Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,68.0,,,,,,
2.0,,,,69.0,,,,,,
3.0,,,,67.0,,,,,,
4.0,9.59,274.5,27.9,67.0,,,,,,
5.0,9.633,274.5,28.02,67.0,,,,,,
6.0,9.676,274.6,28.14,64.0,,,,,,
7.0,9.719,274.7,28.27,62.0,,,,,,
8.0,9.762,274.8,28.39,61.0,,,,,,
9.0,9.789,274.8,28.47,59.0,,,,,,
10.0,9.815,274.9,28.55,58.0,,,,,,
11.0,9.841,274.9,28.62,59.0,,,,,,
12.0,9.866,275.0,28.69,60.0,,,,,,
13.0,9.892,275.0,28.77,59.0,,,,,,
14.0,9.917,275.1,28.84,58.0,,,,,,
15.0,9.943,275.1,28.92,63.0,,,,,,
16.0,9.975,275.2,29.01,65.0,,,,,,
17.0,10.01,275.2,29.12,65.0,,,,,,
18.0,10.05,275.3,29.23,66.0,,,,,,
19.0,10.09,275.4,29.34,64.0,,,,,,
20.0,10.13,275.5,29.45,65.0,,,,,,
21.0,10.16,275.5,29.56,64.0,,,,,,
22.0,10.2,275.6,29.67,62.0,,,,,,
23.0,10.24,275.7,29.77,61.0,,,,,,
24.0,10.27,275.7,29.87,61.0,,,,,,
25.0,10.31,275.8,29.98,61.0,,,,,,
26.0,10.36,275.9,30.12,60.0,,,,,,
27.0,10.43,276.0,30.33,60.0,,,,,,
28.0,10.5,276.2,30.54,60.0,,,,,,
29.0,10.54,276.2,30.66,59.0,,,,,,
30.0,10.57,276.3,30.75,60.0,,,,,,
31.0,10.6,276.3,30.83,61.0,,,,,,
32.0,10.63,276.4,30.92,59.0,,,,,,
33.0,10.66,276.5,31.01,59.0,,,,,,
34.0,10.69,276.5,31.1,61.0,,,,,,
35.0,10.72,276.6,31.18,60.0,,,,,,
36.0,10.75,276.6,31.27,65.0,,,,,,
37.0,10.78,276.7,31.35,64.0,,,,,,
38.0,10.81,276.7,31.44,63.0,,,,,,
39.0,10.84,276.8,31.52,61.0,,,,,,
40.0,10.87,276.8,31.61,59.0,,,,,,
41.0,10.9,276.9,31.7,58.0,,,,,,
42.0,10.92,277.0,31.78,58.0,,,,,,
43.0,10.95,277.0,31.87,57.0,,,,,,
44.0,10.97,277.1,31.96,53.0,,,,,,
45.0,11.0,277.1,32.05,55.0,,,,,,
46.0,11.02,277.2,32.14,56.0,,,,,,
47.0,11.04,277.2,32.23,56.0,,,,,,
48.0,11.09,277.3,32.33,55.0,,,,,,
49.0,11.14,277.4,32.43,54.0,,,,,,
50.0,11.19,277.4,32.53,53.0,,,,,,
51.0,11.24,277.5,32.63,54.0,,,,,,
52.0,11.29,277.6,32.73,57.0,,,,,,
53.0,11.34,277.6,32.82,56.0,,,,,,
54.0,11.38,277.7,32.9,55.0,,,,,,
55.0,11.41,277.7,32.99,55.0,,,,,,
56.0,11.45,277.8,33.07,53.0,,,,,,
57.0,11.49,277.8,33.15,53.0,,,,,,
58.0,11.53,277.9,33.23,52.0,,,,,,
59.0,11.57,277.9,33.32,52.0,,,,,,
60.0,11.62,278.1,33.51,51.0,,,,,,
61.0,11.68,278.2,33.73,51.0,,,,,,
62.0,11.72,278.3,33.92,51.0,,,,,,
63.0,11.75,278.4,34.04,51.0,,,,,,
64.0,11.77,278.5,34.16,52.0,,,,,,
65.0,11.8,278.6,34.28,53.0,,,,,,
66.0,11.82,278.6,34.4,54.0,,,,,,
67.0,11.85,278.7,34.54,54.0,,,,,,
68.0,11.88,278.8,34.7,54.0,,,,,,
69.0,11.9,278.9,34.85,54.0,,,,,,
70.0,11.93,279.0,34.99,56.0,,,,,,
71.0,11.94,279.1,35.09,56.0,,,,,,
72.0,11.96,279.1,35.19,56.0,,,,,,
73.0,11.97,279.2,35.28,56.0,,,,,,
74.0,11.99,279.3,35.38,56.0,,,,,,
75.0,12.01,279.3,35.48,56.0,,,,,,
76.0,12.02,279.8,35.64,57.0,,,,,,
77.0,12.04,280.8,35.87,60.0,,,,,,
78.0,12.05,281.8,36.1,60.0,,,,,,
79.0,12.07,282.7,36.33,59.0,,,,,,
80.0,12.08,283.7,36.57,58.0,,,,,,
81.0,12.1,284.7,36.8,58.0,,,,,,
82.0,12.14,286.3,37.03,57.0,,,,,,
83.0,12.18,288.2,37.26,56.0,,,,,,
84.0,12.23,290.1,37.49,55.0,,,,,,
85.0,12.28,292.0,37.72,54.0,,,,,,
86.0,12.34,292.6,37.88,54.0,,,,,,
87.0,12.39,293.1,38.04,55.0,,,,,,
88.0,12.44,293.6,38.2,55.0,,,,,,
89.0,12.49,294.1,38.36,54.0,,,,,,
90.0,12.55,294.5,38.52,54.0,,,,,,
91.0,12.61,294.9,38.61,54.0,,,,,,
92.0,12.69,295.1,38.67,54.0,,,,,,
93.0,12.76,295.4,38.73,53.0,,,,,,
94.0,12.84,295.7,38.8,53.0,,,,,,
95.0,12.91,296.0,38.86,53.0,,,,,,
96.0,12.99,296.6,38.97,52.0,,,,,,
97.0,13.08,297.8,39.16,52.0,,,,,,
98.0,13.16,299.0,39.36,52.0,,,,,,
99.0,13.25,300.2,39.56,51.0,,,,,,
100.0,13.34,301.4,39.76,52.0,,,,,,
101.0,13.42,302.8,39.96,53.0,,,,,,
102.0,13.49,305.2,40.23,53.0,,,,,,
103.0,13.56,307.6,40.5,54.0,,,,,,
104.0,13.63,310.1,40.77,54.0,,,,,,
105.0,13.7,312.5,41.04,54.0,,,,,,
106.0,13.77,314.7,41.3,54.0,,,,,,
107.0,13.81,315.7,41.51,55.0,,,,,,
108.0,13.86,316.8,41.72,55.0,,,,,,
109.0,13.91,317.8,41.93,54.0,,,,,,
110.0,13.95,318.8,42.14,54.0,,,,,,
111.0,14.0,319.9,42.35,54.0,,,,,,
112.0,14.06,319.1,42.71,54.0,,,,,,
