BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
9.8,11.4,264.0,264.0,26.0,26.0,,,4.0
11.0,9.5,277.0,270.5,31.0,28.5,,,8.0
8.9,8.8,338.0,293.0,30.0,29.0,,,15.0
10.6,9.8,395.0,318.5,42.0,32.2,,,20.0
11.7,10.5,273.0,309.4,32.0,32.2,,,26.0
25.4,11.1,110.0,276.2,28.0,31.5,,,28.0
10.3,10.9,302.0,279.9,31.0,31.4,,,35.0
8.9,10.9,258.0,277.1,23.0,30.4,,,41.0
11.1,11.0,231.0,272.0,26.0,29.9,,,47.0
10.1,10.5,338.0,278.6,34.0,30.3,,,53.0
9.7,10.0,248.0,275.8,24.0,29.7,,,59.0
15.8,10.3,75.0,259.1,12.0,28.2,,,62.0
15.2,12.1,727.0,295.1,110.0,34.5,,,66.0
14.2,13.1,173.0,286.4,24.0,33.8,,,70.0
11.4,13.6,269.0,285.2,31.0,33.6,,,76.0
10.4,13.6,357.0,289.7,37.0,33.8,,,81.0
15.3,13.6,175.0,282.9,27.0,33.4,,,85.0
12.7,12.7,262.0,281.8,33.0,33.4,,,90.0
11.5,11.8,273.0,281.3,31.0,33.3,,,96.0
12.4,12.2,258.0,280.2,32.0,33.2,,,101.0
12.8,12.6,243.0,278.4,31.0,33.1,,,106.0
9.8,12.2,287.0,278.8,28.0,32.9,,,111.0
18.1,12.2,49.0,268.8,9.0,31.8,,,114.0
16.1,13.8,283.0,269.4,46.0,32.4,,,118.0
14.9,14.6,360.0,273.0,53.0,33.2,,,122.0
17.0,16.0,225.0,271.2,38.0,33.4,,,125.0
19.2,17.1,278.0,271.4,53.0,34.1,,,128.0
18.8,17.3,337.0,273.8,63.0,35.2,,,131.0
11.6,16.9,345.0,276.2,40.0,35.3,,,137.0
13.2,16.3,376.0,279.5,49.0,35.8,,,141.0
13.6,15.2,426.0,284.3,58.0,36.5,,,146.0
11.5,12.8,494.0,290.8,57.0,37.2,,,151.0
13.4,12.7,413.0,294.5,55.0,37.7,,,155.0
11.7,12.8,440.0,298.8,52.0,38.1,,,156.0
13.6,12.9,463.0,303.5,63.0,38.8,,,160.0
14.4,12.9,471.0,308.1,68.0,39.6,,,164.0
13.8,13.6,470.0,312.5,65.0,40.3,,,169.0
40.5,13.9,141.0,308.0,57.0,40.8,,,170.0
14.6,14.2,505.0,313.1,74.0,41.6,,,174.0
18.3,15.8,541.0,318.8,99.0,43.0,,,178.0
19.0,17.3,480.0,322.7,91.0,44.2,,,181.0
19.7,19.0,470.0,326.2,93.0,45.4,,,184.0
20.8,19.0,449.0,329.0,94.0,46.5,,,187.0
20.8,19.9,497.0,332.9,104.0,47.8,,,190.0
17.9,19.9,425.0,334.9,76.0,48.4,,,193.0
20.3,20.3,466.0,337.8,94.0,49.4,,,196.0
20.3,20.5,421.0,339.5,85.0,50.2,,,199.0
20.8,20.5,491.0,342.7,102.0,51.3,,,202.0
21.4,20.5,481.0,345.5,103.0,52.3,,,205.0
20.8,20.6,506.0,348.7,105.0,53.4,,,207.0
13.4,20.6,638.0,354.4,85.0,54.0,,,212.0
13.6,18.4,401.0,355.3,55.0,54.0,,,216.0
22.7,18.6,522.0,358.4,119.0,55.2,,,219.0
22.4,19.0,538.0,361.8,120.0,56.4,,,222.0
21.7,19.3,465.0,363.6,101.0,57.3,,,224.0
20.5,21.6,426.0,364.8,88.0,57.8,,,227.0
21.1,21.8,486.0,366.9,103.0,58.6,,,230.0
21.1,21.3,462.0,368.5,98.0,59.3,,,233.0
18.8,20.9,508.0,370.9,95.0,59.9,,,236.0
21.1,20.9,483.0,372.8,102.0,60.6,,,239.0
