Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,88.0,,,,,,
1.0,14.18,98.44,8.599,88.0,,,,,,
2.0,14.15,98.71,8.679,88.0,,,,,,
3.0,14.13,98.98,8.76,88.0,,,,,,
4.0,14.11,99.25,8.84,88.0,,,,,,
5.0,14.09,99.52,8.921,88.0,,,,,,
6.0,14.06,99.79,9.001,88.0,,,,,,
7.0,14.04,100.1,9.082,88.0,,,,,,
8.0,13.97,100.9,9.321,88.0,,,,,,
9.0,13.88,102.0,9.657,88.0,,,,,,
10.0,13.84,102.4,9.779,88.0,,,,,,
11.0,13.82,102.7,9.877,88.0,,,,,,
12.0,13.79,103.1,9.974,88.0,,,,,,
13.0,13.76,103.4,10.07,88.0,,,,,,
14.0,13.73,103.7,10.17,88.0,,,,,,
15.0,13.71,104.1,10.27,88.0,,,,,,
16.0,13.67,104.5,10.41,88.0,,,,,,
17.0,13.63,105.0,10.55,88.0,,,,,,
18.0,13.59,105.5,10.69,88.0,,,,,,
19.0,13.55,106.0,10.83,88.0,,,,,,
20.0,13.51,106.5,10.98,88.0,,,,,,
21.0,13.46,107.0,11.13,88.0,,,,,,
22.0,13.42,107.5,11.28,88.0,,,,,,
23.0,13.38,108.0,11.43,88.0,,,,,,
24.0,13.34,108.4,11.57,88.0,,,,,,
25.0,13.3,108.9,11.7,88.0,,,,,,
26.0,13.27,109.3,11.83,88.0,,,,,,
27.0,13.23,109.8,11.96,88.0,,,,,,
28.0,13.19,110.2,12.1,88.0,,,,,,
29.0,13.15,110.7,12.24,88.0,,,,,,
30.0,13.11,111.2,12.38,88.0,,,,,,
31.0,13.07,111.7,12.52,88.0,,,,,,
32.0,12.99,112.1,12.65,88.0,,,,,,
33.0,12.87,112.6,12.78,88.0,,,,,,
34.0,12.75,113.0,12.92,88.0,,,,,,
35.0,12.63,113.4,13.05,88.0,,,,,,
36.0,12.52,113.9,13.18,88.0,,,,,,
37.0,12.48,114.3,13.29,88.0,,,,,,
38.0,12.44,114.7,13.41,88.0,,,,,,
39.0,12.4,115.1,13.53,88.0,,,,,,
40.0,12.36,115.5,13.64,88.0,,,,,,
41.0,12.32,115.9,13.77,88.0,,,,,,
42.0,12.29,116.4,13.92,88.0,,,,,,
43.0,12.25,116.9,14.07,88.0,,,,,,
44.0,12.22,117.4,14.23,88.0,,,,,,
45.0,12.2,117.9,14.35,88.0,,,,,,
46.0,12.21,118.1,14.42,88.0,,,,,,
47.0,12.22,118.3,14.5,88.0,,,,,,
48.0,12.23,118.6,14.57,88.0,,,,,,
49.0,12.24,118.8,14.64,88.0,,,,,,
50.0,12.25,119.1,14.72,88.0,,,,,,
51.0,12.26,119.3,14.79,88.0,,,,,,
52.0,12.27,119.6,14.86,88.0,,,,,,
53.0,12.27,119.8,14.94,88.0,,,,,,
54.0,12.28,120.1,15.03,88.0,,,,,,
55.0,12.28,120.4,15.11,88.0,,,,,,
56.0,12.28,120.7,15.2,66.0,,,,,,
57.0,12.28,121.0,15.29,68.0,,,,,,
58.0,12.28,121.3,15.37,74.0,,,,,,
59.0,12.29,121.6,15.46,75.0,,,,,,
60.0,12.27,121.9,15.56,75.0,,,,,,
61.0,12.25,122.3,15.67,77.0,,,,,,
62.0,12.23,122.7,15.78,76.0,,,,,,
63.0,12.2,123.1,15.89,77.0,,,,,,
64.0,12.18,123.4,16.0,78.0,,,,,,
65.0,12.15,123.8,16.1,77.0,,,,,,
66.0,12.12,124.1,16.19,76.0,,,,,,
67.0,12.09,124.3,16.27,75.0,,,,,,
68.0,12.06,124.6,16.36,74.0,,,,,,
69.0,12.03,124.9,16.45,75.0,,,,,,
70.0,11.99,125.2,16.53,77.0,,,,,,
71.0,11.96,125.5,16.62,78.0,,,,,,
72.0,11.95,125.8,16.69,76.0,,,,,,
73.0,11.93,126.1,16.76,81.0,,,,,,
74.0,11.92,126.4,16.83,81.0,,,,,,
75.0,11.91,126.7,16.9,81.0,,,,,,
76.0,11.9,127.1,16.97,74.0,,,,,,
77.0,11.89,127.4,17.03,73.0,,,,,,
78.0,11.88,127.7,17.1,74.0,,,,,,
79.0,11.86,128.0,17.17,74.0,,,,,,
80.0,11.85,128.3,17.24,74.0,,,,,,
81.0,11.84,128.6,17.31,74.0,,,,,,
82.0,11.83,128.9,17.38,76.0,,,,,,
83.0,11.82,129.3,17.45,76.0,,,,,,
84.0,11.81,129.6,17.51,77.0,,,,,,
85.0,11.8,129.9,17.58,76.0,,,,,,
86.0,11.78,130.2,17.65,76.0,,,,,,
87.0,11.77,130.5,17.72,76.0,,,,,,
88.0,11.76,130.8,17.79,76.0,,,,,,
89.0,11.76,131.2,17.89,76.0,,,,,,
90.0,11.77,131.8,18.04,76.0,,,,,,
91.0,11.78,132.3,18.2,76.0,,,,,,
92.0,11.8,132.9,18.36,76.0,,,,,,
93.0,11.81,133.4,18.52,76.0,,,,,,
94.0,11.82,134.0,18.68,76.0,,,,,,
95.0,11.86,135.4,18.88,76.0,,,,,,
96.0,11.9,137.0,19.1,76.0,,,,,,
97.0,11.94,138.7,19.32,76.0,,,,,,
98.0,11.99,139.5,19.47,76.0,,,,,,
99.0,12.04,139.8,19.58,76.0,,,,,,
100.0,12.09,140.2,19.68,76.0,,,,,,
101.0,12.14,140.5,19.79,76.0,,,,,,
102.0,12.19,140.9,19.9,76.0,,,,,,
103.0,12.24,141.5,20.07,76.0,,,,,,
104.0,12.3,142.6,20.32,76.0,,,,,,
105.0,12.37,143.7,20.58,76.0,,,,,,
106.0,12.43,144.8,20.84,76.0,,,,,,
107.0,12.49,145.9,21.1,76.0,,,,,,
108.0,12.54,146.8,21.3,98.0,,,,,,
109.0,12.6,147.1,21.39,99.0,,,,,,
110.0,12.65,147.5,21.49,96.0,,,,,,
111.0,12.7,147.8,21.59,94.0,,,,,,
112.0,12.76,148.1,21.68,95.0,,,,,,
113.0,12.81,148.5,21.78,94.0,,,,,,
114.0,12.86,148.8,21.87,93.0,,,,,,
115.0,12.93,150.6,22.24,93.0,,,,,,
116.0,13.01,152.9,22.73,93.0,,,,,,
117.0,13.08,155.3,23.22,93.0,,,,,,
118.0,13.16,157.6,23.71,93.0,,,,,,
119.0,13.23,160.0,24.2,93.0,,,,,,
120.0,13.38,162.5,24.75,93.0,,,,,,
121.0,13.64,165.4,25.38,93.0,,,,,,
122.0,13.9,168.3,25.99,93.0,,,,,,
123.0,14.12,171.2,26.48,93.0,,,,,,
124.0,14.35,174.1,26.96,93.0,,,,,,
125.0,14.52,177.1,27.52,93.0,,,,,,
126.0,14.64,180.4,28.18,93.0,,,,,,
127.0,14.76,183.7,28.83,93.0,,,,,,
128.0,14.87,186.9,29.49,83.0,,,,,,
129.0,14.99,190.2,30.15,82.0,,,,,,
130.0,15.15,192.8,30.59,83.0,,,,,,
131.0,15.34,194.9,30.87,83.0,,,,,,
132.0,15.53,196.9,31.15,84.0,,,,,,
133.0,15.65,195.1,31.22,85.0,,,,,,
134.0,15.76,193.1,31.28,86.0,,,,,,
135.0,15.87,191.1,31.33,87.0,,,,,,
136.0,15.99,189.1,31.39,89.0,,,,,,
137.0,16.11,190.5,31.87,89.0,,,,,,
138.0,16.24,192.7,32.44,89.5,,,,,,
139.0,16.37,194.8,33.02,90.0,,,,,,
140.0,16.54,196.5,33.51,91.0,,,,,,
141.0,16.72,197.9,33.97,91.0,,,,,,
142.0,16.91,199.3,34.43,91.0,,,,,,
143.0,17.1,201.6,34.98,92.0,,,,,,
144.0,17.28,203.8,35.54,92.0,,,,,,
145.0,17.47,205.8,36.02,93.0,,,,,,
146.0,17.63,206.8,36.17,93.0,,,,,,
147.0,17.79,207.7,36.31,93.0,,,,,,
148.0,17.95,208.7,36.45,93.0,,,,,,
149.0,18.06,209.4,36.62,94.0,,,,,,
150.0,18.14,210.0,36.8,96.0,,,,,,
151.0,18.21,210.6,36.97,98.0,,,,,,
152.0,18.29,211.2,37.15,99.0,,,,,,
153.0,18.36,212.5,37.43,99.0,,,,,,
154.0,18.43,214.0,37.73,99.0,,,,,,
155.0,18.5,215.5,38.03,100.0,,,,,,
156.0,18.53,216.7,38.38,98.0,,,,,,
157.0,18.53,217.8,38.76,98.0,,,,,,
158.0,18.54,218.9,39.14,98.0,,,,,,
159.0,18.54,220.2,39.53,98.0,,,,,,
160.0,18.55,222.6,40.04,98.0,,,,,,
161.0,18.55,224.9,40.55,98.0,,,,,,
162.0,18.56,227.1,41.06,98.0,,,,,,
163.0,18.59,229.0,41.55,100.0,,,,,,
164.0,18.63,230.8,42.04,100.0,,,,,,
165.0,18.66,232.6,42.51,100.0,,,,,,
166.0,18.71,234.4,42.9,100.0,,,,,,
167.0,18.76,236.1,43.3,101.0,,,,,,
168.0,18.81,237.8,43.69,99.0,,,,,,
169.0,18.85,240.6,44.21,100.0,,,,,,
170.0,18.89,249.7,45.48,100.0,,,,,,
171.0,18.91,255.5,46.27,100.0,,,,,,
172.0,18.93,256.9,46.43,101.0,,,,,,
173.0,18.95,258.3,46.59,103.0,,,,,,
174.0,18.97,259.7,46.75,102.0,,,,,,
175.0,18.97,260.8,47.03,101.0,,,,,,
176.0,18.97,261.8,47.38,101.0,,,,,,
177.0,18.97,262.8,47.73,101.0,,,,,,
178.0,18.97,264.0,48.08,100.0,,,,,,
179.0,18.97,265.5,48.43,101.0,,,,,,
180.0,18.97,267.0,48.77,100.0,,,,,,
181.0,18.97,268.5,49.12,101.0,,,,,,
182.0,18.97,270.0,49.47,100.0,,,,,,
183.0,18.99,270.4,49.71,100.0,,,,,,
184.0,19.02,270.8,49.96,100.0,,,,,,
185.0,19.04,271.3,50.19,100.0,,,,,,
186.0,19.06,271.8,50.42,100.0,,,,,,
187.0,19.09,272.3,50.64,101.0,,,,,,
188.0,19.12,272.9,50.84,102.0,,,,,,
189.0,19.16,273.7,51.02,102.0,,,,,,
190.0,19.2,274.4,51.19,102.0,,,,,,
