BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
27.8,23.0,550.0,428.2,153.0,81.2,,,722.0
21.1,22.0,529.0,428.8,112.0,81.7,,,725.0
17.6,21.6,521.0,435.3,92.0,82.6,,,728.0
21.1,21.4,578.0,437.9,122.0,83.2,,,731.0
22.1,21.4,524.0,438.8,116.0,83.6,,,733.0
21.4,21.2,518.0,440.9,111.0,84.3,,,736.0
21.4,21.3,560.0,443.8,120.0,85.1,,,739.0
20.5,21.3,668.0,447.4,137.0,85.9,,,742.0
21.4,21.4,488.0,447.9,105.0,86.1,,,745.0
22.7,21.4,594.0,450.4,135.0,86.8,,,747.0
22.1,21.6,545.0,452.6,120.0,87.5,,,750.0
27.8,22.1,238.0,451.0,66.0,87.4,,,752.0
22.4,22.4,594.0,452.5,133.0,87.9,,,755.0
22.1,22.4,624.0,452.9,138.0,88.5,,,758.0
23.1,22.5,512.0,453.5,118.0,88.8,,,760.0
23.4,23.0,572.0,457.0,134.0,90.0,,,763.0
23.4,23.0,566.0,458.9,133.0,90.7,,,765.0
22.4,23.0,614.0,460.5,137.0,91.1,,,768.0
22.4,23.0,689.0,464.1,154.0,92.2,,,771.0
21.4,22.7,520.0,465.9,111.0,92.7,,,774.0
21.4,22.1,571.0,468.2,122.0,93.3,,,776.0
45.5,22.1,153.0,465.0,70.0,93.1,,,778.0
23.8,22.5,570.0,466.7,136.0,93.8,,,780.0
20.0,22.2,638.0,469.8,128.0,94.5,,,783.0
21.1,22.1,551.0,470.6,116.0,94.7,,,786.0
22.7,22.6,501.0,472.0,114.0,95.3,,,789.0
20.8,21.6,602.0,475.3,125.0,96.1,,,792.0
21.1,21.0,507.0,476.2,107.0,96.4,,,795.0
22.7,21.7,565.0,477.1,128.0,96.7,,,797.0
23.4,22.2,551.0,478.8,129.0,97.4,,,800.0
22.7,22.2,584.0,484.1,133.0,98.5,,,803.0
18.3,22.2,555.0,484.8,102.0,98.5,,,806.0
20.5,22.0,800.0,488.6,164.0,99.4,,,808.0
23.1,22.1,607.0,490.9,140.0,100.2,,,811.0
25.9,22.1,612.0,493.0,158.0,101.0,,,813.0
25.4,23.0,564.0,493.7,143.0,101.5,,,816.0
25.4,24.6,645.0,496.2,164.0,102.5,,,818.0
24.6,25.1,586.0,498.0,144.0,103.3,,,821.0
25.9,25.6,628.0,499.3,162.0,103.8,,,823.0
27.8,25.6,639.0,501.9,178.0,105.0,,,825.0
24.6,25.3,572.0,504.1,141.0,105.8,,,828.0
26.3,25.6,629.0,505.3,166.0,106.4,,,830.0
27.3,26.5,637.0,507.2,174.0,107.3,,,832.0
25.0,26.2,574.0,507.8,143.0,107.7,,,835.0
19.5,25.3,802.0,512.0,156.0,108.7,,,838.0
20.5,24.0,553.0,514.0,114.0,109.2,,,840.0
25.0,23.5,650.0,516.9,162.0,110.1,,,843.0
27.3,23.5,644.0,518.1,176.0,110.8,,,845.0
27.8,24.3,582.0,519.8,162.0,111.6,,,847.0
26.3,26.2,678.0,521.2,178.0,112.3,,,849.0
29.4,27.1,502.0,521.1,148.0,112.9,,,852.0
24.6,27.1,500.0,523.6,123.0,113.7,,,854.0
26.8,27.0,555.0,523.9,149.0,114.0,,,856.0
27.8,27.0,510.0,524.9,142.0,114.7,,,858.0
26.3,27.0,459.0,525.3,121.0,115.1,,,861.0
27.3,26.8,496.0,525.4,135.0,115.5,,,863.0
26.3,26.8,671.0,526.8,177.0,116.0,,,865.0
21.7,26.6,583.0,528.3,127.0,116.5,,,868.0
26.3,26.3,510.0,529.2,134.0,117.1,,,870.0
25.9,26.2,550.0,529.4,142.0,117.3,,,873.0
25.4,25.9,439.0,529.6,112.0,117.7,,,875.0
28.3,25.9,512.0,531.0,145.0,118.4,,,877.0
25.0,25.9,524.0,530.9,131.0,118.6,,,879.0
26.8,26.0,607.0,532.7,163.0,119.4,,,882.0
27.8,26.7,564.0,534.3,157.0,120.2,,,884.0
25.0,26.5,547.0,534.4,137.0,120.3,,,886.0
26.8,26.2,611.0,536.5,164.0,121.2,,,888.0
27.3,26.9,521.0,536.2,142.0,121.7,,,891.0
29.4,27.3,541.0,536.2,159.0,122.0,,,893.0
25.4,26.5,487.0,537.5,124.0,122.7,,,895.0
26.3,26.8,581.0,539.3,153.0,123.4,,,897.0
24.6,26.3,492.0,538.9,121.0,123.4,,,900.0
27.8,26.5,537.0,540.1,149.0,124.1,,,902.0
28.3,26.5,533.0,542.9,151.0,125.0,,,904.0
29.4,27.5,557.0,543.0,164.0,125.4,,,906.0
28.3,28.1,583.0,543.8,165.0,125.9,,,908.0
28.8,28.5,596.0,545.6,172.0,126.8,,,910.0
27.8,28.5,553.0,545.7,154.0,127.0,,,912.0
25.9,28.3,504.0,546.7,130.0,127.4,,,915.0
25.9,27.3,602.0,548.5,156.0,128.1,,,917.0
25.0,26.5,725.0,550.8,181.0,128.9,,,919.0
23.8,25.6,553.0,550.8,132.0,129.2,,,922.0
28.3,25.6,581.0,551.0,164.0,129.5,,,924.0
28.3,26.4,596.0,553.7,169.0,130.4,,,926.0
29.4,27.2,550.0,553.5,162.0,130.8,,,928.0
30.0,28.7,513.0,553.2,154.0,131.0,,,930.0
28.3,28.7,522.0,551.6,148.0,131.2,,,932.0
30.0,29.2,530.0,551.5,159.0,131.4,,,934.0
28.3,29.2,601.0,553.1,170.0,132.4,,,936.0
22.1,28.9,481.0,553.2,106.0,132.5,,,939.0
29.4,28.7,618.0,553.8,182.0,132.9,,,941.0
29.4,29.0,568.0,554.6,167.0,133.6,,,943.0
31.3,29.0,521.0,554.3,163.0,133.8,,,945.0
32.6,30.0,528.0,556.2,172.0,134.8,,,947.0
34.1,31.1,546.0,555.8,186.0,135.4,,,949.0
30.0,31.3,591.0,556.1,177.0,135.7,,,951.0
30.0,31.3,612.0,556.8,184.0,136.3,,,953.0
33.3,32.0,525.0,556.6,175.0,137.0,,,955.0
36.6,32.5,557.0,556.6,204.0,137.5,,,956.0
34.1,32.5,554.0,557.0,189.0,138.2,,,958.0
32.6,33.3,505.0,556.6,165.0,138.5,,,960.0
36.6,34.7,490.0,556.6,179.0,139.1,,,962.0
32.6,34.4,641.0,557.2,209.0,139.7,,,963.0
33.3,33.3,568.0,557.7,189.0,140.4,,,965.0
31.9,32.9,668.0,558.6,213.0,141.2,,,967.0
34.9,33.6,615.0,559.0,215.0,141.8,,,969.0
35.7,33.6,634.0,560.5,226.0,142.9,,,970.0
31.9,33.4,704.0,562.4,225.0,143.9,,,972.0
35.7,34.2,610.0,562.8,218.0,144.5,,,974.0
31.9,34.2,738.0,563.0,236.0,145.3,,,976.0
31.9,33.2,657.0,563.7,210.0,145.8,,,978.0
27.8,31.9,802.0,566.1,223.0,146.8,,,980.0
25.9,30.5,560.0,566.4,145.0,147.0,,,982.0
35.7,30.5,655.0,567.1,234.0,147.7,,,984.0
34.9,31.5,652.0,568.2,227.0,148.6,,,986.0
35.7,32.8,628.0,568.2,224.0,149.3,,,987.0
36.6,35.4,685.0,569.1,251.0,150.1,,,989.0
35.7,35.7,632.0,569.9,226.0,150.9,,,991.0
34.1,35.4,646.0,571.8,220.0,151.9,,,992.0
36.6,36.0,650.0,572.4,238.0,152.6,,,994.0
34.9,35.7,642.0,573.8,224.0,153.6,,,996.0
38.5,35.7,548.0,573.6,211.0,154.1,,,997.0
36.6,36.0,654.0,572.3,239.0,154.7,,,999.0
37.5,36.9,604.0,572.6,227.0,155.2,,,1001.0
36.6,36.9,642.0,574.1,235.0,156.3,,,1002.0
36.6,36.9,638.0,574.6,233.0,156.9,,,1004.0
37.5,36.9,612.0,575.6,230.0,157.8,,,1005.0
36.6,36.9,722.0,577.0,264.0,158.8,,,1007.0
40.5,36.9,587.0,577.1,238.0,159.4,,,1009.0
38.5,37.5,601.0,578.1,231.0,160.3,,,1010.0
39.5,38.5,652.0,578.8,257.0,161.2,,,1011.0
39.5,39.1,650.0,579.4,257.0,161.9,,,1013.0
34.9,39.1,658.0,580.4,230.0,162.8,,,1015.0
36.6,38.2,689.0,581.2,252.0,163.4,,,1016.0
41.7,38.5,594.0,580.4,247.0,164.1,,,1018.0
36.6,37.5,664.0,582.0,243.0,165.2,,,1020.0
36.6,36.6,676.0,582.7,247.0,165.8,,,1021.0
31.9,36.6,679.0,583.6,217.0,166.2,,,1023.0
30.0,35.0,695.0,584.8,209.0,166.9,,,1025.0
31.9,33.5,604.0,585.0,193.0,167.1,,,1027.0
36.6,33.5,696.0,586.2,255.0,168.3,,,1028.0
38.5,33.5,621.0,586.5,239.0,168.8,,,1030.0
37.5,35.3,637.0,586.9,239.0,169.7,,,1032.0
40.5,37.5,664.0,587.5,269.0,170.4,,,1033.0
37.5,37.8,747.0,589.0,280.0,171.6,,,1035.0
39.5,38.5,659.0,590.1,260.0,172.6,,,1036.0
40.5,39.2,483.0,589.3,196.0,172.8,,,1038.0
36.6,39.2,646.0,589.9,236.0,173.6,,,1040.0
40.5,39.2,627.0,590.2,254.0,174.2,,,1041.0
40.5,40.2,694.0,590.4,281.0,175.2,,,1042.0
38.5,39.8,644.0,590.7,248.0,175.7,,,1044.0
39.5,39.5,620.0,591.7,245.0,176.7,,,1045.0
41.7,40.2,604.0,591.7,252.0,177.2,,,1047.0
40.5,40.2,710.0,592.5,288.0,178.3,,,1048.0
38.5,39.5,724.0,593.4,278.0,178.9,,,1050.0
39.5,39.8,670.0,594.3,264.0,179.9,,,1052.0
41.7,40.6,625.0,597.0,260.0,181.3,,,1053.0
39.5,39.8,610.0,597.1,241.0,181.7,,,1054.0
38.5,39.1,628.0,597.3,242.0,182.4,,,1056.0
40.5,39.8,591.0,597.3,240.0,182.8,,,1058.0
40.5,40.2,609.0,597.2,247.0,183.6,,,1059.0
39.5,39.8,654.0,598.1,258.0,184.5,,,1060.0
40.5,40.2,594.0,598.1,241.0,184.9,,,1062.0
44.1,40.5,605.0,598.3,267.0,185.8,,,1063.0
41.7,40.9,673.0,598.8,280.0,186.4,,,1065.0
38.5,40.6,698.0,599.7,268.0,187.3,,,1066.0
39.5,40.6,624.0,599.9,246.0,187.7,,,1068.0
40.5,40.6,597.0,599.8,242.0,188.4,,,1069.0
41.7,40.6,639.0,599.4,266.0,189.2,,,1071.0
42.9,40.6,733.0,600.3,314.0,190.0,,,1072.0
37.5,40.6,618.0,601.0,232.0,190.8,,,1074.0
41.7,41.3,553.0,600.6,230.0,191.1,,,1075.0
40.5,41.3,603.0,600.8,244.0,191.9,,,1077.0
46.9,41.7,588.0,603.7,276.0,193.2,,,1078.0
