Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,13.11,76.52,7.937,96.0,,,,,,
2.0,13.09,77.26,8.095,95.0,,,,,,
3.0,13.06,78.0,8.253,95.0,,,,,,
4.0,13.03,78.74,8.412,95.0,,,,,,
5.0,13.0,79.61,8.599,96.0,,,,,,
6.0,12.96,80.64,8.818,97.0,,,,,,
7.0,12.92,81.66,9.038,97.0,,,,,,
8.0,12.89,82.6,9.238,98.0,,,,,,
9.0,12.86,83.33,9.395,98.0,,,,,,
10.0,12.83,84.06,9.552,98.0,,,,,,
11.0,12.8,84.79,9.709,98.0,,,,,,
12.0,12.78,85.53,9.866,98.0,,,,,,
13.0,12.75,86.26,10.02,98.0,,,,,,
14.0,12.72,86.99,10.18,99.0,,,,,,
15.0,12.7,87.73,10.34,98.0,,,,,,
16.0,12.67,88.46,10.49,98.0,,,,,,
17.0,12.64,89.33,10.68,98.0,,,,,,
18.0,12.6,90.33,10.89,98.0,,,,,,
19.0,12.56,91.32,11.11,98.0,,,,,,
20.0,12.53,92.24,11.3,97.0,,,,,,
21.0,12.5,92.94,11.45,97.0,,,,,,
22.0,12.47,93.64,11.6,96.5,,,,,,
23.0,12.45,94.34,11.75,96.0,,,,,,
24.0,12.42,95.05,11.9,95.0,,,,,,
25.0,12.4,95.55,12.01,94.0,,,,,,
26.0,12.39,95.96,12.1,94.0,,,,,,
27.0,12.37,96.37,12.19,93.0,,,,,,
28.0,12.36,96.78,12.27,93.0,,,,,,
29.0,12.34,97.18,12.36,92.0,,,,,,
30.0,12.33,97.59,12.45,92.0,,,,,,
31.0,12.31,98.0,12.54,92.0,,,,,,
32.0,12.3,98.41,12.62,92.0,,,,,,
33.0,12.31,98.91,12.73,92.0,,,,,,
34.0,12.34,99.43,12.84,92.0,,,,,,
35.0,12.36,99.96,12.96,91.0,,,,,,
36.0,12.38,100.5,13.07,89.0,,,,,,
37.0,12.41,101.0,13.18,89.0,,,,,,
38.0,12.43,101.5,13.3,89.0,,,,,,
39.0,12.45,102.0,13.4,89.0,,,,,,
40.0,12.46,102.5,13.5,90.0,,,,,,
41.0,12.48,102.9,13.59,90.0,,,,,,
42.0,12.49,103.4,13.69,90.0,,,,,,
43.0,12.51,103.8,13.79,90.0,,,,,,
44.0,12.52,104.3,13.89,90.0,,,,,,
45.0,12.53,104.8,13.98,90.0,,,,,,
46.0,12.55,105.3,14.1,91.0,,,,,,
47.0,12.56,105.9,14.22,91.0,,,,,,
48.0,12.58,106.5,14.35,91.0,,,,,,
49.0,12.59,107.0,14.47,91.0,,,,,,
50.0,12.61,107.6,14.6,91.0,,,,,,
51.0,12.62,108.2,14.73,92.0,,,,,,
52.0,12.6,109.0,14.88,92.0,,,,,,
53.0,12.59,109.7,15.04,94.0,,,,,,
54.0,12.57,110.4,15.2,94.0,,,,,,
55.0,12.55,111.2,15.36,93.0,,,,,,
56.0,12.53,111.8,15.5,92.0,,,,,,
57.0,12.51,112.5,15.64,91.0,,,,,,
58.0,12.48,113.1,15.78,91.0,,,,,,
59.0,12.46,113.8,15.92,90.0,,,,,,
60.0,12.43,114.5,16.06,90.0,,,,,,
