Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,79.0,,,,,,
2.0,,,,80.0,,,,,,
3.0,13.94,139.0,14.5,83.0,,,,,,
4.0,13.89,139.0,14.59,84.0,,,,,,
5.0,13.85,139.0,14.68,81.0,,,,,,
6.0,13.8,138.9,14.77,78.0,,,,,,
7.0,13.75,138.9,14.88,77.0,,,,,,
8.0,13.68,138.9,15.02,76.0,,,,,,
9.0,13.61,138.8,15.16,75.0,,,,,,
10.0,13.55,138.8,15.28,74.0,,,,,,
11.0,13.5,138.8,15.39,73.0,,,,,,
12.0,13.44,138.7,15.49,73.0,,,,,,
13.0,13.39,138.7,15.59,73.0,,,,,,
14.0,13.35,138.7,15.69,74.0,,,,,,
15.0,13.31,138.7,15.76,75.0,,,,,,
16.0,13.27,138.7,15.83,75.0,,,,,,
17.0,13.24,138.6,15.91,76.0,,,,,,
18.0,13.2,138.6,15.98,76.0,,,,,,
19.0,13.16,138.6,16.06,75.0,,,,,,
20.0,13.13,138.6,16.13,73.0,,,,,,
21.0,13.09,138.6,16.2,72.0,,,,,,
22.0,13.06,138.5,16.27,71.0,,,,,,
23.0,13.02,138.5,16.33,69.0,,,,,,
24.0,12.99,138.5,16.4,69.0,,,,,,
25.0,12.96,138.5,16.47,69.0,,,,,,
26.0,12.87,138.4,16.64,70.0,,,,,,
27.0,12.77,138.4,16.84,71.0,,,,,,
28.0,12.72,138.4,16.95,71.0,,,,,,
29.0,12.69,138.3,17.01,72.0,,,,,,
30.0,12.65,138.3,17.08,71.0,,,,,,
31.0,12.62,138.3,17.14,71.0,,,,,,
32.0,12.59,138.3,17.2,72.0,,,,,,
33.0,12.56,138.3,17.27,73.0,,,,,,
34.0,12.53,138.3,17.34,74.0,,,,,,
35.0,12.52,138.2,17.45,73.0,,,,,,
36.0,12.51,138.2,17.56,73.0,,,,,,
37.0,12.49,138.2,17.67,72.0,,,,,,
38.0,12.48,138.1,17.76,72.0,,,,,,
39.0,12.45,138.1,17.83,71.0,,,,,,
40.0,12.43,138.1,17.9,71.0,,,,,,
41.0,12.4,138.1,17.97,71.0,,,,,,
42.0,12.38,138.1,18.04,72.0,,,,,,
43.0,12.35,138.0,18.11,72.0,,,,,,
44.0,12.33,138.0,18.19,73.0,,,,,,
45.0,12.29,138.0,18.27,74.0,,,,,,
46.0,12.26,138.0,18.35,73.0,,,,,,
47.0,12.23,138.0,18.44,73.0,,,,,,
48.0,12.2,137.9,18.52,73.0,,,,,,
49.0,12.14,137.9,18.67,73.0,,,,,,
50.0,12.05,137.8,18.92,72.0,,,,,,
51.0,12.01,137.8,19.02,71.0,,,,,,
52.0,12.01,137.8,19.08,71.0,,,,,,
53.0,12.0,137.8,19.13,71.0,,,,,,
54.0,11.99,137.8,19.19,71.0,,,,,,
55.0,11.98,137.7,19.25,74.0,,,,,,
56.0,11.97,137.7,19.3,74.5,,,,,,
57.0,11.97,137.7,19.36,75.0,,,,,,
58.0,11.96,137.7,19.42,77.0,,,,,,
59.0,11.96,137.7,19.49,77.0,,,,,,
60.0,11.95,137.7,19.56,76.0,,,,,,
61.0,11.95,137.6,19.63,75.0,,,,,,
62.0,11.95,137.6,19.7,73.0,,,,,,
63.0,11.94,137.6,19.78,73.0,,,,,,
64.0,11.93,137.6,19.84,73.0,,,,,,
65.0,11.9,137.6,19.91,74.0,,,,,,
66.0,11.88,137.6,19.98,74.0,,,,,,
67.0,11.85,137.5,20.05,74.0,,,,,,
68.0,11.82,137.5,20.11,74.0,,,,,,
69.0,11.8,137.5,20.18,75.0,,,,,,
70.0,11.78,137.3,20.27,75.0,,,,,,
71.0,11.79,136.8,20.4,75.0,,,,,,
72.0,11.8,136.3,20.53,74.0,,,,,,
73.0,11.81,135.8,20.67,74.0,,,,,,
74.0,11.82,135.3,20.8,73.0,,,,,,
75.0,11.83,134.8,20.93,73.0,,,,,,
76.0,11.81,135.9,21.1,73.0,,,,,,
77.0,11.79,136.9,21.27,73.0,,,,,,
78.0,11.77,137.9,21.44,73.0,,,,,,
79.0,11.74,138.9,21.61,73.0,,,,,,
80.0,11.72,140.0,21.78,73.0,,,,,,
81.0,11.7,141.2,21.95,73.0,,,,,,
82.0,11.69,142.6,22.13,74.0,,,,,,
83.0,11.67,144.0,22.3,73.0,,,,,,
84.0,11.65,145.3,22.48,73.0,,,,,,
85.0,11.63,146.8,22.64,73.0,,,,,,
86.0,11.58,148.3,22.79,74.0,,,,,,
87.0,11.54,149.9,22.94,74.0,,,,,,
88.0,11.5,151.5,23.09,75.0,,,,,,
89.0,11.48,151.3,23.04,76.0,,,,,,
90.0,11.49,149.2,22.78,77.0,,,,,,
91.0,11.51,147.2,22.53,77.0,,,,,,
92.0,11.52,145.2,22.27,77.0,,,,,,
93.0,11.54,144.2,22.28,77.0,,,,,,
94.0,11.56,144.5,22.6,77.0,,,,,,
95.0,11.58,144.8,22.92,76.0,,,,,,
96.0,11.6,145.1,23.24,76.0,,,,,,
97.0,11.62,145.4,23.56,76.0,,,,,,
98.0,11.66,146.6,23.73,77.0,,,,,,
99.0,11.7,148.0,23.87,79.0,,,,,,
100.0,11.74,149.4,24.0,80.0,,,,,,
101.0,11.78,150.9,24.13,80.0,,,,,,
102.0,11.83,152.3,24.26,80.0,,,,,,
103.0,11.89,152.8,24.37,80.0,,,,,,
104.0,11.95,153.3,24.48,80.0,,,,,,
105.0,12.02,153.8,24.59,79.0,,,,,,
106.0,12.08,154.3,24.7,79.0,,,,,,
107.0,12.14,154.8,24.8,79.0,,,,,,
108.0,12.23,155.4,24.91,80.0,,,,,,
109.0,12.35,156.0,25.0,80.0,,,,,,
110.0,12.46,156.6,25.09,78.0,,,,,,
111.0,12.58,157.2,25.18,77.0,,,,,,
112.0,12.7,157.8,25.27,76.0,,,,,,
113.0,12.82,158.4,25.36,76.0,,,,,,
114.0,12.94,159.1,25.49,77.0,,,,,,
115.0,13.06,159.9,25.66,76.0,,,,,,
116.0,13.19,160.8,25.82,76.0,,,,,,
117.0,13.31,161.6,25.98,75.0,,,,,,
118.0,13.44,162.4,26.15,75.0,,,,,,
119.0,13.54,163.1,26.29,75.0,,,,,,
120.0,13.59,163.5,26.37,74.0,,,,,,
121.0,13.64,163.9,26.45,74.0,,,,,,
122.0,13.69,164.3,26.53,73.0,,,,,,
123.0,13.74,164.7,26.61,73.0,,,,,,
124.0,13.78,165.1,26.69,75.0,,,,,,
125.0,13.83,165.5,26.77,76.0,,,,,,
126.0,13.88,165.9,26.85,77.0,,,,,,
127.0,13.93,166.3,26.93,78.0,,,,,,
128.0,13.98,166.7,27.01,78.0,,,,,,
129.0,14.03,167.1,27.1,78.0,,,,,,
130.0,14.08,167.5,27.18,79.0,,,,,,
131.0,14.13,167.9,27.26,80.0,,,,,,
132.0,14.19,168.5,27.39,82.0,,,,,,
133.0,14.26,169.4,27.58,83.0,,,,,,
134.0,14.33,170.2,27.77,86.0,,,,,,
135.0,14.41,171.1,27.96,87.0,,,,,,
136.0,14.48,171.9,28.14,89.0,,,,,,
137.0,14.51,171.9,28.24,91.0,,,,,,
138.0,14.53,171.9,28.35,91.0,,,,,,
139.0,14.56,172.0,28.45,91.0,,,,,,
140.0,14.59,172.0,28.55,91.0,,,,,,
141.0,14.62,173.0,28.8,93.0,,,,,,
142.0,14.65,174.7,29.16,93.0,,,,,,
143.0,14.67,176.4,29.53,92.0,,,,,,
144.0,14.7,178.2,29.89,92.0,,,,,,
145.0,14.77,185.6,31.5,92.0,,,,,,
146.0,14.81,189.7,32.18,93.0,,,,,,
147.0,14.84,193.3,32.72,93.0,,,,,,
148.0,14.88,196.2,33.17,94.0,,,,,,
149.0,14.94,198.4,33.55,94.0,,,,,,
150.0,15.0,200.5,33.93,95.0,,,,,,
151.0,15.05,202.7,34.31,96.0,,,,,,
152.0,15.12,204.5,34.63,96.0,,,,,,
153.0,15.2,205.7,34.91,97.0,,,,,,
154.0,15.27,207.0,35.18,98.0,,,,,,
155.0,15.35,208.3,35.46,98.0,,,,,,
156.0,15.41,209.3,35.66,98.0,,,,,,
157.0,15.47,210.2,35.83,97.0,,,,,,
158.0,15.52,211.1,36.0,96.0,,,,,,
159.0,15.58,212.0,36.17,95.0,,,,,,
160.0,15.63,212.9,36.33,95.0,,,,,,
161.0,15.7,213.8,36.54,96.0,,,,,,
162.0,15.77,214.8,36.8,97.0,,,,,,
163.0,15.85,215.8,37.06,97.0,,,,,,
164.0,15.92,216.8,37.31,99.0,,,,,,
165.0,16.1,218.3,37.7,100.0,,,,,,
166.0,16.26,220.0,38.18,102.0,,,,,,
167.0,16.31,221.4,38.56,102.0,,,,,,
168.0,16.35,222.9,38.95,102.0,,,,,,
169.0,16.39,224.3,39.33,103.0,,,,,,
170.0,16.43,225.6,39.7,104.0,,,,,,
171.0,16.46,225.0,39.75,104.0,,,,,,
172.0,16.48,224.5,39.81,103.0,,,,,,
173.0,16.5,223.9,39.86,103.0,,,,,,
174.0,16.51,224.0,40.03,102.0,,,,,,
175.0,16.42,227.1,40.77,102.0,,,,,,
176.0,16.33,230.2,41.51,102.0,,,,,,
177.0,16.24,233.3,42.25,102.0,,,,,,
178.0,16.17,235.7,42.68,102.0,,,,,,
179.0,16.09,237.8,43.01,103.0,,,,,,
180.0,16.02,239.9,43.34,103.0,,,,,,
181.0,15.95,242.0,43.67,104.0,,,,,,
182.0,15.88,243.4,43.9,104.0,,,,,,
183.0,15.82,244.5,44.09,104.0,,,,,,
184.0,15.76,245.7,44.28,105.0,,,,,,
185.0,15.72,246.7,44.46,106.0,,,,,,
186.0,15.73,247.2,44.62,106.0,,,,,,
187.0,15.73,247.8,44.78,106.0,,,,,,
188.0,15.74,248.3,44.93,107.0,,,,,,
189.0,15.76,249.0,45.12,108.0,,,,,,
190.0,15.79,250.9,45.54,108.0,,,,,,
191.0,15.82,252.7,45.95,108.0,,,,,,
192.0,15.86,254.6,46.36,108.0,,,,,,
193.0,15.89,256.3,46.68,109.0,,,,,,
194.0,15.93,257.1,46.08,109.0,,,,,,
195.0,15.97,257.9,45.48,109.0,,,,,,
196.0,16.01,258.7,44.89,109.0,,,,,,
197.0,16.08,259.6,44.91,109.0,,,,,,
198.0,16.14,260.7,45.03,108.0,,,,,,
199.0,16.2,261.7,45.15,107.0,,,,,,
200.0,16.27,262.7,45.26,107.0,,,,,,
201.0,16.34,263.6,45.33,106.0,,,,,,
202.0,16.4,264.4,45.4,105.0,,,,,,
203.0,16.47,265.3,45.47,105.0,,,,,,
204.0,16.53,266.2,45.53,106.0,,,,,,
205.0,16.61,266.3,45.53,106.0,,,,,,
206.0,16.68,266.4,45.53,106.0,,,,,,
207.0,16.75,266.5,45.53,106.0,,,,,,
208.0,16.82,266.6,45.54,107.0,,,,,,
209.0,16.86,266.5,45.57,108.0,,,,,,
210.0,16.91,266.5,45.6,108.0,,,,,,
211.0,16.95,266.4,45.63,108.0,,,,,,
212.0,17.0,266.5,45.75,108.0,,,,,,
213.0,17.04,266.5,45.91,108.0,,,,,,
214.0,17.08,266.6,46.08,108.0,,,,,,
215.0,17.12,266.8,46.24,107.0,,,,,,
216.0,17.17,267.6,46.41,107.0,,,,,,
217.0,17.21,268.4,46.59,108.0,,,,,,
218.0,17.25,269.5,46.7,107.0,,,,,,
219.0,17.29,271.1,46.71,107.0,,,,,,
220.0,17.32,272.8,46.72,107.0,,,,,,
221.0,17.36,274.4,46.73,107.0,,,,,,
222.0,17.39,276.0,46.87,106.0,,,,,,
223.0,17.42,277.4,47.12,106.0,,,,,,
224.0,17.44,278.9,47.37,106.0,,,,,,
225.0,17.46,280.0,47.6,106.0,,,,,,
226.0,17.47,281.1,47.84,106.0,,,,,,
227.0,17.48,282.2,48.08,106.0,,,,,,
228.0,17.51,282.2,48.12,105.0,,,,,,
229.0,17.56,281.6,48.05,106.0,,,,,,
230.0,17.6,281.0,47.98,106.0,,,,,,
231.0,17.64,280.4,47.91,106.0,,,,,,
232.0,17.68,280.1,47.87,105.0,,,,,,
233.0,17.71,280.5,47.9,105.0,,,,,,
234.0,17.73,280.9,47.93,105.0,,,,,,
235.0,17.73,280.6,47.9,105.0,,,,,,
236.0,17.71,280.0,47.85,105.0,,,,,,
237.0,17.7,279.4,47.8,105.0,,,,,,
238.0,17.68,278.8,47.75,106.0,,,,,,
239.0,17.67,278.2,47.7,107.0,,,,,,
240.0,17.65,277.5,47.69,107.0,,,,,,
241.0,17.63,276.9,47.68,107.0,,,,,,
242.0,17.62,276.4,47.69,106.0,,,,,,
243.0,17.61,276.6,47.88,106.0,,,,,,
244.0,17.61,276.8,48.08,106.0,,,,,,
245.0,17.6,276.8,48.21,106.0,,,,,,
246.0,17.59,275.9,48.08,105.0,,,,,,
247.0,17.59,275.0,47.95,105.0,,,,,,
248.0,17.58,274.1,47.81,106.0,,,,,,
249.0,17.57,273.1,47.7,105.0,,,,,,
250.0,17.54,272.0,47.6,103.0,,,,,,
251.0,17.52,270.9,47.5,103.0,,,,,,
252.0,17.49,269.8,47.41,103.0,,,,,,
253.0,17.46,268.8,47.32,102.0,,,,,,
254.0,17.42,268.0,47.25,102.0,,,,,,
255.0,17.39,267.1,47.17,102.0,,,,,,
256.0,17.35,266.3,47.09,103.0,,,,,,
257.0,17.31,265.3,47.02,104.0,,,,,,
258.0,17.28,264.4,46.95,105.0,,,,,,
259.0,17.24,263.4,46.88,106.0,,,,,,
260.0,17.21,262.5,46.81,106.0,,,,,,
261.0,17.18,261.8,46.73,106.0,,,,,,
262.0,17.16,261.0,46.66,105.0,,,,,,
263.0,17.14,260.3,46.58,106.0,,,,,,
264.0,17.13,259.5,46.54,106.0,,,,,,
265.0,17.12,258.8,46.5,106.0,,,,,,
266.0,17.12,258.1,46.46,106.0,,,,,,
267.0,17.12,257.4,46.42,107.0,,,,,,
268.0,17.13,256.8,46.36,107.0,,,,,,
269.0,17.15,256.2,46.29,106.0,,,,,,
270.0,17.16,255.6,46.23,105.0,,,,,,
271.0,17.19,255.1,46.23,105.0,,,,,,
272.0,17.23,254.7,46.29,105.0,,,,,,
273.0,17.27,254.3,46.36,104.0,,,,,,
274.0,17.31,254.5,46.44,105.0,,,,,,
275.0,17.35,256.0,46.59,105.0,,,,,,
276.0,17.4,257.6,46.74,105.0,,,,,,
277.0,17.44,259.1,46.89,105.0,,,,,,
278.0,17.5,260.0,47.0,107.0,,,,,,
279.0,17.56,260.4,47.07,107.0,,,,,,
280.0,17.62,260.7,47.13,106.0,,,,,,
281.0,17.69,261.1,47.2,104.0,,,,,,
282.0,17.71,258.0,46.73,103.0,,,,,,
283.0,17.74,254.9,46.25,103.0,,,,,,
284.0,17.76,251.7,45.77,102.0,,,,,,
285.0,17.81,250.9,45.74,103.0,,,,,,
286.0,17.86,250.0,45.72,104.0,,,,,,
287.0,17.91,249.2,45.7,105.0,,,,,,
288.0,17.95,248.4,45.68,106.0,,,,,,
289.0,18.04,247.4,45.66,107.0,,,,,,
290.0,18.15,246.4,45.65,107.0,,,,,,
291.0,18.25,245.3,45.63,108.0,,,,,,
292.0,18.35,247.2,46.03,108.0,,,,,,
293.0,18.45,249.1,46.43,107.0,,,,,,
294.0,18.55,250.9,46.83,106.0,,,,,,
295.0,18.65,252.0,47.0,106.0,,,,,,
296.0,18.76,252.1,46.93,105.0,,,,,,
297.0,18.87,252.2,46.86,105.0,,,,,,
298.0,18.99,252.0,46.85,106.0,,,,,,
299.0,19.12,251.7,46.89,106.0,,,,,,
300.0,19.24,251.3,46.92,106.0,,,,,,
301.0,19.38,251.9,47.06,106.0,,,,,,
302.0,19.52,252.8,47.25,105.0,,,,,,
303.0,19.66,253.7,47.43,105.0,,,,,,
304.0,19.75,253.1,47.4,105.0,,,,,,
305.0,19.84,252.5,47.36,105.0,,,,,,
306.0,19.93,251.9,47.33,105.0,,,,,,
307.0,20.02,251.2,47.26,106.0,,,,,,
308.0,20.12,250.2,47.11,107.0,,,,,,
309.0,20.21,249.2,46.96,107.0,,,,,,
310.0,20.31,248.2,46.79,107.0,,,,,,
311.0,20.4,247.2,46.56,107.0,,,,,,
312.0,20.5,246.3,46.33,106.0,,,,,,
313.0,20.58,244.6,46.14,106.0,,,,,,
314.0,20.64,241.3,46.03,106.0,,,,,,
315.0,20.7,238.2,45.93,106.0,,,,,,
316.0,20.73,238.3,45.89,106.0,,,,,,
317.0,20.77,238.5,45.86,106.0,,,,,,
318.0,20.79,238.9,45.88,106.0,,,,,,
319.0,20.79,239.9,46.02,105.0,,,,,,
320.0,20.79,240.8,46.17,105.0,,,,,,
321.0,20.79,240.3,46.14,104.0,,,,,,
322.0,20.79,239.3,46.05,105.0,,,,,,
323.0,20.78,238.3,45.96,105.0,,,,,,
324.0,20.78,237.3,45.88,105.0,,,,,,
325.0,20.77,236.3,45.78,105.0,,,,,,
326.0,20.69,234.5,45.58,104.0,,,,,,
327.0,20.63,233.5,45.48,104.0,,,,,,
328.0,20.61,234.3,45.63,104.0,,,,,,
329.0,20.59,235.0,45.79,105.0,,,,,,
330.0,20.54,237.7,46.12,105.0,,,,,,
331.0,20.48,240.5,46.45,106.0,,,,,,
332.0,20.43,243.3,46.79,107.0,,,,,,
333.0,20.36,243.4,46.7,107.0,,,,,,
334.0,20.28,242.7,46.48,107.0,,,,,,
335.0,20.2,242.0,46.27,107.0,,,,,,
336.0,20.12,241.3,46.14,107.0,,,,,,
337.0,20.05,240.7,46.1,106.0,,,,,,
338.0,19.97,240.1,46.06,106.0,,,,,,
339.0,19.89,239.2,45.95,106.0,,,,,,
340.0,19.81,238.1,45.72,105.0,,,,,,
341.0,19.72,237.0,45.5,105.0,,,,,,
342.0,19.63,236.0,45.33,105.0,,,,,,
343.0,19.48,235.5,45.29,104.0,,,,,,
344.0,19.34,235.0,45.26,103.0,,,,,,
345.0,19.2,234.5,45.23,102.0,,,,,,
346.0,19.1,233.6,44.96,99.0,,,,,,
347.0,19.0,232.7,44.68,98.0,,,,,,
348.0,18.89,231.8,44.41,97.0,,,,,,
349.0,18.8,230.6,44.22,97.0,,,,,,
350.0,18.71,228.9,44.12,97.0,,,,,,
351.0,18.62,227.3,44.01,97.0,,,,,,
352.0,18.57,226.4,43.91,96.0,,,,,,
353.0,18.53,225.7,43.81,95.5,,,,,,
354.0,18.48,224.9,43.71,95.0,,,,,,
355.0,18.44,224.2,43.61,95.0,,,,,,
356.0,18.39,223.4,43.51,96.0,,,,,,
357.0,18.35,222.9,43.39,96.0,,,,,,
358.0,18.3,222.5,43.26,95.0,,,,,,
359.0,18.26,222.1,43.14,94.0,,,,,,
360.0,18.2,222.8,43.22,95.0,,,,,,
361.0,18.09,228.7,44.19,95.0,,,,,,
362.0,18.05,228.3,44.02,94.0,,,,,,
363.0,18.02,228.0,43.85,93.0,,,,,,
364.0,17.99,227.6,43.67,93.0,,,,,,
365.0,17.97,227.3,43.53,93.0,,,,,,
366.0,17.95,226.9,43.44,93.0,,,,,,
367.0,17.93,226.6,43.34,92.0,,,,,,
368.0,17.91,226.2,43.25,92.0,,,,,,
369.0,17.91,223.0,42.73,92.0,,,,,,
370.0,17.92,219.3,42.15,90.0,,,,,,
371.0,17.93,215.6,41.57,89.0,,,,,,
372.0,17.97,213.7,41.28,88.0,,,,,,
373.0,18.02,212.5,41.12,87.0,,,,,,
374.0,18.07,211.3,40.95,87.0,,,,,,
375.0,18.14,210.3,40.8,87.0,,,,,,
376.0,18.24,209.8,40.66,88.0,,,,,,
377.0,18.34,209.2,40.52,88.0,,,,,,
378.0,18.43,210.0,40.59,89.0,,,,,,
379.0,18.5,211.7,40.79,90.0,,,,,,
380.0,18.58,213.5,40.99,90.0,,,,,,
381.0,18.65,215.2,41.2,89.0,,,,,,
382.0,18.73,217.0,41.4,89.0,,,,,,
383.0,18.8,218.7,41.6,88.0,,,,,,
384.0,18.95,217.8,41.4,87.0,,,,,,
385.0,19.11,216.9,41.19,84.0,,,,,,
386.0,19.26,215.9,40.98,84.0,,,,,,
