Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,19.93,118.3,24.36,68.0,,,,,,
2.0,19.96,118.4,24.38,68.0,,,,,,
3.0,19.99,118.6,24.41,68.0,,,,,,
4.0,20.02,118.7,24.43,68.0,,,,,,
5.0,20.04,118.8,24.45,69.0,,,,,,
6.0,20.06,118.9,24.46,69.0,,,,,,
7.0,20.08,119.0,24.48,69.0,,,,,,
8.0,20.1,119.1,24.49,70.0,,,,,,
9.0,20.12,119.2,24.51,70.0,,,,,,
10.0,20.15,119.3,24.52,69.0,,,,,,
11.0,20.17,119.4,24.54,69.0,,,,,,
12.0,20.21,119.6,24.57,69.0,,,,,,
13.0,20.26,119.8,24.6,70.0,,,,,,
14.0,20.3,120.0,24.63,70.0,,,,,,
15.0,20.35,120.2,24.67,70.0,,,,,,
16.0,20.4,120.4,24.7,70.0,,,,,,
17.0,20.45,120.6,24.74,70.0,,,,,,
18.0,20.49,120.8,24.77,69.0,,,,,,
19.0,20.54,121.0,24.8,70.0,,,,,,
20.0,20.58,121.2,24.84,70.0,,,,,,
21.0,20.63,121.4,24.87,70.0,,,,,,
22.0,20.67,121.6,24.9,70.0,,,,,,
23.0,20.72,121.8,24.93,70.0,,,,,,
24.0,20.76,122.0,24.96,70.0,,,,,,
25.0,20.81,122.2,24.99,70.0,,,,,,
26.0,20.82,122.4,25.03,70.0,,,,,,
27.0,20.83,122.6,25.06,70.0,,,,,,
28.0,20.84,122.8,25.09,71.0,,,,,,
29.0,20.86,123.0,25.13,70.0,,,,,,
30.0,20.89,123.3,25.16,70.0,,,,,,
31.0,20.92,123.5,25.2,70.0,,,,,,
32.0,20.96,123.7,25.23,70.0,,,,,,
33.0,21.0,123.9,25.27,69.0,,,,,,
34.0,21.04,124.1,25.3,69.0,,,,,,
35.0,21.08,124.3,25.33,69.0,,,,,,
36.0,21.12,124.5,25.37,69.0,,,,,,
37.0,21.15,124.7,25.4,69.0,,,,,,
38.0,21.17,124.9,25.43,69.0,,,,,,
39.0,21.2,125.1,25.46,70.0,,,,,,
40.0,21.21,125.3,25.49,70.0,,,,,,
41.0,21.22,125.5,25.53,70.0,,,,,,
42.0,21.23,125.7,25.56,70.0,,,,,,
43.0,21.21,125.9,25.59,70.0,,,,,,
44.0,21.19,126.2,25.63,69.0,,,,,,
45.0,21.17,126.4,25.68,69.0,,,,,,
46.0,21.15,126.9,25.76,69.0,,,,,,
47.0,21.14,127.4,25.85,69.0,,,,,,
48.0,21.12,127.7,25.95,70.0,,,,,,
49.0,21.11,127.9,26.07,69.0,,,,,,
50.0,21.11,128.0,26.19,69.0,,,,,,
51.0,21.09,128.2,26.28,69.0,,,,,,
52.0,21.08,128.6,26.32,69.0,,,,,,
53.0,21.07,129.0,26.36,69.0,,,,,,
54.0,21.05,129.8,26.5,69.0,,,,,,
55.0,21.02,130.6,26.66,68.0,,,,,,
56.0,20.99,131.5,26.82,68.0,,,,,,
57.0,20.96,131.9,26.93,67.0,,,,,,
58.0,20.93,132.3,27.04,67.0,,,,,,
59.0,20.9,132.7,27.14,68.0,,,,,,
