Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,103.0,,,,,,
2.0,13.92,134.1,15.96,103.0,,,,,,
3.0,13.96,133.6,15.96,103.0,,,,,,
4.0,13.99,133.2,15.96,61.0,,,,,,
5.0,14.03,132.7,15.96,66.0,,,,,,
6.0,14.06,132.2,15.96,65.0,,,,,,
7.0,14.1,131.7,15.96,67.0,,,,,,
8.0,14.13,131.3,15.96,69.0,,,,,,
9.0,14.17,130.8,15.96,71.0,,,,,,
10.0,14.2,130.3,15.96,69.0,,,,,,
11.0,14.25,129.7,15.96,68.0,,,,,,
12.0,14.29,129.1,15.96,67.0,,,,,,
13.0,14.33,128.6,15.96,69.0,,,,,,
14.0,14.36,128.1,15.96,69.0,,,,,,
15.0,14.4,127.6,15.97,67.0,,,,,,
16.0,14.43,127.2,15.97,66.0,,,,,,
17.0,14.46,126.7,15.97,68.0,,,,,,
18.0,14.49,126.3,15.97,70.0,,,,,,
19.0,14.52,126.0,15.97,69.0,,,,,,
20.0,14.54,125.7,15.97,67.0,,,,,,
21.0,14.57,125.4,15.97,67.0,,,,,,
22.0,14.59,125.1,15.97,64.0,,,,,,
23.0,14.61,124.7,15.97,66.0,,,,,,
24.0,14.64,124.4,15.97,69.0,,,,,,
25.0,14.68,123.8,15.97,70.0,,,,,,
26.0,14.72,123.2,15.97,69.0,,,,,,
27.0,14.76,122.7,15.97,68.0,,,,,,
28.0,14.8,122.2,15.97,68.0,,,,,,
29.0,14.83,121.7,15.97,68.5,,,,,,
30.0,14.87,121.3,15.98,69.0,,,,,,
31.0,14.9,120.8,15.98,69.0,,,,,,
32.0,14.93,120.4,15.98,67.0,,,,,,
33.0,14.94,119.9,15.98,67.0,,,,,,
34.0,14.94,119.5,15.98,71.0,,,,,,
35.0,14.95,119.1,15.98,72.0,,,,,,
36.0,14.96,118.6,15.98,70.0,,,,,,
37.0,14.98,118.1,15.98,69.0,,,,,,
38.0,15.02,117.5,15.98,68.0,,,,,,
39.0,15.05,116.9,15.98,70.0,,,,,,
40.0,15.08,116.4,15.98,71.0,,,,,,
41.0,15.09,115.8,15.98,72.0,,,,,,
42.0,15.1,115.2,15.98,69.0,,,,,,
43.0,15.11,114.7,15.99,64.0,,,,,,
44.0,15.11,114.2,15.99,66.0,,,,,,
45.0,15.11,113.7,15.99,68.0,,,,,,
46.0,15.11,113.2,15.99,68.0,,,,,,
47.0,15.11,112.7,15.99,66.0,,,,,,
48.0,15.11,112.2,15.99,67.0,,,,,,
49.0,15.12,111.6,15.99,67.0,,,,,,
50.0,15.14,111.1,15.99,66.0,,,,,,
51.0,15.15,110.5,15.99,66.0,,,,,,
52.0,15.17,109.9,15.99,68.0,,,,,,
53.0,15.2,109.4,15.99,69.0,,,,,,
54.0,15.22,108.8,15.99,69.0,,,,,,
55.0,15.23,108.3,16.0,69.0,,,,,,
56.0,15.23,107.7,16.0,69.0,,,,,,
57.0,15.22,107.2,16.0,69.0,,,,,,
58.0,15.22,106.7,16.0,69.0,,,,,,
59.0,15.21,103.6,15.72,69.0,,,,,,
60.0,15.22,99.04,15.29,69.0,,,,,,
61.0,15.22,94.47,14.85,69.0,,,,,,
62.0,15.22,89.91,14.42,69.0,,,,,,
63.0,15.22,85.35,13.98,69.0,,,,,,
64.0,15.23,85.71,14.28,69.0,,,,,,
65.0,15.24,87.26,14.76,69.0,,,,,,
66.0,15.24,88.81,15.23,69.0,,,,,,
67.0,15.25,90.34,15.7,69.0,,,,,,
68.0,15.25,90.79,15.83,69.0,,,,,,
69.0,15.25,91.25,15.96,69.0,,,,,,
70.0,15.25,91.7,16.09,69.0,,,,,,
71.0,15.25,92.15,16.22,69.0,,,,,,
72.0,15.24,95.43,16.93,69.0,,,,,,
73.0,15.22,100.6,18.01,69.0,,,,,,
74.0,15.21,105.7,19.1,69.0,,,,,,
75.0,15.19,110.8,20.19,69.0,,,,,,
76.0,15.19,112.8,20.58,69.0,,,,,,
77.0,15.19,113.8,20.73,69.0,,,,,,
78.0,15.19,114.8,20.88,69.0,,,,,,
79.0,15.19,116.0,21.07,69.0,,,,,,
80.0,15.17,117.7,21.38,69.0,,,,,,
81.0,15.16,119.4,21.69,69.0,,,,,,
82.0,15.14,121.1,22.0,69.0,,,,,,
83.0,15.13,122.7,22.31,69.0,,,,,,
84.0,15.11,125.3,22.75,69.0,,,,,,
85.0,15.09,128.0,23.22,69.0,,,,,,
86.0,15.08,130.7,23.68,69.0,,,,,,
87.0,15.06,133.5,24.15,69.0,,,,,,
88.0,15.06,135.6,24.52,69.0,,,,,,
89.0,15.07,137.4,24.83,69.0,,,,,,
90.0,15.08,139.2,25.14,69.0,,,,,,
91.0,15.08,141.1,25.45,69.0,,,,,,
92.0,15.12,142.9,25.84,69.0,,,,,,
93.0,15.19,144.7,26.27,69.0,,,,,,
94.0,15.25,146.5,26.71,69.0,,,,,,
95.0,15.31,148.4,27.14,69.0,,,,,,
96.0,15.4,150.4,27.58,69.0,,,,,,
97.0,15.52,152.8,28.03,69.0,,,,,,
98.0,15.64,155.1,28.48,69.0,,,,,,
99.0,15.75,157.5,28.93,69.0,,,,,,
100.0,15.89,159.6,29.34,69.0,,,,,,
101.0,16.04,161.4,29.73,69.0,,,,,,
102.0,16.18,163.3,30.12,69.0,,,,,,
