BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
12.2,15.7,690.0,690.0,84.0,84.0,,,1.0
10.9,14.3,87.0,388.5,10.0,47.0,,,6.0
14.9,14.0,60.0,279.0,9.0,34.3,,,10.0
17.4,14.5,85.0,230.5,15.0,29.5,,,13.0
14.3,13.8,56.0,195.6,8.0,25.2,,,18.0
9.7,13.4,38.0,169.3,4.0,21.7,,,24.0
16.1,15.1,70.0,155.1,11.0,20.1,,,27.0
13.6,14.7,56.0,142.8,8.0,18.6,,,32.0
13.4,13.8,56.0,133.1,8.0,17.4,,,36.0
16.9,14.4,61.0,125.9,10.0,16.7,,,40.0
16.7,15.5,70.0,120.8,12.0,16.3,,,43.0
14.7,15.0,85.0,117.8,13.0,16.0,,,47.0
17.2,16.1,73.0,114.4,13.0,15.8,,,51.0
16.7,16.7,61.0,110.6,10.0,15.4,,,54.0
17.2,16.9,56.0,106.9,10.0,15.0,,,58.0
13.2,16.2,174.0,111.1,23.0,15.5,,,63.0
14.0,16.0,61.0,108.2,9.0,15.1,,,67.0
13.0,14.6,65.0,105.8,8.0,14.7,,,71.0
16.0,14.4,62.0,103.5,10.0,14.5,,,75.0
17.2,14.4,72.0,101.9,12.0,14.4,,,79.0
14.2,14.7,286.0,110.7,40.0,15.6,,,83.0
14.2,14.8,70.0,108.8,10.0,15.3,,,87.0
14.0,14.8,89.0,108.0,12.0,15.2,,,91.0
14.6,14.3,74.0,106.5,11.0,15.0,,,96.0
15.2,14.3,79.0,105.4,12.0,14.9,,,99.0
16.1,14.6,62.0,103.8,10.0,14.7,,,103.0
15.6,15.1,57.0,102.0,9.0,14.5,,,107.0
14.3,15.1,69.0,100.9,10.0,14.3,,,111.0
20.5,15.6,77.0,100.0,16.0,14.4,,,114.0
23.8,17.4,265.0,105.5,63.0,16.0,,,120.0
36.6,20.0,58.0,104.0,21.0,16.2,,,122.0
24.2,22.9,263.0,109.0,64.0,17.7,,,124.0
21.4,23.1,120.0,109.3,26.0,17.9,,,127.0
20.8,23.1,678.0,126.0,141.0,21.5,,,131.0
15.2,22.2,161.0,127.0,24.0,21.6,,,134.0
17.2,19.8,261.0,130.8,45.0,22.2,,,137.0
16.9,18.3,415.0,138.4,70.0,23.5,,,141.0
16.7,16.9,272.0,141.9,45.0,24.1,,,144.0
22.1,16.9,283.0,145.6,62.0,25.1,,,147.0
18.5,17.5,334.0,150.3,62.0,26.0,,,150.0
19.7,18.4,288.0,153.6,57.0,26.8,,,153.0
