BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
17.2,20.0,169.0,169.0,29.0,29.0,,,3.0
15.3,18.7,261.0,215.0,40.0,34.5,,,7.0
20.5,18.7,374.0,268.0,77.0,48.7,,,10.0
21.4,18.7,105.0,227.2,23.0,42.2,,,16.0
25.0,19.7,51.0,192.0,13.0,36.4,,,18.0
18.3,20.1,457.0,236.2,84.0,44.3,,,22.0
16.1,20.1,235.0,236.0,38.0,43.4,,,25.0
20.0,19.9,144.0,224.5,29.0,41.6,,,28.0
18.3,18.9,109.0,211.7,20.0,39.2,,,31.0
19.0,18.5,133.0,203.8,25.0,37.8,,,35.0
16.7,18.0,143.0,198.3,24.0,36.5,,,38.0
18.3,18.5,150.0,194.2,27.0,35.8,,,42.0
21.1,18.5,114.0,188.1,24.0,34.8,,,44.0
19.7,19.0,168.0,186.6,33.0,34.7,,,47.0
20.3,19.4,188.0,186.7,38.0,34.9,,,50.0
29.4,20.4,156.0,184.8,46.0,35.6,,,52.0
21.1,20.8,63.0,177.6,13.0,34.3,,,60.0
26.3,22.6,162.0,176.8,43.0,34.8,,,65.0
19.0,22.6,181.0,177.0,34.0,34.7,,,68.0
20.0,22.5,168.0,176.6,34.0,34.7,,,71.0
46.9,22.5,113.0,173.5,53.0,35.6,,,72.0
12.2,21.8,138.0,171.9,17.0,34.7,,,80.0
22.4,20.5,70.0,167.5,16.0,33.9,,,82.0
19.5,20.6,90.0,164.2,18.0,33.2,,,85.0
25.9,22.6,260.0,168.1,67.0,34.6,,,89.0
13.5,18.5,189.0,168.9,26.0,34.3,,,92.0
17.4,19.8,219.0,170.7,38.0,34.4,,,96.0
14.9,17.3,256.0,173.8,38.0,34.5,,,100.0
10.0,15.3,98.0,171.2,10.0,33.7,,,106.0
12.2,13.5,86.0,168.3,10.0,32.9,,,111.0
13.9,13.6,153.0,167.8,21.0,32.5,,,115.0
17.0,13.6,311.0,172.3,53.0,33.2,,,119.0
19.0,14.4,204.0,173.3,39.0,33.3,,,122.0
14.3,15.1,246.0,175.4,35.0,33.4,,,126.0
25.4,16.8,150.0,174.7,38.0,33.5,,,128.0
23.4,19.8,168.0,174.5,39.0,33.7,,,131.0
22.1,21.5,182.0,174.7,40.0,33.8,,,133.0
21.4,22.3,174.0,174.7,37.0,33.9,,,136.0
20.3,22.3,201.0,175.4,41.0,34.1,,,139.0
20.3,21.3,207.0,176.2,42.0,34.3,,,142.0
20.3,20.7,201.0,176.8,41.0,34.5,,,145.0
16.5,20.3,197.0,177.2,32.0,34.4,,,149.0
19.2,19.9,236.0,178.6,45.0,34.7,,,152.0
20.0,19.8,235.0,179.9,47.0,34.9,,,155.0
18.5,19.2,304.0,182.6,56.0,35.4,,,158.0
22.1,19.2,239.0,183.9,53.0,35.8,,,161.0
16.5,19.2,385.0,188.1,63.0,36.4,,,164.0
19.0,19.2,307.0,190.6,58.0,36.8,,,167.0
25.9,19.9,199.0,190.8,51.0,37.1,,,170.0
24.2,21.7,282.0,192.6,68.0,37.7,,,172.0
21.1,21.4,308.0,194.9,65.0,38.3,,,175.0
21.7,22.4,188.0,194.8,41.0,38.3,,,178.0
18.3,22.4,445.0,199.5,81.0,39.1,,,181.0
15.2,20.4,592.0,206.7,90.0,40.1,,,185.0
18.1,19.2,229.0,207.1,41.0,40.1,,,188.0
20.8,19.1,286.0,208.6,60.0,40.4,,,191.0
22.7,19.1,320.0,210.5,73.0,41.0,,,194.0
17.9,18.9,339.0,212.7,61.0,41.3,,,197.0
17.2,18.9,315.0,214.5,54.0,41.6,,,201.0
20.0,19.6,339.0,216.5,68.0,42.0,,,204.0
20.5,19.5,294.0,217.8,60.0,42.3,,,207.0
20.3,19.4,405.0,220.8,82.0,42.9,,,210.0
17.9,19.4,372.0,223.2,66.0,43.3,,,213.0
20.3,20.2,343.0,225.1,70.0,43.7,,,216.0
20.3,20.3,358.0,227.1,73.0,44.2,,,219.0
