Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,21.51,70.0,17.18,78.0,,,,,,
2.0,21.61,70.13,17.16,78.0,,,,,,
3.0,21.7,70.26,17.13,78.0,,,,,,
4.0,21.78,70.36,17.11,78.0,,,,,,
5.0,21.85,70.46,17.09,78.0,,,,,,
6.0,21.92,70.57,17.07,78.0,,,,,,
7.0,22.01,70.69,17.04,78.0,,,,,,
8.0,22.1,70.82,17.02,78.0,,,,,,
9.0,22.19,70.96,16.99,79.0,,,,,,
10.0,22.28,71.08,16.97,79.0,,,,,,
11.0,22.37,71.2,16.94,78.0,,,,,,
12.0,22.47,71.34,16.91,78.0,,,,,,
13.0,22.58,71.5,16.88,78.0,,,,,,
14.0,22.67,71.63,16.86,78.0,,,,,,
15.0,22.76,71.75,16.83,78.5,,,,,,
16.0,22.84,71.87,16.81,79.0,,,,,,
17.0,22.94,72.01,16.78,79.0,,,,,,
18.0,23.04,72.15,16.75,78.0,,,,,,
19.0,23.09,72.28,16.72,78.0,,,,,,
20.0,23.13,72.42,16.7,77.0,,,,,,
21.0,23.16,72.54,16.67,76.0,,,,,,
22.0,23.17,72.65,16.65,75.0,,,,,,
23.0,23.19,72.75,16.63,74.0,,,,,,
24.0,23.21,72.87,16.61,74.0,,,,,,
25.0,23.24,72.99,16.58,75.0,,,,,,
26.0,23.27,73.11,16.56,76.0,,,,,,
27.0,23.26,73.24,16.53,77.0,,,,,,
28.0,23.23,73.38,16.5,77.0,,,,,,
29.0,23.21,73.51,16.48,77.0,,,,,,
30.0,23.18,73.63,16.45,76.0,,,,,,
31.0,23.15,73.75,16.43,75.0,,,,,,
32.0,23.16,73.87,16.41,75.0,,,,,,
33.0,23.18,73.99,16.38,76.0,,,,,,
34.0,23.19,74.11,16.36,77.0,,,,,,
35.0,23.16,74.22,16.34,76.0,,,,,,
36.0,23.14,74.33,16.31,77.0,,,,,,
37.0,23.1,74.33,16.27,76.0,,,,,,
38.0,23.04,74.11,16.18,75.0,,,,,,
39.0,22.99,73.89,16.08,75.0,,,,,,
40.0,22.92,73.81,16.05,74.0,,,,,,
41.0,22.86,73.89,16.09,74.0,,,,,,
42.0,22.79,73.98,16.12,75.0,,,,,,
43.0,22.66,73.77,16.12,75.0,,,,,,
44.0,22.52,73.47,16.09,75.0,,,,,,
45.0,22.38,73.17,16.07,76.0,,,,,,
46.0,22.28,73.15,16.1,76.0,,,,,,
47.0,22.18,73.18,16.13,76.0,,,,,,
48.0,22.09,73.2,16.16,76.0,,,,,,
49.0,21.99,73.23,16.19,77.0,,,,,,
50.0,21.84,73.8,16.34,78.0,,,,,,
51.0,21.66,74.58,16.52,79.0,,,,,,
52.0,21.5,76.59,16.87,79.0,,,,,,
53.0,21.36,78.98,17.26,79.0,,,,,,
54.0,21.24,80.61,17.54,78.0,,,,,,
55.0,21.16,81.11,17.63,77.0,,,,,,
56.0,21.08,81.61,17.73,76.0,,,,,,
57.0,20.99,82.12,17.82,75.0,,,,,,
58.0,20.91,82.39,17.86,74.0,,,,,,
59.0,20.82,82.65,17.9,74.0,,,,,,
60.0,20.73,82.9,17.93,75.0,,,,,,
61.0,20.66,82.81,17.89,76.0,,,,,,
62.0,20.6,82.73,17.84,77.0,,,,,,
63.0,20.53,82.64,17.79,77.0,,,,,,
64.0,20.48,82.76,17.84,76.0,,,,,,
65.0,20.45,83.08,17.98,75.0,,,,,,
66.0,20.42,83.4,18.13,74.0,,,,,,
67.0,20.4,83.74,18.24,74.0,,,,,,
68.0,20.41,84.15,18.27,73.0,,,,,,
69.0,20.41,84.56,18.3,75.0,,,,,,
70.0,20.41,84.97,18.33,76.0,,,,,,
71.0,20.47,85.57,18.39,76.0,,,,,,
72.0,20.53,86.18,18.45,78.0,,,,,,
73.0,20.59,86.7,18.49,78.5,,,,,,
74.0,20.63,86.69,18.43,79.0,,,,,,
75.0,20.68,86.68,18.37,79.0,,,,,,
76.0,20.73,86.67,18.31,79.0,,,,,,
77.0,20.74,86.6,18.27,79.0,,,,,,
78.0,20.75,86.53,18.24,79.0,,,,,,
79.0,20.75,86.45,18.21,79.0,,,,,,
80.0,20.77,86.47,18.21,80.0,,,,,,
81.0,20.79,86.51,18.22,80.0,,,,,,
82.0,20.82,86.56,18.23,81.0,,,,,,
83.0,20.84,86.39,18.17,81.0,,,,,,
84.0,20.86,86.16,18.08,82.0,,,,,,
85.0,20.87,86.33,18.21,82.0,,,,,,
86.0,20.87,86.97,18.57,82.0,,,,,,
87.0,20.87,87.6,18.94,83.0,,,,,,
88.0,20.94,88.01,19.1,83.0,,,,,,
89.0,21.02,88.38,19.22,84.0,,,,,,
90.0,21.1,88.78,19.36,84.0,,,,,,
91.0,21.22,89.74,19.88,84.0,,,,,,
92.0,21.33,90.67,20.37,84.0,,,,,,
93.0,21.37,91.21,20.42,84.0,,,,,,
94.0,21.42,91.75,20.47,84.0,,,,,,
95.0,21.44,92.13,20.49,84.0,,,,,,
96.0,21.45,92.35,20.47,84.0,,,,,,
97.0,21.45,92.56,20.45,85.0,,,,,,
98.0,21.45,92.77,20.44,87.0,,,,,,
99.0,21.45,93.59,20.79,87.0,,,,,,
100.0,21.44,94.51,21.21,89.0,,,,,,
101.0,21.43,95.27,21.5,89.0,,,,,,
102.0,21.42,95.91,21.72,88.0,,,,,,
103.0,21.4,96.56,21.93,87.0,,,,,,
104.0,21.38,97.32,22.21,85.0,,,,,,
105.0,21.35,98.07,22.49,84.0,,,,,,
106.0,21.33,98.82,22.77,81.0,,,,,,
107.0,21.3,99.58,23.04,80.0,,,,,,
108.0,21.27,100.3,23.32,80.0,,,,,,
109.0,21.29,101.2,23.59,81.0,,,,,,
110.0,21.3,102.0,23.87,80.0,,,,,,
