Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,21.71,189.4,32.83,101.0,,,,,,
2.0,21.54,187.6,32.57,98.0,,,,,,
3.0,21.42,186.3,32.4,97.0,,,,,,
4.0,21.34,185.6,32.29,95.0,,,,,,
5.0,21.27,184.8,32.19,94.0,,,,,,
6.0,21.2,184.1,32.08,95.0,,,,,,
7.0,21.13,183.3,31.97,98.0,,,,,,
8.0,21.06,182.6,31.87,100.0,,,,,,
9.0,20.94,181.3,31.69,103.0,,,,,,
10.0,20.79,179.8,31.48,107.0,,,,,,
11.0,20.65,178.3,31.26,110.0,,,,,,
12.0,20.49,176.8,31.04,113.0,,,,,,
13.0,20.34,175.1,30.81,115.0,,,,,,
14.0,20.19,173.6,30.58,115.0,,,,,,
15.0,20.06,172.2,30.39,114.0,,,,,,
16.0,19.93,170.9,30.2,110.0,,,,,,
17.0,19.8,169.5,30.01,108.0,,,,,,
18.0,19.61,167.6,29.74,107.0,,,,,,
19.0,19.42,165.6,29.45,106.0,,,,,,
20.0,19.3,164.4,29.27,104.0,,,,,,
21.0,19.22,163.5,29.15,102.0,,,,,,
22.0,19.13,162.6,29.02,101.0,,,,,,
23.0,19.05,161.7,28.9,100.0,,,,,,
24.0,18.96,160.9,28.77,100.0,,,,,,
25.0,18.95,159.6,28.59,100.0,,,,,,
26.0,18.96,158.1,28.39,99.0,,,,,,
27.0,18.98,156.7,28.18,100.0,,,,,,
28.0,19.04,155.5,28.01,100.0,,,,,,
29.0,19.12,154.4,27.85,101.0,,,,,,
30.0,19.21,153.3,27.69,101.0,,,,,,
31.0,19.29,152.1,27.53,102.0,,,,,,
32.0,19.46,150.9,27.36,102.0,,,,,,
33.0,19.64,149.7,27.18,101.0,,,,,,
34.0,19.83,148.5,27.01,100.0,,,,,,
35.0,20.03,147.2,26.83,98.0,,,,,,
36.0,20.27,146.0,26.66,97.0,,,,,,
37.0,20.51,144.7,26.48,95.0,,,,,,
38.0,20.76,143.5,26.3,96.0,,,,,,
39.0,20.87,142.6,26.17,94.0,,,,,,
40.0,20.95,141.8,26.05,93.0,,,,,,
41.0,21.03,140.9,25.93,92.0,,,,,,
42.0,21.12,140.1,25.82,90.0,,,,,,
43.0,21.2,139.3,25.7,90.0,,,,,,
44.0,21.24,138.7,25.62,89.0,,,,,,
45.0,21.26,138.3,25.57,87.0,,,,,,
46.0,21.28,138.0,25.51,87.0,,,,,,
47.0,21.3,137.6,25.46,86.0,,,,,,
48.0,21.31,137.2,25.41,89.0,,,,,,
49.0,21.33,136.9,25.36,93.0,,,,,,
50.0,21.35,136.5,25.3,97.0,,,,,,
51.0,21.37,136.1,25.25,97.0,,,,,,
52.0,21.38,135.8,25.2,94.0,,,,,,
53.0,21.4,135.4,25.15,92.0,,,,,,
54.0,21.42,135.0,25.1,90.0,,,,,,
55.0,21.43,134.7,25.04,87.0,,,,,,
56.0,21.44,134.0,24.95,86.0,,,,,,
57.0,21.44,133.3,24.85,87.0,,,,,,
58.0,21.44,132.6,24.74,89.0,,,,,,
59.0,21.44,131.8,24.64,91.0,,,,,,
60.0,21.43,131.1,24.53,92.0,,,,,,
61.0,21.43,130.3,24.43,92.0,,,,,,
62.0,21.43,130.2,24.36,93.5,,,,,,
63.0,21.44,131.5,24.59,95.0,,,,,,
64.0,21.46,132.2,24.75,95.0,,,,,,
65.0,21.54,124.3,23.94,95.0,,,,,,
66.0,21.6,118.0,23.34,95.0,,,,,,
67.0,21.63,116.9,23.36,95.0,,,,,,
68.0,21.66,115.9,23.39,95.0,,,,,,
69.0,21.69,114.8,23.41,96.0,,,,,,
70.0,21.72,113.7,23.43,96.0,,,,,,
71.0,21.75,112.6,23.46,97.0,,,,,,
72.0,21.79,112.3,23.5,98.0,,,,,,
73.0,21.85,112.4,23.57,100.0,,,,,,
74.0,21.91,112.6,23.64,102.0,,,,,,
75.0,21.96,112.7,23.69,104.0,,,,,,
76.0,22.02,111.9,23.59,107.0,,,,,,
77.0,22.08,111.1,23.49,109.0,,,,,,
78.0,22.14,110.4,23.28,110.0,,,,,,
79.0,22.19,109.6,23.04,111.0,,,,,,
80.0,22.24,108.8,22.79,112.0,,,,,,
81.0,22.3,108.8,22.88,110.0,,,,,,
82.0,22.36,109.6,23.3,109.0,,,,,,
83.0,22.43,110.4,23.72,106.5,,,,,,
84.0,22.41,109.1,23.53,104.0,,,,,,
85.0,22.38,107.5,23.26,102.0,,,,,,
86.0,22.32,106.5,23.12,100.0,,,,,,
87.0,22.17,107.1,23.31,98.0,,,,,,
88.0,22.02,107.7,23.51,96.0,,,,,,
89.0,21.87,108.3,23.7,96.0,,,,,,
90.0,21.64,108.7,23.85,95.0,,,,,,
91.0,21.41,109.0,23.99,94.0,,,,,,
92.0,21.18,109.4,24.13,93.0,,,,,,
93.0,20.97,109.8,24.24,92.0,,,,,,
94.0,20.77,110.2,24.32,91.0,,,,,,
95.0,20.57,110.5,24.39,90.0,,,,,,
96.0,20.37,110.9,24.47,89.0,,,,,,
97.0,20.27,109.6,24.3,89.0,,,,,,
98.0,20.17,108.3,24.13,89.0,,,,,,
99.0,20.07,107.0,23.97,90.0,,,,,,
100.0,20.1,108.1,24.22,91.0,,,,,,
101.0,20.13,109.2,24.47,91.0,,,,,,
102.0,20.15,110.3,24.72,91.0,,,,,,
103.0,20.31,111.2,24.79,90.0,,,,,,
104.0,20.51,112.0,24.81,90.0,,,,,,
105.0,20.7,113.0,24.81,90.0,,,,,,
106.0,20.89,114.2,24.72,90.0,,,,,,
107.0,21.09,115.3,24.64,91.0,,,,,,
108.0,21.22,118.5,24.82,94.0,,,,,,
109.0,21.31,123.1,25.21,97.0,,,,,,
110.0,21.4,127.7,25.59,98.0,,,,,,
111.0,21.46,129.5,25.73,100.0,,,,,,
112.0,21.51,130.2,25.78,101.0,,,,,,
113.0,21.57,130.8,25.82,103.0,,,,,,
114.0,21.62,131.4,25.87,105.0,,,,,,
115.0,21.66,131.1,25.97,107.0,,,,,,
116.0,21.7,130.7,26.06,108.0,,,,,,
117.0,21.75,130.4,26.16,109.0,,,,,,
118.0,21.79,130.0,26.25,110.0,,,,,,
119.0,21.85,130.1,26.48,111.0,,,,,,
120.0,21.93,130.7,26.84,112.0,,,,,,
121.0,22.01,131.4,27.19,109.0,,,,,,
122.0,22.06,133.3,27.53,106.0,,,,,,
123.0,22.1,135.2,27.86,103.0,,,,,,
124.0,22.15,137.1,28.22,100.0,,,,,,
125.0,22.19,139.3,28.68,100.0,,,,,,
126.0,22.22,141.4,29.14,100.0,,,,,,
127.0,22.23,144.2,29.71,98.0,,,,,,
128.0,22.23,147.0,30.28,99.0,,,,,,
129.0,22.21,150.2,30.86,100.0,,,,,,
130.0,22.18,153.9,31.46,102.0,,,,,,
131.0,22.14,157.1,31.98,104.0,,,,,,
132.0,22.1,158.8,32.27,106.0,,,,,,
133.0,22.06,160.4,32.57,108.0,,,,,,
134.0,22.02,162.3,32.99,111.0,,,,,,
135.0,21.97,164.3,33.47,112.0,,,,,,
136.0,21.92,166.2,33.95,113.0,,,,,,
137.0,21.86,168.9,34.59,118.0,,,,,,
138.0,21.78,172.0,35.3,119.0,,,,,,
139.0,21.71,175.0,36.01,120.0,,,,,,
140.0,21.61,177.4,36.56,122.0,,,,,,
141.0,21.49,179.0,36.93,122.0,,,,,,
142.0,21.37,180.6,37.31,122.0,,,,,,
143.0,21.26,182.2,37.68,122.0,,,,,,
144.0,21.15,183.8,38.06,122.0,,,,,,
145.0,21.05,185.4,38.44,122.0,,,,,,
146.0,20.94,187.0,38.82,122.0,,,,,,
147.0,20.81,189.0,39.25,122.0,,,,,,
148.0,20.67,190.9,39.67,122.0,,,,,,
149.0,20.53,192.9,40.09,123.0,,,,,,
150.0,20.42,194.4,40.36,123.0,,,,,,
151.0,20.32,195.9,40.64,124.0,,,,,,
152.0,20.21,197.5,40.92,126.0,,,,,,
153.0,20.13,198.5,41.08,126.0,,,,,,
154.0,20.07,199.0,41.17,127.0,,,,,,
155.0,20.02,199.5,41.25,128.0,,,,,,
156.0,19.96,200.1,41.34,129.0,,,,,,
157.0,19.9,200.6,41.42,130.0,,,,,,
158.0,19.84,201.4,41.57,130.0,,,,,,
159.0,19.74,204.1,42.29,129.0,,,,,,
160.0,19.65,206.8,43.02,129.0,,,,,,
161.0,19.56,209.4,43.51,129.0,,,,,,
162.0,19.48,211.6,43.63,130.0,,,,,,
163.0,19.4,213.8,43.74,130.0,,,,,,
164.0,19.33,215.9,44.09,131.0,,,,,,
165.0,19.27,217.9,44.5,132.0,,,,,,
166.0,19.24,219.5,44.85,133.0,,,,,,
167.0,19.24,220.5,45.13,134.0,,,,,,
168.0,19.24,221.4,45.4,134.0,,,,,,
169.0,19.24,222.4,45.68,135.0,,,,,,
170.0,19.29,225.2,46.31,136.0,,,,,,
171.0,19.35,228.2,46.97,137.0,,,,,,
172.0,19.41,231.0,47.6,137.0,,,,,,
173.0,19.48,231.1,47.53,138.0,,,,,,
174.0,19.56,231.1,47.46,138.0,,,,,,
175.0,19.63,231.4,47.43,138.0,,,,,,
176.0,19.7,234.8,47.89,138.0,,,,,,
177.0,19.76,238.2,48.34,138.0,,,,,,
178.0,19.83,241.6,48.8,138.0,,,,,,
179.0,19.88,242.9,48.97,137.0,,,,,,
180.0,19.93,243.9,49.1,137.0,,,,,,
181.0,19.98,244.9,49.23,138.0,,,,,,
182.0,20.04,245.9,49.38,138.0,,,,,,
183.0,20.13,246.8,49.57,138.5,,,,,,
184.0,20.21,247.8,49.76,139.0,,,,,,
185.0,20.29,250.6,50.26,139.0,,,,,,
186.0,20.37,254.6,50.95,140.0,,,,,,
187.0,20.45,258.3,51.58,140.0,,,,,,
188.0,20.52,259.2,51.74,140.0,,,,,,
189.0,20.6,260.0,51.89,140.0,,,,,,
190.0,20.69,261.2,52.14,140.0,,,,,,
191.0,20.79,262.7,52.5,140.0,,,,,,
192.0,20.89,264.1,52.86,139.0,,,,,,
193.0,20.96,265.4,53.13,140.0,,,,,,
194.0,21.03,266.6,53.39,140.0,,,,,,
195.0,21.09,267.8,53.64,140.0,,,,,,
196.0,21.12,268.3,53.76,140.0,,,,,,
197.0,21.14,268.7,53.87,140.0,,,,,,
198.0,21.16,269.2,53.98,139.0,,,,,,
199.0,21.2,267.6,53.88,139.0,,,,,,
200.0,21.25,264.1,53.57,139.0,,,,,,
201.0,21.3,260.5,53.27,139.0,,,,,,
202.0,21.35,261.3,53.61,139.0,,,,,,
203.0,21.39,263.2,54.14,139.0,,,,,,
204.0,21.42,265.0,54.59,140.0,,,,,,
205.0,21.43,266.2,54.75,139.0,,,,,,
206.0,21.43,267.4,54.9,139.0,,,,,,
207.0,21.42,268.1,54.88,139.0,,,,,,
208.0,21.38,267.6,54.48,139.0,,,,,,
209.0,21.33,267.1,54.08,138.0,,,,,,
210.0,21.26,267.4,54.12,138.0,,,,,,
211.0,21.18,268.2,54.33,138.0,,,,,,
212.0,21.1,268.7,54.48,138.0,,,,,,
213.0,21.02,268.8,54.5,137.0,,,,,,
214.0,20.94,268.9,54.53,137.0,,,,,,
215.0,20.88,268.6,54.51,137.0,,,,,,
216.0,20.83,268.2,54.47,136.0,,,,,,
217.0,20.78,267.9,54.44,136.0,,,,,,
218.0,20.74,267.8,54.5,135.0,,,,,,
219.0,20.7,267.8,54.58,135.0,,,,,,
220.0,20.66,267.8,54.66,134.0,,,,,,
221.0,20.62,267.8,54.74,133.0,,,,,,
222.0,20.59,268.9,55.01,133.0,,,,,,
223.0,20.58,270.4,55.33,133.0,,,,,,
224.0,20.56,272.0,55.66,133.0,,,,,,
225.0,20.55,272.9,55.81,134.0,,,,,,
226.0,20.54,273.5,55.82,134.0,,,,,,
227.0,20.53,274.0,55.83,134.0,,,,,,
228.0,20.53,273.0,55.55,135.0,,,,,,
229.0,20.52,271.8,55.22,135.0,,,,,,
230.0,20.51,270.6,54.9,134.0,,,,,,
231.0,20.5,269.5,54.6,134.0,,,,,,
232.0,20.46,269.8,54.65,134.0,,,,,,
233.0,20.42,270.2,54.7,133.5,,,,,,
234.0,20.38,270.8,54.79,133.0,,,,,,
235.0,20.32,272.0,55.06,133.0,,,,,,
236.0,20.26,273.2,55.33,132.0,,,,,,
237.0,20.2,274.2,55.54,132.0,,,,,,
238.0,20.12,274.2,55.58,132.0,,,,,,
239.0,20.04,274.2,55.61,132.0,,,,,,
240.0,19.98,274.1,55.62,132.0,,,,,,
241.0,19.93,273.8,55.59,132.0,,,,,,
242.0,19.88,273.4,55.56,132.0,,,,,,
243.0,19.83,273.4,55.56,131.0,,,,,,
244.0,19.79,275.5,55.82,131.0,,,,,,
245.0,19.76,277.7,56.08,131.0,,,,,,
246.0,19.74,278.7,56.08,131.0,,,,,,
247.0,19.74,278.6,55.85,131.0,,,,,,
248.0,19.74,278.6,55.62,131.0,,,,,,
249.0,19.75,278.4,55.48,131.0,,,,,,
250.0,19.76,278.0,55.38,131.0,,,,,,
251.0,19.77,277.7,55.29,131.0,,,,,,
252.0,19.78,278.5,55.35,131.0,,,,,,
253.0,19.81,281.3,55.66,131.0,,,,,,
254.0,19.84,284.0,55.97,131.0,,,,,,
255.0,19.87,286.3,56.2,131.0,,,,,,
256.0,19.91,286.2,56.03,131.0,,,,,,
257.0,19.95,286.2,55.86,132.0,,,,,,
258.0,19.99,286.1,55.68,133.0,,,,,,
259.0,20.01,286.8,55.78,134.0,,,,,,
260.0,20.03,287.6,55.9,135.0,,,,,,
261.0,20.04,288.4,56.04,135.0,,,,,,
262.0,20.06,288.9,56.22,136.0,,,,,,
263.0,20.08,289.5,56.41,136.0,,,,,,
264.0,20.11,289.0,56.46,136.0,,,,,,
265.0,20.16,286.1,56.26,136.0,,,,,,
266.0,20.22,283.2,56.05,136.0,,,,,,
267.0,20.26,281.5,56.01,135.0,,,,,,
268.0,20.29,281.3,56.17,135.0,,,,,,
269.0,20.33,281.0,56.33,136.0,,,,,,
270.0,20.33,281.0,56.42,136.0,,,,,,
271.0,20.32,281.2,56.46,136.0,,,,,,
272.0,20.3,281.3,56.5,136.0,,,,,,
273.0,20.29,281.0,56.47,136.0,,,,,,
274.0,20.28,279.2,56.22,137.0,,,,,,
275.0,20.26,277.4,55.96,137.5,,,,,,
276.0,20.24,276.7,55.91,138.0,,,,,,
277.0,20.2,278.1,56.22,138.0,,,,,,
278.0,20.15,279.5,56.54,138.0,,,,,,
279.0,20.1,280.3,56.71,138.0,,,,,,
280.0,20.04,280.6,56.74,137.0,,,,,,
281.0,19.98,280.9,56.76,137.0,,,,,,
282.0,19.95,279.9,56.61,136.5,,,,,,
283.0,19.92,278.7,56.44,136.0,,,,,,
284.0,19.89,277.6,56.27,135.0,,,,,,
285.0,19.89,279.8,56.8,135.0,,,,,,
286.0,19.9,282.0,57.34,135.0,,,,,,
287.0,19.9,283.5,57.69,135.0,,,,,,
288.0,19.9,284.0,57.74,135.0,,,,,,
289.0,19.91,284.4,57.79,135.0,,,,,,
290.0,19.91,284.8,57.85,135.0,,,,,,
291.0,19.95,284.8,57.84,136.0,,,,,,
292.0,20.0,284.5,57.79,135.0,,,,,,
293.0,20.06,284.3,57.75,135.0,,,,,,
294.0,20.11,284.0,57.7,134.0,,,,,,
295.0,20.19,283.6,57.84,134.0,,,,,,
296.0,20.26,283.3,57.98,134.0,,,,,,
297.0,20.33,283.0,58.11,134.0,,,,,,
298.0,20.39,283.0,58.21,134.0,,,,,,
299.0,20.46,283.0,58.31,134.0,,,,,,
300.0,20.52,283.0,58.4,134.0,,,,,,
301.0,20.59,282.6,58.38,134.0,,,,,,
302.0,20.64,281.4,58.12,133.0,,,,,,
303.0,20.69,280.2,57.87,132.0,,,,,,
