Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,83.0,,,,,,
1.0,9.243,202.1,15.41,84.0,,,,,,
2.0,9.268,201.9,15.5,84.0,,,,,,
3.0,9.293,201.8,15.59,81.0,,,,,,
4.0,9.318,201.6,15.68,80.0,,,,,,
5.0,9.342,201.5,15.78,78.0,,,,,,
6.0,9.367,201.3,15.87,78.0,,,,,,
7.0,9.394,201.2,15.96,78.0,,,,,,
8.0,9.427,201.0,16.09,76.0,,,,,,
9.0,9.461,200.7,16.21,75.0,,,,,,
10.0,9.494,200.5,16.33,74.0,,,,,,
11.0,9.528,200.3,16.46,74.0,,,,,,
12.0,9.561,200.1,16.58,74.0,,,,,,
13.0,9.594,199.9,16.7,75.0,,,,,,
14.0,9.627,199.7,16.82,74.0,,,,,,
15.0,9.66,199.5,16.94,74.0,,,,,,
16.0,9.693,199.3,17.06,74.0,,,,,,
17.0,9.717,199.2,17.15,74.0,,,,,,
18.0,9.74,199.0,17.24,74.0,,,,,,
19.0,9.762,198.9,17.32,73.0,,,,,,
20.0,9.785,198.7,17.4,70.0,,,,,,
21.0,9.808,198.6,17.49,69.0,,,,,,
22.0,9.831,198.4,17.57,68.0,,,,,,
23.0,9.853,198.3,17.65,68.0,,,,,,
24.0,9.873,198.2,17.73,68.0,,,,,,
25.0,9.893,198.1,17.8,67.0,,,,,,
26.0,9.913,197.9,17.87,66.0,,,,,,
27.0,9.933,197.8,17.95,65.0,,,,,,
28.0,9.953,197.7,18.02,64.0,,,,,,
29.0,9.973,197.6,18.09,64.0,,,,,,
30.0,9.993,197.4,18.17,64.0,,,,,,
31.0,10.04,197.2,18.33,66.0,,,,,,
32.0,10.12,196.7,18.62,66.0,,,,,,
33.0,10.17,196.3,18.81,66.0,,,,,,
34.0,10.19,196.2,18.9,65.0,,,,,,
35.0,10.21,196.0,18.98,64.0,,,,,,
36.0,10.24,195.9,19.07,63.0,,,,,,
37.0,10.26,195.8,19.15,62.0,,,,,,
38.0,10.28,195.6,19.23,62.0,,,,,,
39.0,10.31,195.5,19.32,62.0,,,,,,
40.0,10.33,195.4,19.39,63.0,,,,,,
41.0,10.36,195.2,19.47,63.0,,,,,,
42.0,10.39,195.1,19.54,63.0,,,,,,
43.0,10.42,195.0,19.61,62.0,,,,,,
44.0,10.45,194.9,19.68,62.0,,,,,,
45.0,10.48,194.7,19.75,62.0,,,,,,
46.0,10.51,194.6,19.82,62.0,,,,,,
47.0,10.54,194.5,19.9,62.0,,,,,,
48.0,10.58,194.4,19.97,62.0,,,,,,
49.0,10.62,194.3,20.03,62.0,,,,,,
50.0,10.66,194.2,20.1,62.0,,,,,,
51.0,10.7,194.0,20.17,61.0,,,,,,
52.0,10.74,193.9,20.24,62.0,,,,,,
53.0,10.78,193.8,20.31,64.0,,,,,,
54.0,10.82,193.7,20.38,65.0,,,,,,
55.0,10.86,193.6,20.45,65.0,,,,,,
56.0,10.9,193.4,20.55,66.0,,,,,,
