BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
20.3,24.1,290.0,302.2,59.0,65.6,,,451.0
20.5,22.9,244.0,300.2,50.0,65.4,,,454.0
30.6,23.0,223.0,299.5,68.0,65.4,,,456.0
26.8,23.8,238.0,299.3,64.0,65.6,,,458.0
22.4,23.2,405.0,300.8,91.0,66.0,,,461.0
19.2,23.2,245.0,300.8,47.0,66.0,,,464.0
23.4,24.2,299.0,301.0,70.0,66.1,,,467.0
20.3,22.0,255.0,300.8,52.0,66.0,,,470.0
23.1,21.9,235.0,300.8,54.0,66.0,,,472.0
25.4,22.3,256.0,300.4,65.0,66.0,,,475.0
22.7,23.1,328.0,300.3,75.0,66.1,,,477.0
20.3,22.0,359.0,301.0,73.0,66.3,,,480.0
21.7,22.5,395.0,301.6,86.0,66.6,,,483.0
22.4,22.3,317.0,301.2,71.0,66.5,,,486.0
22.4,22.2,332.0,301.6,74.0,66.6,,,488.0
23.8,22.2,316.0,302.4,75.0,66.8,,,491.0
21.1,22.2,418.0,303.8,88.0,67.1,,,494.0
21.4,22.1,435.0,304.6,93.0,67.2,,,497.0
23.1,22.3,478.0,306.3,110.0,67.6,,,499.0
21.4,22.0,303.0,306.2,65.0,67.5,,,502.0
25.9,22.0,343.0,306.4,89.0,67.8,,,504.0
22.4,22.3,427.0,307.6,96.0,68.0,,,507.0
23.1,22.8,388.0,308.1,90.0,68.1,,,510.0
25.4,23.6,373.0,309.1,95.0,68.5,,,512.0
27.8,24.8,285.0,308.8,79.0,68.6,,,514.0
19.5,23.6,419.0,309.9,82.0,68.7,,,517.0
24.2,24.2,337.0,309.0,82.0,68.7,,,520.0
23.4,24.4,327.0,308.3,77.0,68.8,,,523.0
23.1,23.6,362.0,307.8,84.0,68.8,,,525.0
18.8,22.0,488.0,309.4,92.0,69.0,,,528.0
22.4,23.0,277.0,308.1,62.0,69.0,,,531.0
25.4,23.0,310.0,306.3,79.0,68.9,,,533.0
25.4,23.6,290.0,304.8,74.0,68.7,,,536.0
23.4,23.7,327.0,303.5,77.0,68.7,,,538.0
22.1,23.7,364.0,304.1,80.0,68.8,,,541.0
21.7,23.6,304.0,303.1,66.0,68.7,,,543.0
25.9,23.6,343.0,303.1,89.0,68.9,,,546.0
24.2,23.2,313.0,302.7,76.0,68.8,,,548.0
23.4,23.2,304.0,302.9,71.0,69.0,,,551.0
22.7,23.5,329.0,302.4,75.0,68.9,,,554.0
25.0,24.2,300.0,301.9,75.0,68.9,,,556.0
21.7,23.5,376.0,302.5,82.0,69.0,,,559.0
20.3,22.6,350.0,302.1,71.0,69.0,,,562.0
22.1,22.2,310.0,301.5,68.0,68.9,,,565.0
19.7,21.4,450.0,302.8,89.0,69.1,,,567.0
18.3,20.6,390.0,302.1,71.0,68.9,,,571.0
22.1,20.7,304.0,301.1,67.0,68.8,,,574.0
22.7,21.3,287.0,300.5,65.0,68.8,,,576.0
25.4,21.5,276.0,299.9,70.0,68.8,,,579.0
23.4,22.7,294.0,299.8,69.0,68.9,,,581.0
22.7,23.0,279.0,298.9,63.0,68.8,,,584.0
20.8,23.0,267.0,298.4,56.0,68.7,,,587.0
24.6,23.6,287.0,298.5,71.0,68.7,,,589.0
22.7,23.0,268.0,298.2,61.0,68.7,,,592.0
18.3,22.1,486.0,299.8,89.0,68.8,,,595.0
18.1,20.6,416.0,300.6,75.0,68.8,,,598.0
16.9,19.7,376.0,300.5,63.0,68.6,,,602.0
18.8,18.4,236.0,300.0,44.0,68.4,,,605.0
22.4,18.4,318.0,299.6,71.0,68.4,,,608.0
23.4,19.7,248.0,298.6,58.0,68.2,,,610.0
23.4,21.5,274.0,298.0,64.0,68.1,,,613.0
24.2,23.1,256.0,297.7,62.0,68.1,,,615.0
25.9,23.7,245.0,297.4,63.0,68.1,,,618.0
24.6,24.1,234.0,296.7,58.0,68.0,,,620.0
27.3,24.9,222.0,295.3,61.0,67.8,,,622.0
22.4,24.9,271.0,294.6,61.0,67.7,,,625.0
24.6,25.0,212.0,293.6,52.0,67.4,,,628.0
23.4,24.2,222.0,292.0,52.0,67.1,,,630.0
26.3,24.8,240.0,290.9,63.0,67.0,,,632.0
26.3,24.8,222.0,290.3,58.0,66.9,,,635.0
23.4,24.8,206.0,289.7,48.0,66.8,,,637.0
25.9,25.2,150.0,288.8,39.0,66.6,,,640.0
26.3,26.2,239.0,288.7,63.0,66.5,,,642.0
22.4,25.2,301.0,288.8,67.0,66.5,,,644.0
22.7,24.0,309.0,289.2,70.0,66.7,,,647.0
23.1,23.9,305.0,289.2,70.0,66.7,,,650.0
19.7,22.7,470.0,290.5,93.0,66.9,,,653.0
17.4,21.6,364.0,289.0,63.0,66.6,,,656.0
22.1,21.5,265.0,288.8,58.0,66.5,,,659.0
24.2,21.6,250.0,288.0,60.0,66.5,,,661.0
25.0,22.0,382.0,288.5,95.0,66.7,,,664.0
22.4,22.9,350.0,289.3,78.0,66.9,,,666.0
24.6,23.7,351.0,290.3,86.0,67.1,,,669.0
23.8,24.2,274.0,290.6,65.0,67.1,,,671.0
23.1,23.8,320.0,291.6,74.0,67.3,,,674.0
25.9,23.8,369.0,292.6,95.0,67.6,,,676.0
23.8,24.1,396.0,294.1,94.0,68.0,,,679.0
24.6,24.1,318.0,294.8,78.0,68.1,,,681.0
25.4,24.6,314.0,295.5,80.0,68.3,,,684.0
25.0,25.0,357.0,296.5,89.0,68.6,,,686.0
23.8,24.5,380.0,297.9,90.0,68.9,,,689.0
22.1,24.5,296.0,299.3,65.0,69.1,,,691.0
24.6,24.5,359.0,300.3,88.0,69.3,,,694.0
27.8,24.5,344.0,300.6,96.0,69.6,,,696.0
22.7,23.7,376.0,302.8,85.0,70.0,,,699.0
23.4,23.6,359.0,303.9,84.0,70.2,,,701.0
23.4,23.8,404.0,305.8,95.0,70.6,,,704.0
22.1,23.2,336.0,306.8,74.0,70.7,,,706.0
22.7,23.0,369.0,308.1,84.0,70.9,,,709.0
22.4,22.9,378.0,309.2,85.0,71.0,,,712.0
23.1,22.7,392.0,308.7,90.0,71.0,,,714.0
23.1,22.7,294.0,308.8,68.0,71.2,,,717.0
25.9,23.0,324.0,309.7,84.0,71.5,,,719.0
24.6,23.6,335.0,310.7,82.0,71.7,,,722.0
22.7,23.6,289.0,311.5,66.0,71.8,,,724.0
24.2,24.0,327.0,314.6,79.0,72.3,,,727.0
21.4,23.8,471.0,316.6,101.0,72.6,,,730.0
20.5,22.8,318.0,317.5,65.0,72.6,,,732.0
21.7,22.0,316.0,316.3,69.0,72.4,,,735.0
23.4,22.2,357.0,317.3,84.0,72.8,,,738.0
23.1,22.1,317.0,318.3,73.0,72.9,,,741.0
20.3,21.8,344.0,320.0,70.0,73.1,,,743.0
22.1,22.3,257.0,321.4,57.0,73.4,,,746.0
19.5,21.8,514.0,324.1,100.0,73.8,,,749.0
17.9,20.6,265.0,323.8,47.0,73.7,,,752.0
25.0,20.6,213.0,323.6,53.0,73.7,,,755.0
25.9,22.2,237.0,323.7,61.0,73.7,,,757.0
26.3,23.4,236.0,323.7,62.0,73.7,,,759.0
26.3,25.7,310.0,322.8,82.0,73.6,,,762.0
26.8,26.2,33.0,320.3,9.0,73.0,,,764.0
35.7,26.5,299.0,320.8,107.0,73.5,,,766.0
22.1,26.5,315.0,320.9,69.0,73.5,,,768.0
19.0,25.1,392.0,322.1,74.0,73.7,,,771.0
16.7,22.6,417.0,324.3,70.0,73.9,,,775.0
17.4,19.5,357.0,324.6,62.0,73.8,,,779.0
17.2,17.9,421.0,325.1,73.0,73.8,,,782.0
19.2,17.9,331.0,324.5,64.0,73.6,,,785.0
19.0,17.9,345.0,324.8,66.0,73.6,,,788.0
20.0,18.6,296.0,324.5,59.0,73.5,,,791.0
19.2,19.1,253.0,323.1,49.0,73.1,,,795.0
22.1,19.5,235.0,321.3,52.0,72.7,,,797.0
22.7,20.4,254.0,319.3,58.0,72.3,,,800.0
23.1,21.6,234.0,318.7,54.0,72.2,,,803.0
26.3,22.6,239.0,317.8,63.0,72.0,,,805.0
21.4,22.6,263.0,316.3,56.0,71.6,,,808.0
25.0,23.6,203.0,314.7,51.0,71.3,,,810.0
25.4,24.5,189.0,313.1,48.0,70.8,,,812.0
25.4,25.3,257.0,312.8,65.0,70.7,,,815.0
27.3,25.3,206.0,311.9,56.0,70.6,,,817.0
27.3,26.0,224.0,310.2,61.0,70.4,,,819.0
26.3,26.3,246.0,309.4,65.0,70.3,,,821.0
25.0,26.3,224.0,308.5,56.0,70.1,,,824.0
24.6,26.2,276.0,307.7,68.0,69.9,,,826.0
20.3,25.3,268.0,305.8,54.0,69.6,,,829.0
19.2,23.3,517.0,307.9,99.0,69.9,,,833.0
17.6,21.4,364.0,308.5,64.0,69.8,,,836.0
19.7,19.7,293.0,308.2,58.0,69.6,,,839.0
23.8,19.7,308.0,307.7,73.0,69.5,,,841.0
23.8,20.9,316.0,307.8,75.0,69.6,,,844.0
22.1,21.9,249.0,307.0,55.0,69.3,,,847.0
24.2,23.2,288.0,306.8,70.0,69.2,,,849.0
24.2,23.9,323.0,307.0,78.0,69.3,,,852.0
23.1,23.7,365.0,307.3,84.0,69.4,,,854.0
23.4,23.6,376.0,308.0,88.0,69.5,,,857.0
23.1,23.6,297.0,307.3,69.0,69.4,,,859.0
21.4,23.2,389.0,307.6,83.0,69.5,,,862.0
23.8,23.2,362.0,308.1,86.0,69.7,,,865.0
23.1,23.2,355.0,308.5,82.0,69.8,,,867.0
23.8,23.3,367.0,307.7,87.0,69.7,,,870.0
23.8,23.6,304.0,307.0,72.0,69.8,,,872.0
27.8,23.8,314.0,307.1,87.0,69.9,,,874.0
27.3,25.0,366.0,307.6,100.0,70.2,,,876.0
17.9,25.0,524.0,309.9,94.0,70.4,,,880.0
20.3,23.8,383.0,310.7,78.0,70.5,,,883.0
19.7,22.4,373.0,311.6,74.0,70.6,,,886.0
22.4,20.8,306.0,311.9,69.0,70.7,,,889.0
23.4,20.8,339.0,312.4,79.0,70.8,,,891.0
23.1,21.9,302.0,312.6,70.0,70.9,,,894.0
25.9,23.0,286.0,310.9,74.0,70.8,,,896.0
26.3,24.1,306.0,309.9,81.0,70.8,,,898.0
25.9,25.1,242.0,309.3,63.0,70.7,,,901.0
26.3,26.0,312.0,308.8,82.0,70.9,,,903.0
23.1,26.0,386.0,310.1,89.0,71.3,,,906.0
21.4,25.1,303.0,310.0,65.0,71.2,,,908.0
21.4,23.5,367.0,311.0,79.0,71.4,,,911.0
22.1,22.2,347.0,311.6,77.0,71.5,,,914.0
22.7,22.1,291.0,311.9,66.0,71.6,,,916.0
24.2,22.1,328.0,312.7,79.0,71.7,,,919.0
24.2,23.0,275.0,313.0,67.0,71.8,,,921.0
23.4,23.5,235.0,313.1,55.0,71.7,,,924.0
28.8,23.9,217.0,312.7,63.0,71.8,,,926.0
26.8,25.1,257.0,313.0,69.0,71.9,,,928.0
26.3,25.8,242.0,313.2,64.0,72.0,,,931.0
23.1,25.5,303.0,313.8,70.0,72.1,,,933.0
23.1,25.4,334.0,314.7,77.0,72.2,,,936.0
23.8,24.4,222.0,314.9,53.0,72.3,,,938.0
23.1,23.3,272.0,315.9,63.0,72.5,,,941.0
23.1,23.1,438.0,317.7,101.0,72.8,,,944.0
23.1,23.1,206.0,316.8,48.0,72.7,,,946.0
28.3,23.3,246.0,316.3,70.0,72.7,,,948.0
24.6,23.6,249.0,315.8,61.0,72.6,,,951.0
26.3,24.7,213.0,313.6,56.0,72.3,,,953.0
26.8,25.9,184.0,312.5,49.0,72.1,,,955.0
25.9,26.3,258.0,311.5,67.0,72.1,,,958.0
22.7,25.6,263.0,311.5,60.0,72.1,,,960.0
25.9,26.0,189.0,311.0,49.0,72.0,,,963.0
28.3,26.2,199.0,309.4,56.0,71.7,,,965.0
28.8,26.7,195.0,308.1,56.0,71.5,,,967.0
30.0,27.7,203.0,307.2,61.0,71.4,,,969.0
30.0,29.0,220.0,306.1,66.0,71.2,,,971.0
22.4,29.0,312.0,306.4,70.0,71.3,,,973.0
21.7,27.1,266.0,305.9,58.0,71.1,,,976.0
23.8,25.4,246.0,304.9,59.0,70.8,,,979.0
23.8,23.3,265.0,303.8,63.0,70.6,,,981.0
24.2,23.3,294.0,303.6,71.0,70.5,,,984.0
22.1,23.2,345.0,303.4,76.0,70.3,,,986.0
20.5,23.2,217.0,302.0,45.0,69.9,,,989.0
23.8,23.2,186.0,301.0,44.0,69.7,,,992.0
23.8,23.2,304.0,300.5,72.0,69.6,,,994.0
25.0,23.2,278.0,300.0,69.0,69.4,,,997.0
25.0,24.2,253.0,298.9,63.0,69.2,,,999.0
18.3,24.2,278.0,298.2,51.0,68.9,,,1002.0
25.0,24.6,302.0,297.3,75.0,68.7,,,1005.0
24.6,24.9,234.0,296.4,58.0,68.6,,,1007.0
24.6,24.7,286.0,295.7,70.0,68.5,,,1010.0
24.6,24.6,284.0,294.9,70.0,68.3,,,1012.0
22.7,24.6,254.0,293.7,58.0,68.1,,,1015.0
22.1,24.0,338.0,294.1,75.0,68.1,,,1018.0
22.1,23.1,317.0,294.1,70.0,68.0,,,1020.0
25.9,23.1,271.0,293.5,70.0,67.9,,,1023.0
25.4,23.4,285.0,293.5,72.0,67.9,,,1025.0
22.1,23.2,286.0,293.1,63.0,67.8,,,1028.0
23.8,23.8,368.0,292.2,88.0,67.7,,,1030.0
23.8,24.3,352.0,292.5,84.0,67.9,,,1033.0
21.7,23.2,317.0,292.5,69.0,67.9,,,1035.0
24.6,23.2,338.0,292.4,83.0,67.8,,,1038.0
22.7,23.4,311.0,292.5,71.0,67.9,,,1040.0
24.6,23.7,350.0,292.8,86.0,68.0,,,1043.0
23.1,23.5,424.0,293.5,98.0,68.2,,,1046.0
23.8,23.8,430.0,295.0,102.0,68.6,,,1048.0
24.2,23.7,368.0,293.7,89.0,68.5,,,1051.0
25.0,24.2,324.0,294.2,81.0,68.8,,,1053.0
21.1,23.7,409.0,295.9,86.0,69.1,,,1056.0
23.4,23.8,245.0,296.0,57.0,69.1,,,1058.0
32.6,24.2,194.0,295.6,63.0,69.1,,,1060.0
31.9,26.8,205.0,294.7,65.0,68.9,,,1062.0
30.0,28.5,259.0,294.4,78.0,69.0,,,1064.0
23.1,28.5,364.0,297.2,84.0,69.3,,,1067.0
20.5,28.3,399.0,297.9,82.0,69.4,,,1070.0
36.6,28.3,258.0,297.6,94.0,69.6,,,1071.0
26.3,26.5,334.0,297.1,88.0,69.7,,,1073.0
25.0,24.8,327.0,296.3,82.0,69.8,,,1076.0
25.9,25.7,243.0,295.9,63.0,69.8,,,1078.0
27.3,26.5,320.0,295.6,87.0,70.0,,,1080.0
24.2,25.7,282.0,294.4,68.0,70.0,,,1083.0
24.2,25.0,325.0,294.3,79.0,70.1,,,1085.0
22.4,24.7,374.0,295.0,84.0,70.2,,,1088.0
22.4,23.6,264.0,294.3,59.0,70.1,,,1091.0
21.7,23.0,293.0,294.3,64.0,70.2,,,1093.0
27.3,23.0,239.0,294.2,65.0,70.3,,,1096.0
26.3,23.7,280.0,294.6,74.0,70.5,,,1098.0
30.6,25.3,218.0,294.3,67.0,70.6,,,1100.0
25.0,26.2,287.0,294.2,72.0,70.6,,,1102.0
24.2,26.2,313.0,294.9,76.0,70.8,,,1105.0
22.1,25.2,384.0,296.1,85.0,71.0,,,1108.0
23.8,24.3,277.0,296.2,66.0,71.0,,,1110.0
26.8,24.3,272.0,296.7,73.0,71.2,,,1112.0
24.2,24.1,230.0,297.4,56.0,71.3,,,1115.0
21.1,23.4,412.0,299.1,87.0,71.6,,,1118.0
21.1,23.0,213.0,299.0,45.0,71.5,,,1120.0
25.4,23.6,243.0,299.0,62.0,71.4,,,1123.0
22.1,22.5,226.0,299.0,50.0,71.4,,,1126.0
22.7,22.0,237.0,298.7,54.0,71.3,,,1128.0
25.9,23.4,246.0,298.5,64.0,71.4,,,1131.0
18.3,23.4,472.0,298.2,86.0,71.2,,,1134.0
20.3,21.7,231.0,297.0,47.0,71.1,,,1137.0
24.2,22.4,273.0,296.9,66.0,71.2,,,1139.0
21.4,22.0,237.0,296.3,51.0,71.0,,,1142.0
22.4,21.4,242.0,295.7,54.0,70.8,,,1145.0
21.4,21.7,304.0,296.1,65.0,70.9,,,1148.0
20.5,21.7,317.0,296.4,65.0,70.8,,,1151.0
20.0,21.1,301.0,296.2,60.0,70.7,,,1153.0
20.5,20.8,380.0,296.3,78.0,70.6,,,1156.0
16.3,20.4,228.0,295.1,37.0,70.2,,,1160.0
29.4,20.4,200.0,294.3,59.0,70.1,,,1162.0
23.1,21.2,307.0,293.6,71.0,70.0,,,1165.0
22.7,22.1,251.0,292.1,57.0,69.7,,,1167.0
21.1,22.3,264.0,291.3,56.0,69.4,,,1170.0
19.7,22.3,322.0,291.4,64.0,69.4,,,1173.0
20.8,21.6,282.0,291.2,59.0,69.1,,,1176.0
24.6,21.6,272.0,290.4,67.0,68.9,,,1179.0
20.3,20.7,443.0,289.7,90.0,68.8,,,1182.0
16.1,20.3,353.0,289.4,57.0,68.6,,,1185.0
24.2,21.8,243.0,288.3,59.0,68.5,,,1188.0
23.4,22.6,329.0,288.5,77.0,68.6,,,1190.0
27.8,22.6,292.0,288.1,81.0,68.6,,,1192.0
26.3,24.6,262.0,287.8,69.0,68.6,,,1195.0
23.4,24.6,412.0,288.9,97.0,68.8,,,1197.0
24.6,24.8,269.0,288.5,66.0,68.7,,,1200.0
25.9,25.6,395.0,289.8,102.0,69.0,,,1202.0
24.2,24.9,325.0,289.9,79.0,69.0,,,1205.0
24.2,24.3,419.0,290.2,101.0,69.1,,,1207.0
23.4,24.3,374.0,290.8,88.0,69.3,,,1210.0
25.4,24.6,322.0,290.4,82.0,69.3,,,1212.0
24.6,24.3,412.0,291.0,101.0,69.5,,,1214.0
24.6,24.5,361.0,291.6,89.0,69.7,,,1217.0
23.1,24.2,451.0,292.6,104.0,69.9,,,1219.0
20.5,24.1,334.0,293.1,69.0,69.9,,,1222.0
28.3,24.1,331.0,293.9,94.0,70.2,,,1224.0
25.0,24.2,440.0,295.8,110.0,70.6,,,1227.0
