BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
18.8,16.4,110.0,110.0,21.0,21.0,,,2.0
22.4,17.6,115.0,112.5,26.0,23.5,,,5.0
18.8,18.6,179.0,134.7,34.0,27.0,,,8.0
17.0,18.2,133.0,134.2,23.0,26.0,,,12.0
16.0,18.2,170.0,141.4,27.0,26.2,,,15.0
14.3,17.3,183.0,148.3,26.0,26.2,,,20.0
16.7,16.6,124.0,144.9,21.0,25.4,,,23.0
20.0,16.6,201.0,151.9,40.0,27.2,,,26.0
17.0,16.6,152.0,151.9,26.0,27.1,,,29.0
19.0,17.6,165.0,153.2,31.0,27.5,,,33.0
21.4,18.7,120.0,150.2,26.0,27.4,,,36.0
21.1,20.0,129.0,148.4,27.0,27.3,,,38.0
18.8,19.6,138.0,147.6,26.0,27.2,,,42.0
21.7,20.5,95.0,143.9,21.0,26.8,,,45.0
18.8,20.4,550.0,170.9,103.0,31.9,,,49.0
11.1,19.5,126.0,168.1,14.0,30.8,,,53.0
13.2,16.9,95.0,163.8,13.0,29.7,,,58.0
16.9,16.3,49.0,157.4,8.0,28.5,,,61.0
14.9,15.0,179.0,158.6,27.0,28.4,,,65.0
12.9,13.6,186.0,160.0,24.0,28.2,,,70.0
14.6,14.2,179.0,160.9,26.0,28.1,,,74.0
17.4,15.4,70.0,156.7,12.0,27.4,,,77.0
19.2,15.6,122.0,155.2,23.0,27.2,,,81.0
15.6,15.9,149.0,155.0,23.0,27.0,,,84.0
13.0,15.9,233.0,158.1,30.0,27.1,,,90.0
12.9,15.4,313.0,164.0,40.0,27.6,,,93.0
14.0,14.2,235.0,166.7,33.0,27.8,,,98.0
13.3,13.4,151.0,166.1,20.0,27.5,,,102.0
14.3,13.4,220.0,168.0,31.0,27.7,,,107.0
11.5,13.4,259.0,171.0,30.0,27.7,,,112.0
17.0,13.9,55.0,167.3,9.0,27.1,,,115.0
14.3,13.9,106.0,165.3,15.0,26.8,,,125.0
30.0,15.2,153.0,165.0,46.0,27.3,,,127.0
23.1,18.1,159.0,164.8,37.0,27.6,,,127.0
14.0,18.1,228.0,166.6,32.0,27.7,,,132.0
27.8,21.7,192.0,167.3,53.0,28.4,,,134.0
13.3,21.6,345.0,172.1,46.0,28.9,,,139.0
15.0,17.4,524.0,181.4,79.0,30.2,,,144.0
13.3,14.1,439.0,188.0,58.0,30.9,,,147.0
14.4,14.2,660.0,199.8,95.0,32.6,,,151.0
19.0,14.2,49.0,196.1,9.0,32.0,,,154.0
20.8,16.1,466.0,202.5,97.0,33.5,,,157.0
14.4,15.9,638.0,212.7,92.0,34.9,,,161.0
14.4,15.9,422.0,217.4,61.0,35.5,,,165.0
12.3,15.9,457.0,222.7,56.0,35.9,,,170.0
17.9,15.6,517.0,229.1,92.0,37.2,,,174.0
21.4,15.6,583.0,236.7,125.0,39.0,,,177.0
14.9,15.7,313.0,238.2,46.0,39.2,,,181.0
28.8,18.0,291.0,239.3,84.0,40.1,,,183.0
25.4,21.6,380.0,242.1,97.0,41.2,,,185.0
22.1,23.0,585.0,248.9,129.0,42.9,,,188.0
16.3,21.3,480.0,253.3,78.0,43.6,,,191.0
20.3,22.6,404.0,256.2,82.0,44.3,,,195.0
20.3,20.9,557.0,261.7,113.0,45.6,,,197.0
19.0,19.8,677.0,269.3,129.0,47.1,,,201.0
