Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,,,,,,,
2.0,,,,55.0,,,,,,
3.0,,,,54.0,,,,,,
4.0,,,,54.0,,,,,,
5.0,,,,54.0,,,,,,
6.0,10.2,246.0,13.5,54.0,,,,,,
7.0,10.21,246.4,13.88,54.0,,,,,,
8.0,10.22,246.9,14.26,54.0,,,,,,
9.0,10.23,247.4,14.64,53.0,,,,,,
10.0,10.24,247.8,15.02,52.0,,,,,,
11.0,10.25,248.3,15.4,52.0,,,,,,
12.0,10.26,248.7,15.72,52.0,,,,,,
13.0,10.26,249.0,16.01,52.0,,,,,,
14.0,10.27,249.4,16.3,51.0,,,,,,
15.0,10.28,249.7,16.59,51.0,,,,,,
16.0,10.28,250.1,16.88,51.0,,,,,,
17.0,10.29,250.4,17.17,51.0,,,,,,
18.0,10.3,250.8,17.46,51.0,,,,,,
19.0,10.3,251.2,17.77,50.0,,,,,,
20.0,10.31,251.6,18.17,50.0,,,,,,
21.0,10.32,252.1,18.58,49.0,,,,,,
22.0,10.33,252.6,18.98,49.0,,,,,,
23.0,10.34,253.1,19.38,49.0,,,,,,
24.0,10.35,253.6,19.79,49.0,,,,,,
25.0,10.36,254.0,20.13,49.0,,,,,,
26.0,10.36,254.4,20.45,49.0,,,,,,
27.0,10.37,254.8,20.76,49.0,,,,,,
28.0,10.38,255.2,21.08,49.0,,,,,,
29.0,10.39,255.6,21.4,49.0,,,,,,
30.0,10.39,255.9,21.71,49.0,,,,,,
31.0,10.4,256.3,22.03,49.0,,,,,,
32.0,10.41,256.7,22.33,49.0,,,,,,
33.0,10.41,257.1,22.63,49.0,,,,,,
34.0,10.42,257.4,22.92,49.0,,,,,,
35.0,10.43,257.8,23.22,49.0,,,,,,
36.0,10.44,258.1,23.52,50.0,,,,,,
37.0,10.44,258.5,23.81,50.0,,,,,,
38.0,10.45,258.9,24.11,50.0,,,,,,
39.0,10.46,259.2,24.42,50.0,,,,,,
40.0,10.46,259.6,24.74,49.0,,,,,,
41.0,10.47,260.0,25.07,49.0,,,,,,
42.0,10.48,260.4,25.39,49.0,,,,,,
43.0,10.49,260.8,25.72,49.5,,,,,,
44.0,10.49,261.2,26.04,50.0,,,,,,
45.0,10.5,261.6,26.37,50.0,,,,,,
46.0,10.51,262.0,26.72,50.0,,,,,,
47.0,10.52,262.5,27.08,50.0,,,,,,
48.0,10.53,262.9,27.44,50.0,,,,,,
49.0,10.53,263.4,27.81,51.0,,,,,,
50.0,10.54,263.8,28.17,51.0,,,,,,
51.0,10.55,264.2,28.53,51.0,,,,,,
52.0,10.58,264.6,28.87,51.0,,,,,,
53.0,10.62,265.0,29.18,50.0,,,,,,
54.0,10.66,265.4,29.5,50.0,,,,,,
55.0,10.69,265.8,29.82,50.0,,,,,,
56.0,10.73,266.2,30.13,50.0,,,,,,
57.0,10.77,266.6,30.45,52.0,,,,,,
58.0,10.81,266.9,30.77,52.0,,,,,,
59.0,10.89,267.3,31.05,52.0,,,,,,
60.0,10.99,267.6,31.31,51.0,,,,,,
61.0,11.09,267.9,31.58,50.0,,,,,,
62.0,11.19,268.3,31.84,50.0,,,,,,
63.0,11.29,268.6,32.11,50.0,,,,,,
64.0,11.39,268.9,32.37,50.0,,,,,,
65.0,11.49,269.2,32.64,50.0,,,,,,
66.0,11.59,269.5,32.9,51.0,,,,,,
67.0,12.05,270.7,33.82,50.0,,,,,,
68.0,12.82,272.4,35.28,50.0,,,,,,
69.0,12.95,272.7,35.51,51.0,,,,,,
70.0,13.08,273.0,35.75,51.0,,,,,,
71.0,13.21,273.3,35.98,52.0,,,,,,
72.0,13.35,273.6,36.22,54.0,,,,,,
73.0,13.48,273.9,36.45,55.0,,,,,,
74.0,13.61,274.1,36.68,56.0,,,,,,
75.0,13.74,274.4,36.92,56.0,,,,,,
76.0,13.88,274.7,37.15,56.0,,,,,,
77.0,14.01,275.0,37.39,55.0,,,,,,
78.0,14.1,275.3,37.64,54.0,,,,,,
79.0,14.19,275.6,37.89,53.0,,,,,,
80.0,14.27,275.9,38.14,52.0,,,,,,
81.0,14.36,276.2,38.4,52.0,,,,,,
