BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
20.8,20.0,181.0,99.1,38.0,19.6,,,184.0
19.7,20.3,197.0,100.8,39.0,19.9,,,187.0
20.8,20.6,188.0,102.2,39.0,20.2,,,190.0
22.7,21.4,150.0,103.0,34.0,20.4,,,192.0
23.8,21.5,219.0,104.9,52.0,21.0,,,195.0
20.3,21.3,224.0,106.8,45.0,21.3,,,198.0
17.0,21.3,277.0,109.4,47.0,21.7,,,201.0
17.9,20.3,196.0,110.8,35.0,21.9,,,205.0
19.7,19.3,207.0,112.2,41.0,22.2,,,208.0
20.3,19.3,181.0,113.3,37.0,22.4,,,211.0
16.5,18.2,315.0,116.2,52.0,22.9,,,214.0
16.1,18.0,186.0,117.2,30.0,23.0,,,218.0
23.1,18.8,159.0,117.8,37.0,23.2,,,220.0
23.1,19.9,176.0,118.6,41.0,23.4,,,223.0
23.4,20.9,181.0,119.5,42.0,23.7,,,226.0
19.7,22.0,243.0,121.2,48.0,24.0,,,229.0
22.1,22.7,210.0,122.4,46.0,24.3,,,231.0
20.0,21.7,193.0,123.3,39.0,24.5,,,234.0
22.7,21.6,186.0,124.2,42.0,24.8,,,237.0
21.7,21.3,161.0,124.6,35.0,24.9,,,240.0
22.7,22.2,161.0,125.1,37.0,25.0,,,243.0
22.1,22.2,178.0,125.8,39.0,25.2,,,245.0
19.2,22.2,161.0,126.2,31.0,25.3,,,248.0
20.5,21.4,200.0,127.1,41.0,25.5,,,251.0
18.5,20.6,193.0,127.9,36.0,25.6,,,255.0
20.5,20.1,264.0,129.6,54.0,26.0,,,257.0
19.0,19.6,204.0,130.5,39.0,26.1,,,261.0
19.2,19.6,261.0,132.0,50.0,26.4,,,264.0
20.3,19.5,219.0,133.0,44.0,26.6,,,267.0
26.8,20.0,174.0,133.5,47.0,26.8,,,269.0
24.6,21.4,142.0,133.6,35.0,26.9,,,271.0
21.4,22.1,313.0,135.6,67.0,27.4,,,274.0
20.8,22.3,175.0,136.0,36.0,27.5,,,277.0
24.6,23.5,159.0,136.3,39.0,27.6,,,279.0
22.1,22.7,181.0,136.8,40.0,27.7,,,282.0
23.1,22.2,221.0,137.7,51.0,28.0,,,285.0
22.4,22.5,170.0,138.0,38.0,28.1,,,287.0
22.4,22.6,164.0,138.3,37.0,28.2,,,290.0
21.4,22.3,142.0,138.3,30.0,28.2,,,293.0
19.5,22.1,302.0,140.0,59.0,28.5,,,296.0
19.7,21.2,157.0,140.2,31.0,28.5,,,299.0
19.5,20.2,137.0,140.2,27.0,28.5,,,302.0
24.6,20.2,195.0,141.5,48.0,28.9,,,305.0
20.5,19.9,231.0,142.9,47.0,29.1,,,307.0
22.7,21.0,181.0,144.0,41.0,29.4,,,310.0
22.7,22.0,216.0,145.3,49.0,29.7,,,313.0
25.4,23.3,157.0,146.3,40.0,30.0,,,315.0
23.1,22.8,235.0,147.2,54.0,30.3,,,318.0
20.3,22.8,211.0,148.8,43.0,30.6,,,321.0
19.5,22.0,135.0,149.2,26.0,30.7,,,324.0
19.2,20.9,338.0,152.0,65.0,31.2,,,327.0
18.1,19.7,175.0,153.2,32.0,31.4,,,330.0
20.3,19.7,161.0,154.2,33.0,31.6,,,333.0
19.2,19.3,207.0,155.7,40.0,31.9,,,336.0
19.2,19.2,230.0,157.4,44.0,32.2,,,340.0
20.0,19.5,154.0,158.3,31.0,32.4,,,342.0
23.4,19.8,175.0,159.4,41.0,32.7,,,345.0
20.8,20.0,177.0,160.6,37.0,33.0,,,348.0
24.6,21.4,205.0,162.0,50.0,33.4,,,350.0
18.3,21.4,219.0,163.2,40.0,33.6,,,354.0
21.7,22.0,214.0,163.7,47.0,33.8,,,356.0
22.1,21.5,226.0,165.3,50.0,34.1,,,359.0
24.6,22.8,163.0,166.4,40.0,34.4,,,362.0
25.4,22.8,190.0,167.6,48.0,34.8,,,364.0
24.6,23.7,216.0,169.2,53.0,35.2,,,366.0
23.4,24.2,206.0,170.6,48.0,35.5,,,369.0
22.1,24.2,220.0,171.1,49.0,35.7,,,372.0
23.4,23.8,200.0,172.4,47.0,36.0,,,374.0
24.2,23.7,180.0,173.6,44.0,36.3,,,377.0
21.7,23.0,243.0,173.5,53.0,36.5,,,380.0
21.1,22.4,146.0,173.2,31.0,36.4,,,382.0
21.1,22.1,220.0,175.1,46.0,36.8,,,385.0
19.0,21.3,265.0,177.1,50.0,37.2,,,388.0
19.5,20.6,161.0,178.4,31.0,37.5,,,391.0
23.4,20.6,232.0,180.2,54.0,37.9,,,394.0
19.2,19.9,249.0,182.2,48.0,38.3,,,397.0
19.5,19.4,162.0,183.3,32.0,38.5,,,400.0
22.4,20.4,201.0,184.7,45.0,38.8,,,403.0
18.3,20.4,283.0,186.8,52.0,39.2,,,406.0
18.5,19.1,240.0,188.4,44.0,39.4,,,409.0
16.3,18.8,184.0,190.9,30.0,39.9,,,413.0
21.4,19.4,196.0,192.3,42.0,40.2,,,416.0
23.4,19.4,231.0,194.0,54.0,40.6,,,418.0
18.1,19.3,323.0,195.3,58.0,40.8,,,421.0
19.0,19.5,185.0,195.2,35.0,40.7,,,425.0
20.0,20.1,173.0,195.4,35.0,40.7,,,428.0
22.4,20.5,199.0,195.8,45.0,40.8,,,431.0
24.2,20.5,156.0,195.4,38.0,40.8,,,433.0
23.8,22.1,205.0,196.1,49.0,41.0,,,436.0
23.1,23.1,194.0,196.9,45.0,41.2,,,438.0
22.1,23.1,195.0,196.7,43.0,41.2,,,441.0
23.1,23.3,189.0,197.3,44.0,41.4,,,443.0
19.7,22.7,213.0,198.1,42.0,41.5,,,446.0
19.2,21.6,218.0,199.0,42.0,41.7,,,450.0
23.4,21.6,221.0,199.8,52.0,41.9,,,452.0
19.5,20.8,198.0,200.3,39.0,41.9,,,455.0
20.8,20.0,226.0,200.5,47.0,42.0,,,458.0
22.1,20.8,207.0,200.5,46.0,42.1,,,461.0
20.0,21.0,282.0,201.7,56.0,42.4,,,464.0
19.5,20.1,201.0,202.0,39.0,42.4,,,467.0
20.3,20.4,194.0,202.2,39.0,42.5,,,470.0
21.1,20.5,229.0,202.8,48.0,42.6,,,473.0
17.0,19.9,215.0,202.6,37.0,42.6,,,476.0
18.1,19.3,340.0,204.4,61.0,42.9,,,480.0
18.3,18.9,158.0,204.4,29.0,42.8,,,483.0
23.8,19.2,163.0,204.2,39.0,42.8,,,485.0
22.1,19.5,193.0,204.2,43.0,42.9,,,488.0
18.1,19.5,206.0,204.3,37.0,42.8,,,491.0
20.8,20.4,208.0,204.9,43.0,42.9,,,494.0
22.7,21.9,194.0,204.6,44.0,42.8,,,497.0
21.7,21.5,212.0,204.5,46.0,42.9,,,500.0
21.7,21.4,224.0,204.0,49.0,42.9,,,502.0
20.5,21.4,189.0,204.0,39.0,42.9,,,506.0
21.4,21.6,207.0,204.0,44.0,42.9,,,508.0
21.7,21.6,183.0,204.0,40.0,43.0,,,511.0
20.8,21.3,197.0,203.9,41.0,43.0,,,514.0
25.4,21.3,181.0,202.7,46.0,42.9,,,516.0
22.1,21.7,244.0,203.2,54.0,43.1,,,519.0
20.8,21.5,237.0,203.9,49.0,43.2,,,522.0
19.7,21.2,219.0,204.3,43.0,43.3,,,525.0
20.5,21.1,199.0,204.5,41.0,43.2,,,528.0
20.5,20.6,222.0,204.3,46.0,43.2,,,531.0
22.4,20.6,122.0,203.5,27.0,43.0,,,534.0
24.2,21.2,243.0,204.0,59.0,43.2,,,536.0
18.5,21.2,153.0,203.6,28.0,43.1,,,539.0
26.3,22.4,226.0,204.3,59.0,43.3,,,541.0
21.7,22.8,215.0,204.8,47.0,43.4,,,544.0
21.7,22.6,198.0,205.0,43.0,43.5,,,547.0
21.4,21.6,181.0,205.1,39.0,43.5,,,550.0
30.0,23.3,131.0,204.5,39.0,43.5,,,552.0
51.7,24.5,62.0,203.2,32.0,43.4,,,553.0
28.3,26.7,165.0,202.9,47.0,43.5,,,555.0
22.1,26.8,266.0,202.9,59.0,43.6,,,558.0
20.0,26.8,206.0,202.9,41.0,43.5,,,561.0
23.4,24.6,198.0,202.9,46.0,43.6,,,563.0
17.0,21.8,230.0,202.4,39.0,43.5,,,567.0
17.2,19.8,274.0,203.4,47.0,43.5,,,570.0
19.7,19.0,187.0,203.8,37.0,43.5,,,573.0
20.8,19.3,228.0,203.0,47.0,43.3,,,576.0
18.5,18.5,196.0,203.2,36.0,43.3,,,579.0
21.7,19.7,238.0,203.9,52.0,43.4,,,582.0
19.0,19.9,224.0,204.2,43.0,43.4,,,585.0
18.8,19.5,201.0,204.5,38.0,43.4,,,589.0
21.4,19.7,210.0,204.9,45.0,43.5,,,591.0
21.1,20.5,172.0,205.2,36.0,43.5,,,594.0
23.4,20.5,207.0,204.3,49.0,43.4,,,597.0
24.2,22.0,176.0,204.5,43.0,43.6,,,599.0
22.1,22.3,252.0,204.9,56.0,43.7,,,602.0
20.5,22.2,224.0,205.7,46.0,43.9,,,605.0
22.7,22.7,229.0,205.8,52.0,43.9,,,608.0
17.2,21.8,258.0,206.5,44.0,43.9,,,611.0
19.5,20.7,210.0,206.5,41.0,43.8,,,614.0
20.3,20.1,195.0,206.8,40.0,43.8,,,617.0
25.9,20.8,166.0,206.2,43.0,43.7,,,619.0
18.1,19.3,314.0,207.2,57.0,43.8,,,623.0
19.5,19.7,196.0,207.7,38.0,44.0,,,626.0
23.4,21.1,174.0,206.2,41.0,43.7,,,628.0
24.2,22.4,201.0,206.4,49.0,43.9,,,631.0
24.2,22.4,156.0,206.4,38.0,43.9,,,633.0
20.8,22.8,343.0,207.7,71.0,44.2,,,636.0
19.2,22.8,165.0,207.3,32.0,44.1,,,639.0
26.8,23.1,176.0,206.8,47.0,44.1,,,642.0
25.9,23.6,194.0,207.1,50.0,44.3,,,644.0
25.4,24.0,182.0,207.2,46.0,44.4,,,646.0
25.4,25.6,179.0,207.2,46.0,44.4,,,649.0
23.1,25.6,217.0,207.3,50.0,44.4,,,651.0
21.1,24.6,221.0,207.4,47.0,44.5,,,654.0
20.5,23.2,211.0,207.3,43.0,44.5,,,657.0
19.5,21.6,276.0,207.8,54.0,44.5,,,660.0
16.7,20.4,207.0,208.2,35.0,44.5,,,663.0
25.4,20.4,228.0,208.6,58.0,44.6,,,666.0
20.8,20.3,219.0,208.6,46.0,44.5,,,669.0
24.2,21.5,195.0,208.5,47.0,44.5,,,671.0
25.9,23.5,155.0,207.9,40.0,44.4,,,674.0
25.0,24.9,188.0,207.8,47.0,44.4,,,676.0
21.7,23.6,301.0,208.9,65.0,44.6,,,679.0
20.0,23.6,187.0,208.4,37.0,44.4,,,682.0
23.8,23.5,218.0,209.1,52.0,44.6,,,684.0
22.1,22.5,213.0,209.0,47.0,44.7,,,687.0
23.1,22.3,229.0,208.7,53.0,44.7,,,690.0
23.1,22.7,215.0,209.2,50.0,44.9,,,692.0
25.4,23.3,176.0,208.6,45.0,44.8,,,695.0
23.8,23.3,187.0,208.1,45.0,44.7,,,697.0
24.2,23.7,190.0,207.9,46.0,44.8,,,700.0
24.2,24.1,218.0,208.4,53.0,45.0,,,702.0
20.8,24.1,308.0,209.4,64.0,45.1,,,705.0
20.3,22.9,197.0,208.6,40.0,45.0,,,708.0
23.1,22.7,166.0,207.9,38.0,45.0,,,710.0
25.0,22.7,206.0,207.9,51.0,45.0,,,713.0
24.2,22.7,209.0,208.1,51.0,45.2,,,715.0
20.3,22.5,325.0,209.3,66.0,45.4,,,718.0
18.5,22.5,208.0,209.1,39.0,45.3,,,721.0
21.4,22.0,288.0,208.8,62.0,45.3,,,724.0
20.5,20.7,220.0,209.1,45.0,45.4,,,727.0
23.8,20.7,251.0,209.8,60.0,45.7,,,730.0
23.4,21.8,217.0,210.0,51.0,45.7,,,732.0
22.4,22.4,265.0,211.0,59.0,45.9,,,735.0
21.7,22.5,245.0,211.3,53.0,45.9,,,738.0
22.1,22.6,295.0,212.3,65.0,46.1,,,741.0
20.8,22.1,225.0,212.8,47.0,46.2,,,743.0
21.7,21.8,264.0,213.2,57.0,46.3,,,746.0
21.4,21.6,302.0,214.1,65.0,46.5,,,749.0
23.4,21.7,187.0,213.8,44.0,46.5,,,751.0
30.6,22.2,204.0,213.6,62.0,46.6,,,753.0
27.3,24.1,185.0,213.5,50.0,46.7,,,756.0
27.8,26.2,280.0,214.1,78.0,47.0,,,758.0
25.4,26.8,210.0,214.0,53.0,47.0,,,760.0
24.6,26.8,219.0,214.1,54.0,47.1,,,763.0
25.4,26.0,199.0,213.3,51.0,47.1,,,765.0
23.8,25.1,251.0,213.8,60.0,47.3,,,767.0
25.9,25.1,225.0,213.9,58.0,47.4,,,770.0
21.1,24.6,207.0,214.0,44.0,47.4,,,773.0
23.8,24.3,301.0,214.6,72.0,47.6,,,775.0
23.8,23.8,276.0,215.2,66.0,47.9,,,778.0
20.8,22.9,282.0,214.7,59.0,47.9,,,781.0
21.4,22.1,261.0,215.6,56.0,48.1,,,783.0
19.7,22.0,393.0,217.7,78.0,48.5,,,786.0
20.3,20.8,268.0,218.3,54.0,48.5,,,789.0
21.7,20.8,242.0,218.7,53.0,48.7,,,792.0
24.6,21.1,235.0,218.9,58.0,48.8,,,795.0
23.1,21.7,279.0,219.7,64.0,49.0,,,797.0
21.4,22.1,269.0,220.2,58.0,49.1,,,800.0
23.8,22.9,276.0,220.6,66.0,49.3,,,803.0
23.8,23.6,255.0,221.0,61.0,49.4,,,805.0
23.1,23.3,288.0,221.8,66.0,49.6,,,808.0
21.1,22.8,253.0,222.2,53.0,49.7,,,810.0
26.8,23.6,184.0,222.3,49.0,49.8,,,813.0
24.6,23.8,253.0,222.8,62.0,50.0,,,815.0
28.3,24.8,179.0,222.7,51.0,50.0,,,817.0
27.8,26.4,223.0,222.6,62.0,50.1,,,820.0
24.6,26.4,255.0,222.8,63.0,50.2,,,822.0
21.7,25.7,214.0,222.7,47.0,50.2,,,825.0
25.9,26.1,148.0,222.0,38.0,50.1,,,827.0
27.8,26.1,223.0,222.2,62.0,50.3,,,829.0
28.3,26.1,201.0,222.0,57.0,50.4,,,831.0
25.0,26.2,259.0,223.2,65.0,50.8,,,834.0
23.1,26.2,261.0,223.4,60.0,50.8,,,836.0
22.7,25.3,244.0,223.6,55.0,50.8,,,839.0
23.8,24.0,192.0,223.9,46.0,50.9,,,841.0
26.8,24.0,219.0,223.9,59.0,51.0,,,843.0
22.7,23.2,315.0,224.7,72.0,51.2,,,846.0
19.7,23.1,308.0,225.7,61.0,51.3,,,849.0
21.1,22.6,286.0,227.5,60.0,51.6,,,852.0
19.7,21.2,275.0,229.9,54.0,51.9,,,855.0
25.4,21.2,293.0,230.5,74.0,52.1,,,858.0
22.4,21.1,327.0,231.0,73.0,52.2,,,860.0
21.7,21.8,297.0,231.8,65.0,52.4,,,863.0
21.7,22.0,264.0,232.4,57.0,52.5,,,866.0
22.1,22.1,266.0,232.7,59.0,52.7,,,869.0
20.8,21.8,377.0,233.7,79.0,53.0,,,871.0
20.8,21.4,285.0,234.5,59.0,53.2,,,874.0
23.1,21.5,251.0,234.7,58.0,53.2,,,877.0
22.1,21.7,304.0,235.7,67.0,53.5,,,879.0
22.4,21.8,276.0,236.0,62.0,53.6,,,882.0
23.1,22.5,285.0,236.4,66.0,53.7,,,885.0
23.1,22.8,281.0,236.9,65.0,53.9,,,887.0
22.1,22.5,274.0,237.6,60.0,54.1,,,890.0
23.1,22.8,269.0,238.1,62.0,54.3,,,893.0
20.8,22.7,277.0,239.0,58.0,54.4,,,896.0
23.1,22.7,267.0,239.6,62.0,54.6,,,898.0
24.2,22.7,317.0,240.8,77.0,54.9,,,901.0
21.7,22.6,259.0,240.9,56.0,54.9,,,904.0
19.2,21.9,267.0,241.2,51.0,54.9,,,906.0
26.3,23.0,278.0,241.7,73.0,55.1,,,909.0
24.6,23.5,294.0,242.0,72.0,55.3,,,911.0
24.6,23.6,287.0,242.4,71.0,55.5,,,914.0
23.8,24.3,269.0,242.9,64.0,55.7,,,916.0
23.1,24.3,252.0,243.4,58.0,55.8,,,919.0
24.2,24.2,305.0,244.6,74.0,56.1,,,921.0
27.8,24.2,268.0,244.2,74.0,56.2,,,923.0
24.2,24.1,304.0,245.1,74.0,56.6,,,926.0
23.1,23.8,247.0,245.8,57.0,56.7,,,929.0
25.4,24.6,247.0,246.2,63.0,56.8,,,931.0
25.0,24.9,297.0,246.6,74.0,57.0,,,933.0
23.1,24.1,255.0,247.4,59.0,57.1,,,936.0
22.7,23.7,366.0,247.6,83.0,57.2,,,939.0
20.0,23.6,242.0,248.3,48.0,57.4,,,941.0
25.9,23.6,282.0,249.2,73.0,57.6,,,944.0
25.4,23.7,256.0,250.3,65.0,57.8,,,946.0
23.8,24.0,244.0,250.9,58.0,57.9,,,949.0
22.7,24.0,250.0,251.2,57.0,58.0,,,952.0
25.9,25.0,275.0,251.4,71.0,58.1,,,954.0
24.2,24.5,243.0,251.6,59.0,58.2,,,956.0
23.8,23.9,250.0,251.9,60.0,58.4,,,959.0
22.4,23.6,266.0,251.8,60.0,58.4,,,961.0
23.8,23.9,261.0,252.3,62.0,58.7,,,964.0
22.7,23.4,271.0,252.7,62.0,58.7,,,967.0
21.1,23.0,257.0,253.0,54.0,58.8,,,970.0
25.0,23.0,248.0,253.5,62.0,58.9,,,972.0
25.4,23.8,250.0,254.3,64.0,59.1,,,974.0
24.2,24.0,283.0,255.1,68.0,59.3,,,977.0
22.4,23.9,273.0,254.9,61.0,59.2,,,979.0
18.5,23.9,256.0,255.5,47.0,59.3,,,983.0
25.4,24.0,281.0,256.0,71.0,59.5,,,985.0
24.6,23.7,269.0,256.5,66.0,59.7,,,987.0
22.1,23.0,326.0,257.3,72.0,59.8,,,990.0
24.2,23.6,231.0,257.5,56.0,59.9,,,993.0
26.8,24.7,282.0,258.4,76.0,60.1,,,995.0
22.4,23.7,273.0,259.1,61.0,60.3,,,998.0
23.1,23.2,246.0,259.6,57.0,60.4,,,1000.0
21.7,23.2,304.0,260.3,66.0,60.5,,,1003.0
23.8,23.1,308.0,260.3,73.0,60.6,,,1005.0
23.1,22.8,287.0,260.6,66.0,60.6,,,1008.0
24.2,23.3,274.0,262.0,66.0,61.0,,,1010.0
24.2,23.7,257.0,262.0,62.0,61.0,,,1013.0
26.8,24.1,262.0,262.5,70.0,61.2,,,1015.0
23.8,24.1,311.0,263.4,74.0,61.4,,,1018.0
22.7,24.1,204.0,262.3,46.0,61.2,,,1020.0
25.0,24.3,273.0,262.9,68.0,61.5,,,1023.0
24.6,24.5,297.0,262.9,73.0,61.6,,,1025.0
24.6,24.3,295.0,263.6,73.0,61.8,,,1028.0
25.0,24.7,233.0,263.4,58.0,61.8,,,1030.0
25.4,24.9,227.0,263.5,58.0,61.8,,,1032.0
22.7,24.7,294.0,263.8,67.0,61.9,,,1035.0
26.8,25.0,268.0,263.8,72.0,62.0,,,1037.0
23.8,24.7,280.0,264.1,67.0,62.1,,,1040.0
22.4,24.0,368.0,264.7,82.0,62.3,,,1042.0
21.7,23.0,252.0,264.9,55.0,62.3,,,1045.0
27.3,24.3,245.0,264.8,67.0,62.4,,,1047.0
25.9,24.0,232.0,264.2,60.0,62.4,,,1050.0
27.3,25.2,249.0,264.7,68.0,62.6,,,1052.0
25.4,26.2,280.0,265.4,71.0,62.7,,,1054.0
30.0,26.8,261.0,266.0,78.0,62.9,,,1056.0
30.6,27.7,267.0,265.9,82.0,62.9,,,1058.0
26.8,28.0,239.0,266.1,64.0,63.0,,,1061.0
28.3,28.4,267.0,266.2,76.0,63.1,,,1063.0
18.8,28.4,240.0,266.9,45.0,63.2,,,1066.0
24.2,26.4,274.0,267.1,66.0,63.2,,,1068.0
21.1,24.0,318.0,267.9,67.0,63.3,,,1071.0
20.5,22.0,218.0,268.0,45.0,63.3,,,1074.0
23.4,21.7,194.0,267.1,45.0,63.1,,,1077.0
30.0,22.9,245.0,266.8,74.0,63.1,,,1079.0
28.3,24.3,218.0,266.3,62.0,63.2,,,1081.0
26.3,26.0,227.0,265.9,60.0,63.1,,,1083.0
26.3,27.0,213.0,265.5,56.0,63.1,,,1085.0
24.6,27.0,206.0,264.0,51.0,62.9,,,1088.0
25.9,26.2,236.0,263.7,61.0,63.0,,,1090.0
22.7,25.6,215.0,263.5,49.0,62.9,,,1093.0
22.1,24.4,220.0,263.3,49.0,62.8,,,1095.0
24.6,24.0,230.0,262.9,57.0,62.8,,,1098.0
22.7,23.3,218.0,262.5,50.0,62.7,,,1100.0
27.8,23.3,255.0,262.3,71.0,62.8,,,1103.0
19.2,23.1,230.0,262.1,44.0,62.6,,,1106.0
27.8,25.0,179.0,261.2,50.0,62.5,,,1108.0
26.8,25.8,191.0,260.6,51.0,62.4,,,1110.0
24.2,26.3,229.0,260.4,55.0,62.4,,,1113.0
25.9,25.6,179.0,260.4,46.0,62.4,,,1115.0
26.3,26.3,215.0,260.7,57.0,62.4,,,1117.0
23.1,25.5,177.0,260.3,41.0,62.3,,,1120.0
20.0,24.4,179.0,259.7,36.0,62.0,,,1123.0
26.8,25.1,209.0,259.7,56.0,62.1,,,1125.0
25.4,24.9,220.0,260.3,56.0,62.3,,,1128.0
23.1,23.9,200.0,260.1,46.0,62.1,,,1130.0
27.8,25.1,173.0,259.8,48.0,62.1,,,1132.0
22.1,25.1,259.0,259.8,57.0,62.0,,,1135.0
20.8,23.5,237.0,259.6,49.0,61.9,,,1138.0
20.3,22.0,176.0,259.1,36.0,61.7,,,1141.0
20.3,21.1,111.0,258.7,23.0,61.6,,,1144.0
34.9,21.1,176.0,258.0,61.0,61.6,,,1145.0
26.3,22.5,179.0,256.9,47.0,61.3,,,1148.0
25.4,24.0,219.0,256.1,56.0,61.3,,,1150.0
21.4,24.4,203.0,255.4,44.0,61.2,,,1153.0
21.7,24.5,179.0,254.6,39.0,61.0,,,1156.0
22.1,23.1,217.0,254.0,48.0,60.8,,,1158.0
23.1,22.3,196.0,252.9,45.0,60.6,,,1161.0
23.1,22.3,160.0,251.7,37.0,60.4,,,1164.0
26.8,22.7,176.0,251.0,47.0,60.3,,,1166.0
18.8,22.7,191.0,250.4,36.0,60.1,,,1169.0
22.4,22.8,326.0,249.9,73.0,60.0,,,1172.0
19.7,21.7,167.0,248.9,33.0,59.8,,,1175.0
23.8,22.0,168.0,248.3,40.0,59.7,,,1177.0
26.3,22.0,151.0,247.0,40.0,59.4,,,1180.0
29.4,24.2,197.0,246.6,58.0,59.4,,,1182.0
31.3,26.5,160.0,245.6,50.0,59.3,,,1184.0
28.8,28.2,181.0,244.7,52.0,59.2,,,1186.0
25.0,28.2,167.0,243.8,42.0,59.0,,,1188.0
25.9,28.0,135.0,242.6,35.0,58.8,,,1190.0
25.0,26.6,193.0,242.0,48.0,58.7,,,1193.0
22.7,25.3,184.0,241.5,42.0,58.5,,,1195.0
18.5,24.2,158.0,240.3,29.0,58.3,,,1199.0
24.6,24.1,186.0,239.2,46.0,58.0,,,1201.0
27.8,24.1,145.0,238.4,40.0,57.9,,,1203.0
28.8,25.0,186.0,237.8,54.0,57.9,,,1205.0
27.8,26.7,191.0,237.2,53.0,57.9,,,1207.0
23.4,26.7,199.0,236.5,47.0,57.7,,,1210.0
21.1,26.3,160.0,235.4,34.0,57.3,,,1213.0
26.3,25.8,147.0,234.3,39.0,57.1,,,1215.0
26.8,25.5,185.0,233.6,50.0,57.0,,,1217.0
25.9,25.2,172.0,232.9,44.0,56.8,,,1220.0
24.6,25.6,191.0,232.0,47.0,56.6,,,1222.0
22.1,25.6,205.0,231.5,45.0,56.4,,,1225.0
31.3,25.7,119.0,229.9,37.0,56.1,,,1227.0
28.3,26.3,92.0,228.6,26.0,55.8,,,1229.0
34.1,28.0,120.0,227.8,41.0,55.7,,,1231.0
33.3,31.0,94.0,226.5,31.0,55.4,,,1232.0
34.1,32.9,175.0,225.5,60.0,55.3,,,1234.0
34.9,33.8,152.0,224.9,53.0,55.3,,,1236.0
37.5,34.4,121.0,223.8,45.0,55.2,,,1238.0
27.3,34.1,160.0,222.1,44.0,54.9,,,1240.0
