Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,92.0,,,,,,
1.0,,,,91.0,,,,,,
2.0,,,,89.0,,,,,,
3.0,,,,89.0,,,,,,
4.0,,,,89.0,,,,,,
5.0,12.61,169.6,17.1,89.0,,,,,,
6.0,12.61,169.4,17.17,89.0,,,,,,
7.0,12.62,169.1,17.23,89.0,,,,,,
8.0,12.62,168.9,17.3,89.0,,,,,,
9.0,12.62,168.6,17.36,89.0,,,,,,
10.0,12.62,168.4,17.43,89.0,,,,,,
11.0,12.63,168.2,17.5,89.0,,,,,,
12.0,12.63,167.9,17.56,89.0,,,,,,
13.0,12.63,167.7,17.63,89.0,,,,,,
14.0,12.64,167.4,17.7,89.0,,,,,,
15.0,12.64,167.2,17.77,89.0,,,,,,
16.0,12.64,166.9,17.84,89.0,,,,,,
17.0,12.65,166.6,17.92,89.0,,,,,,
18.0,12.65,166.3,18.0,89.0,,,,,,
19.0,12.65,166.0,18.08,89.0,,,,,,
20.0,12.65,165.7,18.16,89.0,,,,,,
21.0,12.66,165.4,18.25,89.0,,,,,,
22.0,12.66,165.1,18.34,89.0,,,,,,
23.0,12.67,164.8,18.42,89.0,,,,,,
24.0,12.67,164.4,18.51,89.0,,,,,,
25.0,12.67,164.2,18.58,89.0,,,,,,
26.0,12.67,163.9,18.65,89.0,,,,,,
27.0,12.68,163.7,18.72,89.0,,,,,,
28.0,12.68,163.4,18.79,89.0,,,,,,
29.0,12.68,163.1,18.86,89.0,,,,,,
30.0,12.69,162.9,18.92,89.0,,,,,,
31.0,12.69,162.7,18.98,89.0,,,,,,
32.0,12.69,162.5,19.03,89.0,,,,,,
33.0,12.69,162.3,19.09,89.0,,,,,,
34.0,12.7,162.1,19.14,89.0,,,,,,
35.0,12.7,161.9,19.2,89.0,,,,,,
36.0,12.7,161.7,19.26,89.0,,,,,,
37.0,12.7,161.4,19.34,120.0,,,,,,
38.0,12.71,161.1,19.42,118.0,,,,,,
39.0,12.71,160.8,19.5,120.0,,,,,,
40.0,12.71,160.5,19.57,123.0,,,,,,
41.0,12.7,160.3,19.65,122.0,,,,,,
42.0,12.69,160.0,19.72,111.0,,,,,,
43.0,12.68,159.7,19.8,117.0,,,,,,
44.0,12.67,159.4,19.87,125.0,,,,,,
45.0,12.66,159.1,19.95,126.0,,,,,,
46.0,12.69,158.8,20.04,124.0,,,,,,
47.0,12.71,158.5,20.14,127.0,,,,,,
48.0,12.74,158.1,20.23,126.0,,,,,,
49.0,12.77,157.8,20.32,124.0,,,,,,
50.0,12.79,157.6,20.38,123.0,,,,,,
51.0,12.82,157.3,20.44,122.0,,,,,,
52.0,12.84,157.1,20.51,123.0,,,,,,
53.0,12.87,156.9,20.57,121.0,,,,,,
54.0,12.89,156.6,20.63,120.0,,,,,,
55.0,12.92,156.4,20.71,117.0,,,,,,
56.0,12.95,156.1,20.78,115.0,,,,,,
57.0,12.98,155.8,20.86,112.0,,,,,,
58.0,13.0,155.5,20.94,107.0,,,,,,
59.0,13.03,155.2,21.02,103.0,,,,,,
60.0,13.06,154.9,21.1,109.0,,,,,,
61.0,13.09,154.6,21.19,109.0,,,,,,
62.0,13.12,154.3,21.28,110.0,,,,,,
63.0,13.14,154.0,21.36,107.0,,,,,,
64.0,13.17,153.7,21.44,104.0,,,,,,
65.0,13.19,153.4,21.52,105.0,,,,,,
66.0,13.22,153.1,21.6,104.0,,,,,,
67.0,13.24,152.8,21.68,103.0,,,,,,
68.0,13.27,152.5,21.76,103.0,,,,,,
69.0,13.31,152.2,21.84,103.0,,,,,,
70.0,13.34,151.9,21.93,107.0,,,,,,
71.0,13.38,151.6,22.01,111.0,,,,,,
72.0,13.42,151.3,22.09,112.0,,,,,,
73.0,13.45,151.0,22.22,116.0,,,,,,
74.0,13.49,150.8,22.35,115.0,,,,,,
75.0,13.53,150.5,22.47,119.0,,,,,,
76.0,13.57,150.3,22.59,118.0,,,,,,
77.0,13.61,150.2,22.68,119.0,,,,,,
78.0,13.65,150.0,22.77,118.0,,,,,,
79.0,13.69,149.9,22.86,114.0,,,,,,
80.0,13.73,149.8,22.95,117.0,,,,,,
81.0,13.79,151.1,23.26,124.0,,,,,,
82.0,13.85,152.6,23.61,123.0,,,,,,
