Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,96.0,,,,,,
1.0,,,,96.0,,,,,,
2.0,17.04,77.36,13.25,95.0,,,,,,
3.0,16.97,77.8,13.27,93.0,,,,,,
4.0,16.91,78.25,13.29,92.0,,,,,,
5.0,16.84,78.7,13.31,94.0,,,,,,
6.0,16.77,79.13,13.33,93.5,,,,,,
7.0,16.71,79.57,13.35,93.0,,,,,,
8.0,16.64,80.0,13.37,93.0,,,,,,
9.0,16.58,80.43,13.39,93.0,,,,,,
10.0,16.52,80.84,13.41,90.0,,,,,,
11.0,16.46,81.26,13.43,87.0,,,,,,
12.0,16.39,81.68,13.45,84.0,,,,,,
13.0,16.33,82.1,13.47,83.0,,,,,,
14.0,16.27,82.52,13.49,83.0,,,,,,
15.0,16.21,82.95,13.51,83.0,,,,,,
16.0,16.14,83.37,13.52,83.0,,,,,,
17.0,16.08,83.77,13.54,86.0,,,,,,
18.0,16.02,84.16,13.56,83.0,,,,,,
19.0,15.97,84.55,13.58,82.0,,,,,,
20.0,15.91,84.93,13.6,81.0,,,,,,
21.0,15.85,85.34,13.61,82.0,,,,,,
22.0,15.79,85.75,13.63,81.0,,,,,,
23.0,15.72,86.17,13.65,80.0,,,,,,
24.0,15.66,86.59,13.67,80.0,,,,,,
25.0,15.6,87.01,13.69,83.0,,,,,,
26.0,15.54,87.44,13.71,83.0,,,,,,
27.0,15.47,87.86,13.73,84.0,,,,,,
28.0,15.41,88.29,13.75,87.0,,,,,,
29.0,15.35,88.69,13.77,87.0,,,,,,
30.0,15.28,89.08,13.78,85.0,,,,,,
31.0,15.22,89.48,13.8,83.0,,,,,,
32.0,15.16,89.88,13.82,84.0,,,,,,
33.0,15.12,90.18,13.83,85.0,,,,,,
34.0,15.1,90.46,13.85,85.0,,,,,,
35.0,15.07,90.75,13.86,85.0,,,,,,
36.0,15.04,91.03,13.87,84.0,,,,,,
37.0,15.02,91.31,13.89,84.0,,,,,,
38.0,14.99,91.61,13.9,87.0,,,,,,
39.0,14.96,91.98,13.92,86.0,,,,,,
40.0,14.93,92.35,13.93,84.0,,,,,,
41.0,14.91,92.73,13.95,82.0,,,,,,
42.0,14.88,93.1,13.97,81.0,,,,,,
43.0,14.87,93.48,13.99,82.0,,,,,,
44.0,14.86,93.87,14.0,80.0,,,,,,
45.0,14.86,94.26,14.02,78.0,,,,,,
46.0,14.85,94.64,14.04,78.0,,,,,,
47.0,14.85,95.08,14.06,79.0,,,,,,
48.0,14.86,95.54,14.08,78.0,,,,,,
49.0,14.86,96.0,14.1,77.0,,,,,,
50.0,14.87,96.44,14.12,81.0,,,,,,
51.0,14.87,96.78,14.14,83.0,,,,,,
52.0,14.88,97.12,14.15,80.0,,,,,,
53.0,14.88,97.47,14.17,78.0,,,,,,
54.0,14.89,97.81,14.18,76.0,,,,,,
55.0,14.89,98.17,14.2,77.0,,,,,,
56.0,14.89,98.53,14.21,76.0,,,,,,
57.0,14.89,98.89,14.23,75.0,,,,,,
58.0,14.89,99.25,14.25,79.0,,,,,,
59.0,14.89,99.64,14.27,82.0,,,,,,
60.0,14.88,100.3,14.4,83.0,,,,,,
61.0,14.87,101.0,14.53,81.0,,,,,,
62.0,14.86,101.7,14.66,79.0,,,,,,
63.0,14.86,102.4,14.79,79.0,,,,,,
64.0,14.85,102.6,14.87,80.0,,,,,,
65.0,14.84,102.6,14.92,79.0,,,,,,
66.0,14.83,102.6,14.97,79.0,,,,,,
67.0,14.81,102.6,15.03,82.0,,,,,,
68.0,14.81,102.2,15.02,83.0,,,,,,
69.0,14.81,101.8,15.0,82.0,,,,,,
70.0,14.81,101.5,14.98,81.0,,,,,,
71.0,14.81,101.1,14.97,80.0,,,,,,
72.0,14.83,103.2,15.26,79.0,,,,,,
73.0,14.85,105.3,15.56,78.0,,,,,,
74.0,14.87,107.4,15.85,78.0,,,,,,
75.0,14.89,108.7,16.02,79.0,,,,,,
76.0,14.9,109.2,16.05,78.0,,,,,,
77.0,14.92,109.7,16.09,78.0,,,,,,
78.0,14.93,110.1,16.13,80.0,,,,,,
79.0,14.94,110.2,16.18,83.0,,,,,,
80.0,14.96,110.2,16.23,83.0,,,,,,
81.0,14.97,110.3,16.28,82.0,,,,,,
82.0,14.98,110.3,16.33,84.0,,,,,,
83.0,14.99,110.5,16.4,86.0,,,,,,
84.0,14.99,111.2,16.5,88.0,,,,,,
85.0,14.99,111.9,16.61,91.0,,,,,,
86.0,14.99,112.6,16.71,91.0,,,,,,
87.0,14.98,113.2,16.82,93.0,,,,,,
88.0,14.96,113.9,16.92,94.0,,,,,,
89.0,14.93,114.5,17.02,92.0,,,,,,
90.0,14.91,115.2,17.13,91.0,,,,,,
91.0,14.88,115.8,17.23,91.0,,,,,,
92.0,14.85,116.1,17.31,93.0,,,,,,
93.0,14.82,116.1,17.38,93.0,,,,,,
94.0,14.79,116.1,17.45,94.0,,,,,,
95.0,14.76,116.4,17.56,94.0,,,,,,
96.0,14.76,117.3,17.79,92.0,,,,,,
97.0,14.76,118.3,18.03,91.0,,,,,,
98.0,14.76,119.2,18.27,91.0,,,,,,
99.0,14.82,119.6,18.38,90.0,,,,,,
100.0,14.87,120.0,18.48,89.0,,,,,,
101.0,14.92,120.4,18.59,92.0,,,,,,
102.0,14.98,120.8,18.7,93.0,,,,,,
103.0,15.02,121.4,18.86,93.0,,,,,,
104.0,15.07,122.1,19.03,90.0,,,,,,
105.0,15.11,122.7,19.19,90.0,,,,,,
106.0,15.15,123.3,19.36,90.0,,,,,,
107.0,15.19,123.8,19.48,92.0,,,,,,
108.0,15.22,124.1,19.57,91.0,,,,,,
109.0,15.24,124.4,19.66,88.0,,,,,,
110.0,15.27,124.7,19.74,86.0,,,,,,
111.0,15.3,125.0,19.83,86.0,,,,,,
112.0,15.33,125.6,19.96,88.0,,,,,,
113.0,15.38,127.1,20.23,89.0,,,,,,
114.0,15.43,128.7,20.51,86.0,,,,,,
115.0,15.47,130.2,20.78,85.5,,,,,,
116.0,15.52,131.8,21.05,85.0,,,,,,
117.0,15.55,132.4,21.17,87.0,,,,,,
118.0,15.57,132.3,21.17,87.0,,,,,,
119.0,15.59,132.2,21.18,88.0,,,,,,
120.0,15.61,132.1,21.18,90.0,,,,,,
121.0,15.62,132.0,21.19,90.0,,,,,,
122.0,15.64,131.9,21.19,92.0,,,,,,
123.0,15.66,131.9,21.2,95.0,,,,,,
124.0,15.67,133.3,21.52,98.0,,,,,,
125.0,15.68,135.3,21.97,100.0,,,,,,
126.0,15.72,136.6,22.25,103.0,,,,,,
127.0,15.77,137.4,22.43,106.0,,,,,,
128.0,15.83,138.3,22.61,109.0,,,,,,
129.0,15.9,139.6,22.92,112.0,,,,,,
130.0,15.97,141.0,23.23,114.0,,,,,,
131.0,16.03,142.3,23.51,116.0,,,,,,
132.0,16.05,143.4,23.72,118.0,,,,,,
133.0,16.08,144.6,23.94,121.0,,,,,,
134.0,16.11,145.8,24.16,123.0,,,,,,
135.0,16.13,147.0,24.37,125.0,,,,,,
136.0,16.16,148.1,24.57,124.0,,,,,,
137.0,16.22,148.7,24.65,123.0,,,,,,
138.0,16.27,149.4,24.73,121.0,,,,,,
139.0,16.33,150.1,24.8,118.0,,,,,,
140.0,16.41,150.3,24.86,115.0,,,,,,
141.0,16.51,150.2,24.92,114.0,,,,,,
142.0,16.61,150.1,24.97,113.0,,,,,,
143.0,16.68,151.2,25.22,114.0,,,,,,
144.0,16.74,152.3,25.47,116.0,,,,,,
145.0,16.81,153.4,25.71,117.0,,,,,,
146.0,16.87,154.5,25.96,119.0,,,,,,
147.0,16.95,155.5,26.18,120.0,,,,,,
148.0,17.08,156.2,26.34,122.0,,,,,,
149.0,17.2,156.9,26.5,123.0,,,,,,
150.0,17.32,157.5,26.65,124.0,,,,,,
151.0,17.44,158.1,26.8,125.0,,,,,,
152.0,17.56,158.7,26.95,125.0,,,,,,
153.0,17.67,159.3,27.1,126.0,,,,,,
154.0,17.75,161.0,27.64,127.0,,,,,,
155.0,17.83,162.7,28.17,127.0,,,,,,
156.0,17.91,164.4,28.7,129.0,,,,,,
157.0,17.94,165.0,28.91,129.0,,,,,,
158.0,17.95,165.1,28.97,129.0,,,,,,
159.0,17.96,165.2,29.03,129.0,,,,,,
160.0,17.97,165.5,29.19,129.0,,,,,,
161.0,17.98,166.1,29.48,130.0,,,,,,
162.0,17.99,166.6,29.76,130.0,,,,,,
163.0,18.0,167.1,29.99,131.0,,,,,,
164.0,18.01,167.7,30.2,130.0,,,,,,
165.0,18.02,168.2,30.42,130.0,,,,,,
166.0,18.01,168.6,30.59,130.0,,,,,,
167.0,17.99,168.9,30.74,130.0,,,,,,
168.0,17.97,169.1,30.9,130.0,,,,,,
169.0,17.96,169.2,31.03,131.0,,,,,,
170.0,17.98,167.3,31.03,131.0,,,,,,
171.0,18.0,165.3,31.03,130.5,,,,,,
172.0,18.02,163.3,31.03,130.0,,,,,,
173.0,18.06,162.4,31.06,130.0,,,,,,
174.0,18.12,162.3,31.12,130.0,,,,,,
175.0,18.17,162.2,31.17,131.0,,,,,,
176.0,18.22,162.6,31.3,131.0,,,,,,
177.0,18.24,163.8,31.54,132.0,,,,,,
178.0,18.26,165.0,31.77,131.0,,,,,,
179.0,18.28,166.1,31.98,132.0,,,,,,
180.0,18.31,166.5,32.08,131.0,,,,,,
181.0,18.34,166.9,32.18,131.0,,,,,,
