BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
21.4,23.6,157.0,137.7,34.0,25.7,,,272.0
22.4,22.5,152.0,137.9,34.0,25.8,,,274.0
20.8,21.5,123.0,137.7,26.0,25.8,,,277.0
22.7,21.5,179.0,138.2,41.0,26.0,,,280.0
20.3,21.5,187.0,138.8,38.0,26.1,,,283.0
20.8,21.4,166.0,139.1,35.0,26.2,,,286.0
19.7,20.6,196.0,139.8,39.0,26.4,,,289.0
19.7,20.3,166.0,140.1,33.0,26.4,,,292.0
22.4,20.3,172.0,140.4,39.0,26.6,,,295.0
19.2,20.1,276.0,141.9,53.0,26.9,,,298.0
18.3,19.6,199.0,142.6,36.0,27.0,,,301.0
17.2,19.1,160.0,143.5,28.0,27.2,,,304.0
20.5,19.4,196.0,144.6,40.0,27.4,,,307.0
16.1,18.3,286.0,146.3,46.0,27.7,,,311.0
10.3,17.2,287.0,149.4,30.0,28.1,,,317.0
15.0,16.1,130.0,149.9,20.0,28.1,,,322.0
17.4,16.2,216.0,151.4,38.0,28.4,,,324.0
19.2,16.2,201.0,152.0,39.0,28.5,,,327.0
23.8,17.2,141.0,152.4,34.0,28.7,,,330.0
23.1,19.9,176.0,152.9,41.0,29.0,,,333.0
23.1,21.8,159.0,153.0,37.0,29.1,,,335.0
24.6,23.3,161.0,153.0,40.0,29.2,,,338.0
23.4,23.4,157.0,153.6,37.0,29.5,,,340.0
22.7,23.2,135.0,154.2,31.0,29.7,,,343.0
25.0,23.7,190.0,154.6,47.0,29.9,,,345.0
21.4,23.6,205.0,156.0,44.0,30.2,,,348.0
16.1,22.5,295.0,158.1,48.0,30.6,,,352.0
15.2,20.1,132.0,158.8,20.0,30.7,,,356.0
28.8,20.9,125.0,158.5,36.0,30.7,,,358.0
24.6,20.7,164.0,158.5,40.0,30.9,,,360.0
24.2,21.6,173.0,158.7,42.0,31.0,,,363.0
21.1,23.3,156.0,159.7,33.0,31.3,,,366.0
26.3,25.0,142.0,160.3,37.0,31.6,,,368.0
22.1,23.6,174.0,160.5,38.0,31.6,,,371.0
23.4,23.2,176.0,161.7,41.0,32.0,,,373.0
21.1,22.2,204.0,163.3,43.0,32.3,,,376.0
20.0,22.2,216.0,164.7,43.0,32.6,,,379.0
19.7,21.1,181.0,164.9,36.0,32.7,,,382.0
20.8,20.7,191.0,165.4,40.0,32.9,,,385.0
19.5,20.2,213.0,166.6,41.0,33.2,,,388.0
17.6,19.7,281.0,167.8,50.0,33.3,,,391.0
17.4,19.0,155.0,169.4,27.0,33.7,,,395.0
23.8,19.3,169.0,169.4,40.0,33.8,,,397.0
15.2,18.2,316.0,171.8,48.0,34.1,,,401.0
18.3,17.8,179.0,172.4,33.0,34.3,,,405.0
20.0,18.6,194.0,173.3,39.0,34.5,,,408.0
22.1,20.1,140.0,173.0,31.0,34.5,,,410.0
20.8,19.7,274.0,174.8,57.0,34.9,,,413.0
23.4,21.0,132.0,174.4,31.0,34.9,,,416.0
26.3,22.1,155.0,175.0,41.0,35.2,,,418.0
25.0,23.5,147.0,174.7,37.0,35.2,,,420.0
23.4,24.0,181.0,174.8,42.0,35.3,,,423.0
25.9,24.8,174.0,173.1,45.0,35.4,,,425.0
25.4,25.4,174.0,173.4,44.0,35.5,,,427.0
27.8,25.4,121.0,173.7,34.0,35.7,,,430.0
26.8,26.0,120.0,174.0,32.0,35.8,,,432.0
30.0,26.8,169.0,173.9,51.0,35.9,,,434.0
25.9,26.8,171.0,172.7,44.0,35.9,,,436.0
24.6,26.8,191.0,172.9,47.0,36.0,,,439.0
25.4,26.0,174.0,173.3,44.0,36.3,,,441.0
24.2,25.3,167.0,174.1,40.0,36.5,,,443.0
24.2,24.7,198.0,174.3,48.0,36.6,,,446.0
25.0,24.6,166.0,174.3,41.0,36.8,,,448.0
22.7,24.5,189.0,174.3,43.0,36.9,,,451.0
21.7,23.7,221.0,175.1,48.0,37.1,,,454.0
21.1,22.9,160.0,174.7,34.0,37.1,,,458.0
16.3,21.9,211.0,175.5,34.0,37.2,,,460.0
16.7,19.8,334.0,177.2,56.0,37.4,,,464.0
18.8,18.8,160.0,177.3,30.0,37.4,,,467.0
21.1,18.8,172.0,176.3,36.0,37.3,,,470.0
22.4,18.8,172.0,176.6,39.0,37.4,,,473.0
21.1,20.3,230.0,177.0,49.0,37.6,,,476.0
20.5,20.9,199.0,177.2,41.0,37.6,,,479.0
22.4,21.5,184.0,177.5,41.0,37.7,,,481.0
24.2,22.0,202.0,177.9,49.0,37.9,,,484.0
23.8,22.4,176.0,177.3,42.0,37.9,,,486.0
25.4,23.5,191.0,177.5,49.0,38.0,,,489.0
20.5,23.5,225.0,178.2,46.0,38.2,,,492.0
19.7,22.9,179.0,178.6,35.0,38.3,,,495.0
15.8,21.4,244.0,178.5,39.0,38.2,,,498.0
17.6,19.3,223.0,179.2,39.0,38.3,,,502.0
20.0,19.1,217.0,179.2,43.0,38.2,,,505.0
22.4,19.1,240.0,179.8,54.0,38.4,,,507.0
18.5,18.7,196.0,180.8,36.0,38.5,,,511.0
20.3,19.6,295.0,182.2,60.0,38.8,,,514.0
19.2,19.8,194.0,182.8,37.0,38.8,,,517.0
21.1,20.2,204.0,183.5,43.0,38.9,,,520.0
19.7,19.7,226.0,184.4,45.0,39.0,,,523.0
19.2,19.7,247.0,185.3,48.0,39.2,,,526.0
19.5,19.5,233.0,185.7,45.0,39.2,,,529.0
18.5,19.5,257.0,185.0,48.0,39.2,,,532.0
19.0,19.2,206.0,185.7,39.0,39.3,,,535.0
19.5,19.2,265.0,187.4,52.0,39.6,,,538.0
19.0,19.2,218.0,188.3,41.0,39.7,,,542.0
17.4,18.8,238.0,188.8,42.0,39.7,,,545.0
20.5,19.2,255.0,189.7,52.0,39.9,,,548.0
20.0,19.5,249.0,190.6,50.0,40.0,,,551.0
19.5,19.5,320.0,192.2,62.0,40.3,,,554.0
23.8,20.0,208.0,192.8,50.0,40.4,,,556.0
19.5,20.0,262.0,194.1,51.0,40.6,,,560.0
17.6,19.7,251.0,195.5,44.0,40.7,,,563.0
19.5,19.5,380.0,198.3,74.0,41.2,,,566.0
16.7,18.9,189.0,198.9,32.0,41.2,,,570.0
19.5,18.9,243.0,199.7,47.0,41.3,,,573.0
22.4,18.9,206.0,200.2,46.0,41.4,,,575.0
23.4,20.4,239.0,201.4,56.0,41.7,,,578.0
21.7,21.2,248.0,202.0,54.0,41.8,,,581.0
21.7,22.0,231.0,202.5,50.0,42.0,,,583.0
25.0,22.5,257.0,203.0,64.0,42.2,,,586.0
21.1,22.3,255.0,203.8,54.0,42.4,,,589.0
19.7,21.5,252.0,204.4,50.0,42.5,,,592.0
19.7,20.9,270.0,205.7,53.0,42.7,,,595.0
23.4,21.4,285.0,206.5,67.0,42.9,,,597.0
20.5,20.5,243.0,206.2,50.0,42.9,,,600.0
21.7,20.7,280.0,206.9,61.0,43.1,,,603.0
20.5,20.9,282.0,208.2,58.0,43.5,,,608.0
22.1,21.4,274.0,208.1,60.0,43.6,,,611.0
21.1,21.1,275.0,208.8,58.0,43.7,,,615.0
19.0,21.1,271.0,208.6,51.0,43.9,,,618.0
25.9,21.2,264.0,209.1,68.0,44.2,,,620.0
25.9,23.0,296.0,210.7,77.0,44.7,,,622.0
24.6,23.9,277.0,211.3,68.0,45.0,,,625.0
20.3,23.6,295.0,212.2,60.0,45.2,,,627.0
22.1,24.2,289.0,213.6,64.0,45.5,,,630.0
20.3,22.3,344.0,215.2,70.0,45.8,,,633.0
20.8,21.1,321.0,216.7,67.0,46.0,,,636.0
19.7,20.5,348.0,218.5,69.0,46.3,,,639.0
23.4,21.1,247.0,219.4,58.0,46.5,,,641.0
25.9,21.5,237.0,220.3,61.0,46.8,,,644.0
21.1,21.8,380.0,222.2,80.0,47.1,,,647.0
20.3,21.6,317.0,223.2,64.0,47.3,,,650.0
21.1,21.9,304.0,223.3,64.0,47.5,,,653.0
25.0,22.4,307.0,224.1,77.0,47.7,,,655.0
26.3,22.4,278.0,225.5,73.0,48.2,,,657.0
24.6,23.6,292.0,227.0,72.0,48.6,,,660.0
21.7,23.8,277.0,228.1,60.0,48.8,,,662.0
21.4,23.8,312.0,229.4,67.0,49.0,,,665.0
22.1,22.8,306.0,231.7,67.0,49.4,,,668.0
20.0,21.7,303.0,232.9,61.0,49.7,,,671.0
23.8,21.7,323.0,234.3,77.0,50.0,,,674.0
22.1,21.8,297.0,235.2,66.0,50.2,,,676.0
20.8,21.7,326.0,236.2,68.0,50.5,,,679.0
20.8,21.2,296.0,237.3,62.0,50.7,,,682.0
21.4,21.4,384.0,238.7,82.0,51.0,,,685.0
20.5,21.0,323.0,240.0,66.0,51.2,,,688.0
19.7,20.7,342.0,241.2,68.0,51.5,,,691.0
22.4,20.9,294.0,241.3,66.0,51.7,,,693.0
24.2,21.5,309.0,242.8,75.0,52.1,,,696.0
25.4,22.4,288.0,243.9,73.0,52.4,,,698.0
23.8,23.5,333.0,244.7,79.0,52.7,,,701.0
24.2,24.1,354.0,245.1,86.0,53.0,,,703.0
22.1,24.1,316.0,246.4,70.0,53.4,,,706.0
25.0,24.3,321.0,247.5,80.0,53.7,,,708.0
25.0,24.3,310.0,249.1,77.0,54.2,,,711.0
26.8,24.7,295.0,249.6,79.0,54.4,,,713.0
21.4,24.0,441.0,252.2,95.0,55.0,,,716.0
20.8,23.8,323.0,253.8,67.0,55.2,,,719.0
25.0,23.8,292.0,255.1,73.0,55.6,,,721.0
25.4,24.0,368.0,256.9,94.0,56.0,,,723.0
24.2,23.5,317.0,258.2,77.0,56.3,,,726.0
27.8,24.9,323.0,259.6,90.0,56.8,,,728.0
29.4,26.1,338.0,261.6,99.0,57.4,,,730.0
26.3,26.5,323.0,263.5,85.0,57.9,,,732.0
23.1,26.1,285.0,264.6,66.0,58.0,,,735.0
26.3,26.8,345.0,266.3,91.0,58.5,,,737.0
25.0,25.9,363.0,267.9,91.0,58.9,,,740.0
22.1,24.8,327.0,269.3,72.0,59.1,,,742.0
27.8,24.8,303.0,270.6,84.0,59.5,,,744.0
25.4,25.6,391.0,272.4,99.0,60.0,,,747.0
23.1,24.5,308.0,273.7,71.0,60.3,,,749.0
26.8,25.1,322.0,274.9,86.0,60.7,,,752.0
27.8,26.7,342.0,275.6,95.0,61.0,,,754.0
25.0,25.7,354.0,276.8,88.0,61.4,,,756.0
24.6,25.5,304.0,278.1,75.0,61.8,,,759.0
26.8,26.2,392.0,279.8,105.0,62.4,,,761.0
24.2,25.5,375.0,280.7,91.0,62.7,,,763.0
26.3,25.3,282.0,280.2,74.0,62.9,,,766.0
21.7,25.0,328.0,281.7,71.0,63.2,,,768.0
26.3,25.6,435.0,284.1,114.0,63.9,,,771.0
24.2,24.9,355.0,285.8,86.0,64.4,,,773.0
25.4,25.3,310.0,286.6,79.0,64.7,,,776.0
26.3,25.3,341.0,287.1,90.0,64.9,,,778.0
28.8,26.0,369.0,288.6,106.0,65.5,,,780.0
26.3,26.0,340.0,290.0,89.0,65.9,,,782.0
26.3,26.3,344.0,291.3,91.0,66.3,,,785.0
23.8,26.3,444.0,293.7,106.0,66.9,,,787.0
24.2,25.6,325.0,295.0,79.0,67.1,,,790.0
28.8,25.6,313.0,295.1,90.0,67.4,,,792.0
29.4,26.5,339.0,296.2,100.0,67.8,,,794.0
30.0,27.5,343.0,297.6,103.0,68.5,,,796.0
26.3,28.2,353.0,298.1,93.0,68.7,,,798.0
27.3,28.5,300.0,298.6,82.0,69.1,,,800.0
31.9,28.9,322.0,299.5,103.0,69.6,,,802.0
28.8,28.7,368.0,300.1,106.0,69.9,,,804.0
26.8,27.6,367.0,301.4,98.0,70.4,,,806.0
25.4,27.6,345.0,302.4,88.0,70.7,,,809.0
27.8,27.8,373.0,303.9,104.0,71.3,,,811.0
29.4,27.8,354.0,304.4,104.0,71.6,,,813.0
31.3,28.0,325.0,304.6,102.0,72.0,,,815.0
29.4,28.9,431.0,306.7,127.0,72.8,,,817.0
28.3,29.0,348.0,307.1,98.0,73.0,,,819.0
29.4,29.4,331.0,308.2,97.0,73.5,,,821.0
29.4,29.4,339.0,309.2,100.0,73.9,,,823.0
27.3,29.0,420.0,310.1,115.0,74.3,,,825.0
27.3,28.3,370.0,311.2,101.0,74.8,,,827.0
28.8,28.5,346.0,312.2,100.0,75.2,,,829.0
30.0,28.5,340.0,312.4,102.0,75.5,,,832.0
34.9,28.7,322.0,312.9,112.0,76.0,,,833.0
31.9,30.3,332.0,313.1,106.0,76.3,,,835.0
32.6,31.5,332.0,314.2,108.0,76.8,,,837.0
30.6,31.7,380.0,315.2,116.0,77.4,,,839.0
32.6,32.4,379.0,315.7,124.0,77.8,,,841.0
30.6,31.7,319.0,316.5,98.0,78.3,,,843.0
31.9,31.7,332.0,316.7,106.0,78.5,,,845.0
34.9,31.7,365.0,317.7,127.0,79.2,,,846.0
31.9,32.1,335.0,318.4,107.0,79.7,,,848.0
31.9,31.9,359.0,318.7,115.0,80.0,,,850.0
36.6,32.9,360.0,319.6,132.0,80.6,,,852.0
31.3,32.9,358.0,320.0,112.0,80.9,,,854.0
30.6,31.7,359.0,320.3,110.0,81.3,,,855.0
32.6,31.9,325.0,321.2,106.0,81.7,,,858.0
30.6,31.5,364.0,321.6,111.0,82.0,,,859.0
30.0,30.8,401.0,322.7,120.0,82.5,,,861.0
33.3,31.3,358.0,323.6,119.0,83.1,,,863.0
33.3,32.2,380.0,324.0,127.0,83.5,,,865.0
30.0,31.3,371.0,324.0,111.0,83.8,,,867.0
31.3,31.5,410.0,324.7,128.0,84.2,,,869.0
30.6,31.7,349.0,325.9,107.0,84.8,,,871.0
33.3,31.7,365.0,326.2,122.0,85.0,,,873.0
34.1,31.7,365.0,327.2,124.0,85.7,,,874.0
33.3,32.6,337.0,328.3,112.0,86.2,,,876.0
34.1,33.6,405.0,329.6,138.0,86.8,,,878.0
36.6,33.8,347.0,329.7,127.0,87.1,,,880.0
40.5,34.9,328.0,330.3,133.0,87.8,,,881.0
37.5,36.1,370.0,330.6,139.0,88.2,,,883.0
34.1,36.1,358.0,331.6,122.0,88.7,,,885.0
37.5,37.2,356.0,332.4,134.0,89.3,,,886.0
36.6,37.2,338.0,332.5,124.0,89.6,,,888.0
37.5,37.2,386.0,333.5,145.0,90.3,,,889.0
36.6,36.9,304.0,333.2,111.0,90.4,,,891.0
37.5,37.2,387.0,334.3,145.0,91.1,,,893.0
35.7,36.9,356.0,334.5,127.0,91.4,,,894.0
36.6,36.9,347.0,335.0,127.0,92.0,,,896.0
36.6,36.6,331.0,335.4,121.0,92.4,,,897.0
38.5,36.9,382.0,335.7,147.0,92.8,,,899.0
37.5,36.9,382.0,336.8,143.0,93.5,,,901.0
34.9,36.9,359.0,337.0,125.0,93.8,,,903.0
37.5,37.2,329.0,337.3,123.0,94.2,,,904.0
36.6,37.2,383.0,337.7,140.0,94.6,,,906.0
39.5,37.2,359.0,337.8,142.0,94.9,,,907.0
37.5,37.2,382.0,338.6,143.0,95.5,,,909.0
35.7,37.2,438.0,339.3,156.0,96.0,,,910.0
32.6,36.6,364.0,340.0,119.0,96.4,,,912.0
37.5,36.9,351.0,340.0,132.0,96.7,,,914.0
39.5,36.9,361.0,340.7,143.0,97.3,,,915.0
41.7,37.6,335.0,340.6,140.0,97.6,,,917.0
41.7,39.5,341.0,341.1,142.0,98.3,,,918.0
40.5,40.6,385.0,342.0,156.0,98.9,,,920.0
41.7,41.3,330.0,341.9,137.0,99.2,,,921.0
39.5,41.3,334.0,342.2,132.0,99.6,,,923.0
36.6,40.6,410.0,342.7,150.0,99.9,,,924.0
34.1,38.9,426.0,343.8,145.0,100.5,,,926.0
41.7,39.2,341.0,344.1,142.0,101.1,,,928.0
44.1,39.2,378.0,344.3,167.0,101.5,,,929.0
41.7,40.0,316.0,344.5,132.0,102.0,,,930.0
40.5,41.3,384.0,344.8,156.0,102.4,,,932.0
41.7,41.7,380.0,345.0,158.0,103.0,,,933.0
44.1,42.5,382.0,345.3,169.0,103.5,,,935.0
42.9,42.1,373.0,345.7,160.0,104.1,,,936.0
41.7,42.1,360.0,345.8,150.0,104.5,,,938.0
41.7,42.1,339.0,345.7,141.0,105.0,,,939.0
46.9,42.9,372.0,345.9,174.0,105.4,,,940.0
46.9,43.8,330.0,345.8,155.0,105.8,,,941.0
48.4,45.1,308.0,346.2,149.0,106.4,,,943.0
46.9,46.9,316.0,346.7,148.0,107.0,,,944.0
44.1,46.9,319.0,346.5,141.0,107.2,,,945.0
41.7,46.0,383.0,346.6,160.0,107.8,,,947.0
44.1,45.0,328.0,346.4,145.0,108.0,,,948.0
42.9,43.7,361.0,346.5,155.0,108.3,,,949.0
41.7,42.9,325.0,346.6,135.0,108.8,,,951.0
44.1,42.9,373.0,346.8,165.0,109.2,,,952.0
46.9,43.7,335.0,347.0,157.0,109.8,,,954.0
45.5,44.1,387.0,347.5,176.0,110.5,,,955.0
44.1,44.6,321.0,347.3,142.0,110.7,,,956.0
57.7,45.5,321.0,347.6,185.0,111.4,,,957.0
48.4,46.9,328.0,347.5,159.0,111.7,,,958.0
55.6,49.8,309.0,347.6,172.0,112.4,,,960.0
51.7,51.9,320.0,347.4,166.0,112.7,,,961.0
51.7,53.0,305.0,347.1,158.0,113.0,,,962.0
48.4,50.6,317.0,347.4,153.0,113.6,,,963.0
53.6,52.3,299.0,347.1,160.0,113.9,,,964.0
55.6,52.3,310.0,347.1,172.0,114.6,,,965.0
53.6,53.0,313.0,346.9,168.0,114.9,,,967.0
51.7,53.0,292.0,346.5,151.0,115.2,,,968.0
