BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
16.3,18.3,128.0,128.0,21.0,21.0,,,1.0
14.0,16.7,56.0,92.0,8.0,14.5,,,5.0
18.5,16.8,60.0,81.3,11.0,13.3,,,8.0
17.2,17.4,68.0,78.0,12.0,13.0,,,12.0
16.5,16.7,102.0,82.8,17.0,13.8,,,15.0
11.5,15.9,236.0,108.3,27.0,16.0,,,22.0
12.9,15.6,40.0,98.6,5.0,14.4,,,26.0
19.7,15.6,112.0,100.2,22.0,15.4,,,30.0
7.1,13.7,66.0,96.4,5.0,14.2,,,37.0
15.2,13.2,83.0,95.1,13.0,14.1,,,41.0
11.9,13.3,58.0,91.7,7.0,13.5,,,46.0
15.6,14.2,53.0,88.5,8.0,13.0,,,50.0
18.8,14.2,56.0,86.0,11.0,12.8,,,53.0
17.2,16.0,66.0,84.6,11.0,12.7,,,56.0
14.9,15.9,78.0,84.1,12.0,12.7,,,60.0
15.3,16.1,96.0,84.9,15.0,12.8,,,64.0
16.5,16.3,66.0,83.8,11.0,12.7,,,68.0
18.3,16.3,86.0,83.9,16.0,12.9,,,75.0
16.7,16.2,96.0,84.5,16.0,13.1,,,78.0
19.5,17.1,51.0,82.8,10.0,12.9,,,82.0
19.5,18.1,83.0,82.9,16.0,13.0,,,85.0
16.7,18.1,68.0,82.2,11.0,13.0,,,88.0
16.0,17.6,73.0,81.8,12.0,12.9,,,92.0
18.5,18.2,48.0,80.4,9.0,12.8,,,95.0
20.8,18.2,60.0,79.6,12.0,12.7,,,98.0
16.9,17.3,91.0,80.0,15.0,12.8,,,102.0
16.7,17.3,61.0,79.3,10.0,12.7,,,105.0
19.2,18.2,68.0,78.9,13.0,12.7,,,108.0
17.4,17.8,81.0,79.0,14.0,12.8,,,112.0
17.9,17.4,81.0,79.0,14.0,12.8,,,115.0
15.2,17.3,53.0,78.2,8.0,12.6,,,119.0
22.7,18.2,60.0,77.6,14.0,12.7,,,122.0
21.1,18.8,94.0,78.1,20.0,12.9,,,128.0
23.1,20.6,107.0,79.0,25.0,13.3,,,130.0
18.5,20.8,212.0,82.8,39.0,14.0,,,134.0
18.5,20.8,107.0,83.4,20.0,14.2,,,138.0
17.9,19.4,122.0,84.5,22.0,14.4,,,140.0
22.1,19.7,127.0,85.6,28.0,14.7,,,143.0
18.8,18.6,170.0,87.8,32.0,15.2,,,146.0
16.0,18.4,114.0,88.4,18.0,15.2,,,150.0
23.4,19.6,131.0,89.5,31.0,15.6,,,153.0
18.1,19.6,177.0,91.5,32.0,16.0,,,156.0
17.2,18.0,173.0,93.4,30.0,16.3,,,160.0
19.2,18.2,144.0,94.6,28.0,16.6,,,163.0
18.3,18.5,142.0,95.6,26.0,16.8,,,166.0
19.2,18.5,132.0,96.4,25.0,17.0,,,169.0
21.7,18.9,137.0,97.3,30.0,17.3,,,172.0
18.3,18.9,238.0,100.2,44.0,17.8,,,175.0
16.7,18.6,122.0,100.7,20.0,17.9,,,179.0
20.5,19.4,110.0,100.9,23.0,18.0,,,182.0
19.5,19.4,142.0,101.7,28.0,18.2,,,186.0
13.3,18.1,152.0,102.6,20.0,18.2,,,189.0
21.1,18.9,160.0,103.7,34.0,18.5,,,192.0
19.7,19.9,185.0,105.2,37.0,18.9,,,196.0
16.7,18.6,142.0,105.9,24.0,18.9,,,199.0
20.3,18.9,143.0,106.6,29.0,19.1,,,201.0
18.1,19.4,193.0,108.1,35.0,19.4,,,205.0
17.6,18.5,133.0,108.5,23.0,19.5,,,209.0
21.1,18.7,176.0,109.6,37.0,19.8,,,211.0
16.7,18.7,262.0,112.2,44.0,20.2,,,215.0
16.3,17.5,160.0,113.0,26.0,20.3,,,218.0
18.5,17.6,170.0,113.9,31.0,20.4,,,222.0
20.0,18.4,168.0,114.7,34.0,20.7,,,225.0
22.1,18.4,144.0,115.2,32.0,20.8,,,227.0
20.0,19.5,151.0,115.8,30.0,21.0,,,231.0
22.4,20.7,128.0,115.9,29.0,21.1,,,233.0
24.2,21.5,154.0,116.5,37.0,21.3,,,236.0
21.7,22.1,157.0,117.1,34.0,21.5,,,238.0
20.0,21.4,173.0,117.9,35.0,21.7,,,241.0
21.4,21.9,119.0,117.9,26.0,21.8,,,244.0
20.0,21.1,185.0,118.9,37.0,22.0,,,247.0
22.7,21.1,137.0,119.1,31.0,22.1,,,250.0
20.3,20.6,207.0,120.3,42.0,22.4,,,253.0
24.2,21.5,114.0,120.2,28.0,22.5,,,255.0
26.8,22.4,119.0,120.2,32.0,22.6,,,258.0
26.8,24.6,121.0,120.2,32.0,22.7,,,260.0
20.5,23.8,268.0,122.2,55.0,23.1,,,263.0
19.7,23.8,122.0,122.2,24.0,23.1,,,266.0
22.7,23.4,157.0,122.6,36.0,23.3,,,268.0
19.5,21.0,188.0,123.4,37.0,23.5,,,271.0
19.7,20.0,179.0,124.1,35.0,23.6,,,275.0
18.3,19.7,164.0,124.6,30.0,23.7,,,278.0
21.4,20.2,161.0,125.0,35.0,23.8,,,280.0
22.7,20.2,134.0,125.1,30.0,23.9,,,283.0
21.4,20.9,171.0,125.7,37.0,24.1,,,286.0
19.5,20.8,147.0,125.9,29.0,24.1,,,289.0
46.9,21.9,29.0,124.8,14.0,24.0,,,290.0
48.4,30.3,68.0,124.2,33.0,24.1,,,292.0
24.2,30.8,173.0,124.7,42.0,24.3,,,295.0
21.1,30.7,158.0,125.1,33.0,24.4,,,297.0
20.5,30.7,142.0,125.3,29.0,24.5,,,300.0
19.7,22.0,162.0,125.6,32.0,24.6,,,303.0
20.5,20.7,147.0,126.6,30.0,24.8,,,306.0
19.7,20.3,266.0,128.9,53.0,25.3,,,309.0
19.7,20.0,161.0,129.9,32.0,25.5,,,312.0
20.5,20.0,127.0,129.9,26.0,25.5,,,315.0
20.5,20.3,195.0,130.9,40.0,25.8,,,318.0
21.4,20.3,180.0,131.4,39.0,25.9,,,320.0
19.0,20.3,166.0,130.7,32.0,25.9,,,324.0
25.0,20.8,127.0,131.6,32.0,26.2,,,326.0
23.8,21.9,129.0,131.6,31.0,26.3,,,329.0
19.5,21.6,275.0,133.3,54.0,26.6,,,332.0
16.7,20.8,146.0,133.5,24.0,26.6,,,335.0
24.6,22.6,170.0,134.5,42.0,27.0,,,338.0
23.4,22.2,148.0,134.7,35.0,27.1,,,341.0
21.1,21.3,185.0,135.8,39.0,27.3,,,343.0
20.0,21.5,180.0,137.0,36.0,27.6,,,346.0
16.1,21.5,278.0,139.4,45.0,28.0,,,350.0
16.7,19.3,119.0,140.0,20.0,28.1,,,354.0
20.8,19.2,172.0,140.4,36.0,28.2,,,356.0
21.4,19.2,141.0,141.1,30.0,28.4,,,359.0
26.8,19.6,119.0,141.5,32.0,28.6,,,361.0
23.1,21.8,151.0,141.6,35.0,28.7,,,364.0
21.7,22.1,134.0,142.0,29.0,28.8,,,367.0
22.1,22.3,139.0,142.8,31.0,29.0,,,370.0
21.4,22.3,131.0,142.7,28.0,29.0,,,372.0
19.7,21.7,134.0,143.1,26.0,29.1,,,375.0
18.5,21.0,170.0,143.9,31.0,29.3,,,379.0
18.5,19.9,137.0,144.8,25.0,29.4,,,382.0
16.5,18.9,189.0,145.8,31.0,29.6,,,385.0
20.3,18.9,170.0,146.1,34.0,29.6,,,388.0
20.0,19.0,184.0,147.2,37.0,29.9,,,391.0
22.7,19.6,157.0,148.1,36.0,30.1,,,394.0
21.1,20.5,172.0,149.3,36.0,30.4,,,397.0
20.8,20.7,150.0,150.2,31.0,30.6,,,400.0
19.7,20.7,151.0,150.8,30.0,30.7,,,403.0
23.1,21.6,131.0,151.5,30.0,30.9,,,405.0
23.8,21.7,146.0,151.5,35.0,31.0,,,408.0
20.5,21.5,116.0,151.9,24.0,31.1,,,411.0
20.3,21.3,165.0,152.8,33.0,31.3,,,414.0
19.0,21.3,181.0,153.8,34.0,31.5,,,417.0
19.7,20.2,152.0,154.7,30.0,31.7,,,420.0
20.0,20.0,172.0,155.8,34.0,31.9,,,423.0
16.3,19.6,207.0,156.3,34.0,31.9,,,427.0
19.2,19.3,135.0,156.7,26.0,32.0,,,430.0
22.4,19.7,146.0,157.1,33.0,32.0,,,433.0
22.1,20.4,148.0,156.5,33.0,32.0,,,435.0
20.8,20.7,150.0,156.9,31.0,32.1,,,438.0
20.8,21.2,164.0,157.3,34.0,32.2,,,441.0
20.3,21.2,115.0,157.2,23.0,32.1,,,444.0
22.1,21.2,174.0,157.4,38.0,32.2,,,446.0
16.3,20.6,146.0,157.6,24.0,32.3,,,450.0
22.4,21.1,164.0,157.9,37.0,32.3,,,453.0
22.4,21.6,119.0,157.5,27.0,32.3,,,456.0
26.8,22.3,115.0,156.9,31.0,32.3,,,458.0
23.1,22.6,160.0,156.8,37.0,32.3,,,460.0
20.0,22.6,120.0,156.6,24.0,32.3,,,463.0
23.8,23.1,175.0,156.9,42.0,32.4,,,466.0
22.1,23.0,134.0,156.7,30.0,32.4,,,469.0
22.1,22.4,142.0,156.8,31.0,32.5,,,471.0
22.4,22.2,180.0,157.2,40.0,32.6,,,474.0
22.1,22.2,146.0,156.3,32.0,32.5,,,477.0
