Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,88.0,,,,,,
2.0,17.12,92.47,13.51,85.0,,,,,,
3.0,17.06,92.23,13.5,83.0,,,,,,
4.0,17.0,91.99,13.48,81.0,,,,,,
5.0,16.94,91.74,13.47,83.0,,,,,,
6.0,16.87,91.45,13.46,81.0,,,,,,
7.0,16.8,91.16,13.44,83.0,,,,,,
8.0,16.73,90.87,13.43,82.0,,,,,,
9.0,16.66,90.6,13.41,82.0,,,,,,
10.0,16.59,90.33,13.4,79.0,,,,,,
11.0,16.53,90.06,13.38,82.0,,,,,,
12.0,16.46,89.8,13.37,81.0,,,,,,
13.0,16.4,89.55,13.36,80.0,,,,,,
14.0,16.34,89.3,13.34,78.0,,,,,,
15.0,16.28,89.05,13.33,79.0,,,,,,
16.0,16.24,88.86,13.32,79.0,,,,,,
17.0,16.2,88.71,13.31,79.0,,,,,,
18.0,16.16,88.57,13.3,77.0,,,,,,
19.0,16.13,88.42,13.3,79.0,,,,,,
20.0,16.09,88.28,13.29,83.0,,,,,,
21.0,16.06,88.13,13.28,82.0,,,,,,
22.0,16.02,87.97,13.27,80.0,,,,,,
23.0,15.96,87.72,13.26,83.0,,,,,,
24.0,15.9,87.47,13.25,81.0,,,,,,
25.0,15.84,87.22,13.23,82.0,,,,,,
26.0,15.78,86.98,13.22,82.0,,,,,,
27.0,15.73,86.76,13.21,85.0,,,,,,
28.0,15.67,86.54,13.2,89.0,,,,,,
29.0,15.62,86.32,13.18,92.0,,,,,,
30.0,15.57,86.1,13.17,92.0,,,,,,
31.0,15.54,85.96,13.17,91.0,,,,,,
32.0,15.52,85.82,13.16,93.0,,,,,,
33.0,15.5,85.69,13.15,91.0,,,,,,
34.0,15.48,85.55,13.14,90.0,,,,,,
35.0,15.46,85.41,13.14,90.0,,,,,,
36.0,15.44,85.27,13.13,92.0,,,,,,
37.0,15.42,85.12,13.12,94.0,,,,,,
38.0,15.41,84.92,13.11,94.0,,,,,,
39.0,15.41,84.72,13.1,94.0,,,,,,
40.0,15.4,84.52,13.09,94.0,,,,,,
41.0,15.4,84.31,13.08,94.0,,,,,,
42.0,15.39,84.11,13.07,79.0,,,,,,
43.0,15.38,83.89,13.06,78.0,,,,,,
44.0,15.37,83.68,13.05,76.0,,,,,,
45.0,15.37,83.46,13.03,74.0,,,,,,
46.0,15.36,83.24,13.02,73.0,,,,,,
47.0,15.34,82.99,13.01,75.0,,,,,,
48.0,15.31,82.74,13.0,75.0,,,,,,
49.0,15.29,82.5,12.98,76.0,,,,,,
50.0,15.28,82.23,12.97,77.0,,,,,,
51.0,15.29,81.94,12.95,78.0,,,,,,
52.0,15.3,81.65,12.94,76.0,,,,,,
53.0,15.31,81.36,12.92,77.0,,,,,,
54.0,15.35,81.1,12.91,77.0,,,,,,
55.0,15.39,80.83,12.9,77.0,,,,,,
56.0,15.43,80.57,12.88,77.0,,,,,,
57.0,15.48,80.31,12.87,79.0,,,,,,
58.0,15.52,80.06,12.85,82.0,,,,,,
59.0,15.57,79.8,12.84,84.0,,,,,,
60.0,15.61,79.55,12.83,87.0,,,,,,
61.0,15.65,78.88,12.73,89.0,,,,,,
62.0,15.68,78.13,12.61,86.0,,,,,,
63.0,15.72,77.38,12.5,84.0,,,,,,
64.0,15.75,76.63,12.38,86.0,,,,,,
65.0,15.82,76.56,12.41,87.0,,,,,,
66.0,15.91,76.6,12.47,87.0,,,,,,
67.0,15.99,76.64,12.52,86.0,,,,,,
68.0,16.06,76.7,12.57,85.0,,,,,,
69.0,16.11,76.86,12.62,86.0,,,,,,
70.0,16.16,77.02,12.66,82.0,,,,,,
71.0,16.2,77.18,12.7,81.0,,,,,,
72.0,16.25,77.34,12.75,82.0,,,,,,
73.0,16.3,77.5,12.79,82.0,,,,,,
74.0,16.35,77.67,12.83,82.0,,,,,,
75.0,16.4,77.86,12.89,83.0,,,,,,
76.0,16.48,78.23,13.01,85.0,,,,,,
77.0,16.55,78.6,13.13,85.0,,,,,,
78.0,16.63,78.97,13.26,83.0,,,,,,
79.0,16.69,79.83,13.45,84.0,,,,,,
80.0,16.76,80.97,13.67,82.0,,,,,,
81.0,16.82,82.1,13.9,81.0,,,,,,
82.0,16.9,82.18,14.0,81.0,,,,,,
83.0,16.99,80.73,13.92,82.0,,,,,,
84.0,17.08,79.29,13.84,83.0,,,,,,
85.0,17.14,78.78,13.87,85.0,,,,,,
86.0,17.17,79.51,14.02,87.0,,,,,,
87.0,17.2,80.23,14.17,84.0,,,,,,
88.0,17.24,80.96,14.32,86.0,,,,,,
89.0,17.27,81.29,14.4,85.0,,,,,,
90.0,17.29,81.44,14.46,83.0,,,,,,
91.0,17.32,81.58,14.52,83.0,,,,,,
92.0,17.35,81.87,14.61,84.0,,,,,,
93.0,17.38,82.94,14.89,83.0,,,,,,
94.0,17.4,84.01,15.17,85.0,,,,,,
95.0,17.42,85.08,15.44,86.0,,,,,,
96.0,17.47,85.5,15.52,85.0,,,,,,
97.0,17.51,85.86,15.58,86.0,,,,,,
98.0,17.56,86.23,15.64,87.0,,,,,,
99.0,17.6,86.9,15.86,86.0,,,,,,
100.0,17.65,87.57,16.09,87.0,,,,,,
101.0,17.69,88.25,16.31,86.0,,,,,,
102.0,17.75,89.1,16.52,86.0,,,,,,
103.0,17.83,90.19,16.73,84.0,,,,,,
104.0,17.91,91.28,16.95,83.0,,,,,,
105.0,17.99,92.38,17.16,83.0,,,,,,
106.0,18.07,93.64,17.37,82.0,,,,,,
107.0,18.15,94.99,17.6,83.0,,,,,,
108.0,18.24,96.35,17.82,85.0,,,,,,
109.0,18.3,97.23,17.99,86.0,,,,,,
110.0,18.35,97.97,18.15,88.0,,,,,,
111.0,18.4,98.71,18.31,86.0,,,,,,
112.0,18.45,99.43,18.47,86.0,,,,,,
113.0,18.47,100.1,18.61,83.0,,,,,,
114.0,18.5,100.8,18.76,84.0,,,,,,
115.0,18.53,101.4,18.9,87.0,,,,,,
116.0,18.56,101.7,18.98,89.0,,,,,,
117.0,18.59,102.0,19.06,91.0,,,,,,
118.0,18.63,102.3,19.14,94.0,,,,,,
119.0,18.66,102.6,19.22,95.0,,,,,,
120.0,18.68,103.4,19.45,93.0,,,,,,
121.0,18.69,104.3,19.69,90.0,,,,,,
122.0,18.69,105.2,19.91,90.0,,,,,,
123.0,18.7,106.0,20.05,89.0,,,,,,
124.0,18.7,106.8,20.2,90.0,,,,,,
125.0,18.7,107.6,20.34,93.0,,,,,,
126.0,18.7,108.4,20.49,97.0,,,,,,
127.0,18.7,109.1,20.64,100.0,,,,,,
128.0,18.71,109.9,20.78,102.0,,,,,,
129.0,18.76,110.4,20.85,105.0,,,,,,
130.0,18.83,110.7,20.91,108.0,,,,,,
131.0,18.88,111.2,20.99,110.0,,,,,,
132.0,18.92,111.7,21.11,113.0,,,,,,
133.0,18.96,112.2,21.22,115.0,,,,,,
134.0,19.0,112.7,21.34,117.0,,,,,,
135.0,19.01,113.3,21.45,119.0,,,,,,
136.0,19.01,113.8,21.57,121.0,,,,,,
137.0,19.0,114.4,21.68,123.0,,,,,,
138.0,19.0,115.1,21.79,123.5,,,,,,
139.0,19.01,116.2,21.91,124.0,,,,,,
140.0,19.02,117.2,22.02,126.0,,,,,,
141.0,19.04,118.3,22.24,127.0,,,,,,
142.0,19.07,119.4,22.51,128.0,,,,,,
143.0,19.1,120.5,22.78,127.0,,,,,,
144.0,19.12,121.8,23.06,127.0,,,,,,
145.0,19.15,123.1,23.33,127.0,,,,,,
146.0,19.17,124.5,23.6,127.0,,,,,,
147.0,19.19,125.5,23.79,127.0,,,,,,
148.0,19.2,126.3,23.91,127.0,,,,,,
149.0,19.21,127.1,24.02,127.0,,,,,,
150.0,19.23,127.8,24.13,127.0,,,,,,
151.0,19.23,128.5,24.31,127.0,,,,,,
152.0,19.23,129.2,24.49,127.0,,,,,,
153.0,19.22,130.1,24.69,128.0,,,,,,
154.0,19.18,131.3,24.93,128.0,,,,,,
155.0,19.14,132.6,25.17,128.0,,,,,,
156.0,19.1,133.8,25.41,130.0,,,,,,
157.0,19.08,134.5,25.52,130.0,,,,,,
158.0,19.05,135.1,25.61,130.0,,,,,,
159.0,19.02,135.7,25.71,131.0,,,,,,
160.0,18.99,136.5,25.87,131.0,,,,,,
161.0,18.96,137.6,26.13,132.0,,,,,,
162.0,18.93,138.7,26.4,132.0,,,,,,
163.0,18.9,140.2,26.69,133.0,,,,,,
164.0,18.87,142.1,26.99,133.0,,,,,,
165.0,18.85,143.9,27.3,134.0,,,,,,
166.0,18.82,145.6,27.58,134.0,,,,,,
167.0,18.81,146.7,27.76,134.0,,,,,,
168.0,18.79,147.8,27.94,135.0,,,,,,
169.0,18.77,148.8,28.12,135.0,,,,,,
