Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
71.0,19.66,81.2,18.31,67.0,,,,,,
72.0,19.59,81.67,18.35,66.0,,,,,,
73.0,19.52,82.14,18.39,66.0,,,,,,
74.0,19.44,82.61,18.43,67.0,,,,,,
75.0,19.43,82.58,18.43,68.0,,,,,,
76.0,19.42,82.53,18.43,67.0,,,,,,
77.0,19.41,82.48,18.43,68.0,,,,,,
78.0,19.41,82.67,18.51,71.0,,,,,,
79.0,19.47,84.0,18.94,71.0,,,,,,
80.0,19.53,85.34,19.38,71.0,,,,,,
81.0,19.6,86.65,19.8,71.0,,,,,,
82.0,19.69,87.13,19.88,71.0,,,,,,
83.0,19.78,87.6,19.95,70.0,,,,,,
84.0,19.87,88.08,20.03,70.0,,,,,,
85.0,19.97,88.56,20.11,70.0,,,,,,
86.0,20.04,89.06,20.21,70.0,,,,,,
87.0,20.09,89.59,20.32,70.5,,,,,,
88.0,20.15,90.11,20.44,71.0,,,,,,
89.0,20.21,90.64,20.56,71.0,,,,,,
90.0,20.27,91.16,20.67,70.0,,,,,,
91.0,20.32,91.69,20.79,70.0,,,,,,
92.0,20.38,92.21,20.91,69.0,,,,,,
93.0,20.5,92.94,21.07,68.0,,,,,,
94.0,20.63,93.74,21.24,67.0,,,,,,
95.0,20.76,94.53,21.42,67.0,,,,,,
96.0,20.9,95.33,21.59,67.0,,,,,,
97.0,21.08,96.37,21.84,67.0,,,,,,
98.0,21.33,97.83,22.2,67.0,,,,,,
99.0,21.59,99.29,22.57,67.0,,,,,,
100.0,21.79,100.6,22.85,67.0,,,,,,
101.0,21.99,101.8,23.13,67.0,,,,,,
102.0,22.2,103.3,23.48,66.0,,,,,,
103.0,22.48,106.2,24.2,66.0,,,,,,
104.0,22.77,109.0,24.91,65.0,,,,,,
105.0,23.22,111.2,25.49,65.0,,,,,,
106.0,23.54,113.0,25.87,65.0,,,,,,
107.0,23.79,114.6,26.12,65.0,,,,,,
108.0,24.01,116.9,26.57,65.0,,,,,,
109.0,24.19,119.8,27.17,65.0,,,,,,
110.0,24.38,122.6,27.75,64.0,,,,,,
111.0,24.61,124.7,28.25,64.0,,,,,,
112.0,24.84,126.9,28.77,64.0,,,,,,
113.0,25.1,129.1,29.33,65.0,,,,,,
114.0,25.36,131.6,29.93,65.0,,,,,,
115.0,25.62,135.5,30.71,67.0,,,,,,
116.0,25.8,137.9,31.26,68.0,,,,,,
117.0,25.92,139.5,31.66,72.0,,,,,,
118.0,26.04,141.1,32.07,74.0,,,,,,
119.0,26.12,141.9,32.39,74.0,,,,,,
120.0,26.18,142.2,32.67,73.0,,,,,,
121.0,26.23,142.8,32.99,73.0,,,,,,
122.0,26.17,146.0,33.75,73.0,,,,,,
123.0,26.1,148.8,34.42,74.0,,,,,,
124.0,26.01,150.3,34.85,78.0,,,,,,
125.0,25.92,151.9,35.29,80.0,,,,,,
126.0,25.83,153.4,35.73,86.0,,,,,,
127.0,25.7,154.7,36.19,90.0,,,,,,
128.0,25.56,156.0,36.66,91.0,,,,,,
129.0,25.41,157.3,37.13,94.0,,,,,,
130.0,25.23,159.1,37.58,96.0,,,,,,
131.0,25.04,160.9,38.04,99.0,,,,,,
132.0,24.84,162.9,38.52,100.0,,,,,,
133.0,24.64,165.5,39.06,102.0,,,,,,
134.0,24.44,168.0,39.6,104.0,,,,,,
135.0,24.22,170.6,40.41,106.0,,,,,,
136.0,23.99,173.1,41.4,107.0,,,,,,
137.0,23.76,175.6,42.39,109.0,,,,,,
138.0,23.55,176.4,43.1,109.0,,,,,,
139.0,23.33,177.2,43.8,110.0,,,,,,
140.0,23.14,177.7,44.07,111.0,,,,,,
141.0,22.97,178.1,44.09,112.0,,,,,,
142.0,22.81,178.6,44.1,113.0,,,,,,
143.0,22.71,180.0,44.42,113.0,,,,,,
144.0,22.62,181.3,44.74,113.0,,,,,,
145.0,22.53,182.7,45.06,114.0,,,,,,
146.0,22.47,185.3,45.54,115.0,,,,,,
147.0,22.43,188.2,46.08,116.0,,,,,,
148.0,22.39,191.2,46.61,117.0,,,,,,
149.0,22.39,194.4,47.05,118.0,,,,,,
150.0,22.4,197.6,47.5,119.0,,,,,,
151.0,22.4,201.0,48.0,120.0,,,,,,
152.0,22.37,204.9,48.67,121.0,,,,,,
153.0,22.35,208.8,49.35,121.0,,,,,,
154.0,22.33,210.3,49.58,122.0,,,,,,
155.0,22.33,210.3,49.49,122.0,,,,,,
156.0,22.33,210.2,49.4,123.0,,,,,,
157.0,22.34,211.9,50.29,123.0,,,,,,
158.0,22.36,213.7,51.19,122.0,,,,,,
159.0,22.38,215.4,52.1,122.0,,,,,,
160.0,22.51,217.6,52.87,121.0,,,,,,
161.0,22.64,219.9,53.64,120.0,,,,,,
162.0,22.75,221.3,54.0,120.0,,,,,,
163.0,22.85,222.4,54.16,119.0,,,,,,
164.0,22.96,223.4,54.32,120.0,,,,,,
165.0,23.11,225.3,54.87,120.0,,,,,,
166.0,23.28,227.6,55.6,120.0,,,,,,
167.0,23.45,229.9,56.25,119.0,,,,,,
168.0,23.59,232.4,56.8,118.0,,,,,,
169.0,23.74,234.9,57.36,117.0,,,,,,
170.0,23.8,236.7,57.83,116.0,,,,,,
171.0,23.83,238.2,58.28,115.0,,,,,,
172.0,23.86,239.7,58.73,115.0,,,,,,
173.0,23.86,241.1,59.25,115.0,,,,,,
174.0,23.85,242.5,59.77,114.0,,,,,,
175.0,23.85,243.9,60.29,114.0,,,,,,
176.0,23.87,245.6,60.79,114.0,,,,,,
177.0,23.98,247.4,61.3,114.0,,,,,,
178.0,24.15,248.7,61.69,114.0,,,,,,
179.0,24.3,249.5,61.97,113.0,,,,,,
180.0,24.44,250.3,62.25,111.0,,,,,,
181.0,24.64,252.7,62.79,110.0,,,,,,
182.0,24.86,255.5,63.37,109.0,,,,,,
183.0,25.03,256.7,63.64,109.0,,,,,,
184.0,25.17,256.8,63.71,109.0,,,,,,
185.0,25.31,257.0,63.77,111.0,,,,,,
186.0,25.46,257.2,63.86,112.0,,,,,,
187.0,25.56,257.9,64.19,113.0,,,,,,
188.0,25.67,258.7,64.52,115.0,,,,,,
189.0,25.76,259.4,64.83,116.0,,,,,,
190.0,25.83,260.1,65.13,116.0,,,,,,
191.0,25.89,260.8,65.42,116.0,,,,,,
192.0,25.99,261.1,65.71,118.0,,,,,,
193.0,26.11,261.0,66.01,119.0,,,,,,
194.0,26.24,262.1,66.53,119.0,,,,,,
195.0,26.3,263.9,67.13,120.0,,,,,,
196.0,26.25,266.0,67.77,120.0,,,,,,
197.0,26.19,267.8,68.32,121.0,,,,,,
198.0,26.14,268.7,68.65,121.0,,,,,,
199.0,26.1,269.6,68.98,121.0,,,,,,
200.0,26.01,272.0,69.36,122.0,,,,,,
201.0,25.91,274.5,69.75,122.0,,,,,,
202.0,25.81,276.6,70.1,123.0,,,,,,
203.0,25.7,278.3,70.41,124.0,,,,,,
204.0,25.59,280.0,70.72,125.0,,,,,,
205.0,25.57,281.1,70.9,126.0,,,,,,
206.0,25.6,281.8,71.0,127.0,,,,,,
207.0,25.65,282.5,71.13,127.0,,,,,,
208.0,25.76,283.0,71.35,127.0,,,,,,
209.0,25.87,283.9,71.41,126.0,,,,,,
210.0,25.96,285.4,71.14,127.0,,,,,,
211.0,26.06,286.8,70.87,126.0,,,,,,
212.0,26.11,290.5,70.96,127.0,,,,,,
213.0,26.16,294.3,71.06,127.5,,,,,,
214.0,26.14,297.9,71.44,128.0,,,,,,
215.0,26.08,301.3,71.98,128.0,,,,,,
216.0,26.02,304.4,72.48,128.0,,,,,,
217.0,25.94,306.7,72.83,128.0,,,,,,
218.0,25.86,309.0,73.19,128.0,,,,,,
219.0,25.77,310.9,73.47,129.0,,,,,,
220.0,25.65,311.9,73.57,128.0,,,,,,
221.0,25.53,313.0,73.67,128.0,,,,,,
222.0,25.44,313.8,73.74,128.0,,,,,,
223.0,25.34,314.5,73.79,127.5,,,,,,
224.0,25.25,315.1,73.87,127.0,,,,,,
225.0,25.15,315.5,74.01,127.0,,,,,,
226.0,25.05,316.0,74.14,126.0,,,,,,
227.0,24.94,317.8,74.35,126.0,,,,,,
228.0,24.82,319.6,74.56,126.0,,,,,,
229.0,24.68,320.1,74.26,125.0,,,,,,
230.0,24.53,320.6,73.95,125.0,,,,,,
231.0,24.38,321.6,73.89,124.0,,,,,,
232.0,24.24,322.9,73.97,124.0,,,,,,
233.0,24.09,323.8,74.03,125.0,,,,,,
234.0,23.92,323.7,74.03,124.0,,,,,,
235.0,23.76,323.5,74.03,125.0,,,,,,
236.0,23.62,323.6,74.14,124.0,,,,,,
237.0,23.5,323.8,74.29,125.0,,,,,,
238.0,23.37,323.9,74.44,125.0,,,,,,
239.0,23.25,323.9,74.52,126.0,,,,,,
240.0,23.14,323.8,74.59,126.0,,,,,,
241.0,23.03,323.8,74.65,127.0,,,,,,
242.0,22.9,323.8,74.7,127.0,,,,,,
243.0,22.77,323.8,74.73,128.0,,,,,,
244.0,22.64,323.8,74.76,128.5,,,,,,
245.0,22.49,324.3,74.8,129.0,,,,,,
246.0,22.34,324.9,74.84,129.0,,,,,,
247.0,22.19,325.4,74.91,129.0,,,,,,
248.0,22.07,325.8,75.08,129.0,,,,,,
249.0,21.94,326.2,75.24,129.0,,,,,,
250.0,21.82,326.0,75.32,129.0,,,,,,
251.0,21.71,325.3,75.3,129.0,,,,,,
252.0,21.6,324.5,75.28,129.0,,,,,,
253.0,21.51,324.0,75.28,129.0,,,,,,
254.0,21.44,324.1,75.31,129.0,,,,,,
255.0,21.38,324.1,75.34,129.0,,,,,,
256.0,21.32,324.2,75.37,130.0,,,,,,
257.0,21.28,324.5,75.35,129.0,,,,,,
258.0,21.23,324.8,75.34,129.0,,,,,,
259.0,21.2,325.2,75.4,130.0,,,,,,
260.0,21.2,326.3,75.74,129.0,,,,,,
261.0,21.2,327.4,76.08,128.0,,,,,,
262.0,21.19,328.5,76.42,129.0,,,,,,
263.0,21.22,329.1,76.64,129.0,,,,,,
264.0,21.25,329.4,76.79,129.0,,,,,,
265.0,21.29,329.7,76.95,129.0,,,,,,
266.0,21.34,330.1,77.11,129.5,,,,,,
267.0,21.43,330.8,77.25,130.0,,,,,,
268.0,21.52,331.4,77.4,129.0,,,,,,
269.0,21.62,331.6,77.4,129.0,,,,,,
270.0,21.73,331.6,77.27,129.0,,,,,,
271.0,21.83,331.5,77.14,129.0,,,,,,
272.0,22.01,331.8,77.11,129.0,,,,,,
273.0,22.18,332.2,77.08,129.0,,,,,,
274.0,22.37,332.5,77.1,129.0,,,,,,
275.0,22.56,332.8,77.16,129.0,,,,,,
276.0,22.76,333.0,77.19,130.0,,,,,,
277.0,22.96,333.2,77.16,130.0,,,,,,
278.0,23.16,333.4,77.14,130.0,,,,,,
279.0,23.39,332.7,77.02,131.0,,,,,,
280.0,23.63,331.9,76.91,131.0,,,,,,
281.0,23.81,331.1,76.94,131.0,,,,,,
282.0,23.99,330.2,76.97,131.0,,,,,,
283.0,24.19,329.7,77.12,131.0,,,,,,
284.0,24.43,330.4,77.59,131.0,,,,,,
285.0,24.68,331.0,78.07,131.0,,,,,,
286.0,24.91,332.1,78.44,130.0,,,,,,
287.0,25.14,333.1,78.81,129.0,,,,,,
288.0,25.31,332.7,79.09,130.0,,,,,,
289.0,25.46,332.0,79.36,130.0,,,,,,
290.0,25.61,331.6,79.63,131.0,,,,,,
291.0,25.74,331.5,79.9,131.0,,,,,,
292.0,25.83,331.1,80.17,131.0,,,,,,
293.0,25.89,330.6,80.42,131.0,,,,,,
294.0,25.94,329.8,80.55,130.0,,,,,,
295.0,25.93,328.2,80.39,131.0,,,,,,
296.0,25.93,326.7,80.23,133.0,,,,,,
297.0,25.92,325.1,80.07,132.5,,,,,,
298.0,25.86,323.0,80.05,132.0,,,,,,
299.0,25.8,321.0,80.04,132.0,,,,,,
300.0,25.75,318.8,80.06,133.0,,,,,,
301.0,25.7,316.6,80.11,134.0,,,,,,
302.0,25.68,314.7,80.06,134.0,,,,,,
303.0,25.66,313.1,79.95,134.0,,,,,,
304.0,25.64,311.9,79.87,134.0,,,,,,
305.0,25.62,312.0,79.9,134.0,,,,,,
306.0,25.61,312.1,79.92,134.0,,,,,,
307.0,25.6,311.7,79.89,134.0,,,,,,
308.0,25.6,311.1,79.81,134.0,,,,,,
309.0,25.6,310.5,79.74,134.0,,,,,,
310.0,25.6,309.9,79.67,135.0,,,,,,
311.0,25.6,309.3,79.59,135.0,,,,,,
312.0,25.59,308.9,79.62,135.0,,,,,,
313.0,25.57,308.7,79.69,135.0,,,,,,
314.0,25.56,308.3,79.64,135.0,,,,,,
315.0,25.55,307.8,79.44,135.0,,,,,,
316.0,25.54,307.2,79.23,136.0,,,,,,
317.0,25.55,306.4,79.03,136.0,,,,,,
318.0,25.58,305.3,78.83,136.0,,,,,,
319.0,25.6,304.4,78.67,136.0,,,,,,
320.0,25.59,304.4,78.67,135.0,,,,,,
321.0,25.58,304.5,78.67,135.0,,,,,,
322.0,25.58,303.5,78.62,135.0,,,,,,
323.0,25.59,302.4,78.57,135.0,,,,,,
324.0,25.62,301.4,78.42,136.0,,,,,,
325.0,25.66,300.5,78.25,136.0,,,,,,
326.0,25.71,299.9,78.05,137.0,,,,,,
327.0,25.77,299.6,77.82,137.0,,,,,,
328.0,25.83,299.3,77.59,137.0,,,,,,
329.0,25.87,298.5,77.44,136.0,,,,,,
330.0,25.9,297.8,77.28,137.0,,,,,,
331.0,25.97,295.8,77.29,137.0,,,,,,
332.0,26.04,293.7,77.32,137.0,,,,,,
333.0,26.14,291.3,77.01,137.0,,,,,,
334.0,26.26,288.7,76.34,138.0,,,,,,
335.0,26.37,288.2,75.94,138.0,,,,,,
336.0,26.45,289.9,75.83,137.0,,,,,,
337.0,26.54,290.9,75.6,138.0,,,,,,
338.0,26.6,289.0,74.8,137.0,,,,,,
339.0,26.66,287.3,74.07,137.0,,,,,,
340.0,26.71,287.1,74.07,136.0,,,,,,
341.0,26.75,286.8,74.07,135.0,,,,,,
342.0,26.79,285.9,74.01,135.0,,,,,,
343.0,26.82,284.2,73.89,134.0,,,,,,
344.0,26.85,282.4,73.55,134.0,,,,,,
345.0,26.87,280.6,72.99,134.0,,,,,,
346.0,26.9,279.1,72.58,133.0,,,,,,
347.0,26.95,277.9,72.36,132.0,,,,,,
348.0,27.0,276.6,72.15,132.0,,,,,,
349.0,27.09,274.5,71.97,131.0,,,,,,
350.0,27.18,272.4,71.79,131.0,,,,,,
351.0,27.22,271.1,71.59,130.0,,,,,,
352.0,27.23,270.3,71.37,129.0,,,,,,
353.0,27.23,269.3,71.04,128.0,,,,,,
354.0,27.22,268.1,70.59,126.0,,,,,,
355.0,27.19,266.7,70.15,126.0,,,,,,
356.0,27.11,265.4,69.73,126.0,,,,,,
357.0,27.02,264.5,69.41,126.0,,,,,,
358.0,26.89,264.6,69.24,125.0,,,,,,
359.0,26.77,263.9,68.94,125.0,,,,,,
360.0,26.65,261.8,68.45,123.0,,,,,,
361.0,26.53,259.8,67.96,123.0,,,,,,
362.0,26.39,258.3,67.59,122.0,,,,,,
363.0,26.25,256.9,67.22,122.0,,,,,,
364.0,26.17,256.4,67.08,121.0,,,,,,
365.0,26.08,256.0,66.95,122.0,,,,,,
366.0,26.07,255.8,66.85,121.0,,,,,,
367.0,26.06,255.6,66.77,121.0,,,,,,
368.0,26.06,255.1,66.63,121.0,,,,,,
369.0,26.06,254.5,66.46,120.0,,,,,,
370.0,26.07,253.8,66.3,120.0,,,,,,
371.0,26.05,253.1,66.11,120.0,,,,,,
372.0,26.02,252.3,65.9,120.0,,,,,,
373.0,25.99,251.5,65.68,120.0,,,,,,
374.0,25.95,250.8,65.5,121.0,,,,,,
375.0,25.9,250.5,65.5,119.0,,,,,,
376.0,25.85,250.3,65.5,119.0,,,,,,
377.0,25.78,249.7,65.24,118.0,,,,,,
378.0,25.71,249.0,64.92,118.0,,,,,,
379.0,25.66,248.4,64.7,118.0,,,,,,
380.0,25.6,247.7,64.5,117.0,,,,,,
381.0,25.55,247.1,64.29,117.0,,,,,,
382.0,25.45,246.3,64.01,116.0,,,,,,
383.0,25.36,245.5,63.73,116.0,,,,,,
384.0,25.23,245.2,63.6,116.0,,,,,,
385.0,25.1,244.9,63.5,116.0,,,,,,
386.0,25.02,244.6,63.48,116.0,,,,,,
387.0,24.94,244.2,63.5,117.0,,,,,,
388.0,24.92,243.8,63.37,118.0,,,,,,
389.0,24.92,243.3,63.19,118.0,,,,,,
390.0,24.93,242.8,63.01,119.0,,,,,,
391.0,24.99,242.9,62.87,118.0,,,,,,
392.0,25.05,243.0,62.73,118.0,,,,,,
393.0,25.14,243.0,62.63,116.0,,,,,,
394.0,25.23,242.8,62.55,116.0,,,,,,
395.0,25.34,242.6,62.45,116.0,,,,,,
396.0,25.44,242.3,62.35,115.5,,,,,,
397.0,25.55,242.1,62.24,115.0,,,,,,
398.0,25.65,241.7,62.08,116.0,,,,,,
399.0,25.76,241.4,61.92,116.0,,,,,,
400.0,25.82,241.4,61.72,117.0,,,,,,
401.0,25.87,241.6,61.5,117.0,,,,,,
402.0,25.89,241.6,61.35,117.0,,,,,,
403.0,25.86,241.4,61.32,117.0,,,,,,
404.0,25.82,240.4,61.18,117.0,,,,,,
405.0,25.8,237.0,60.77,117.0,,,,,,
406.0,25.77,233.8,60.37,117.0,,,,,,
407.0,25.79,233.6,60.51,118.0,,,,,,
408.0,25.81,233.5,60.66,118.0,,,,,,
409.0,25.83,232.7,60.48,118.0,,,,,,
410.0,25.86,231.7,60.17,118.0,,,,,,
411.0,25.9,230.7,59.83,118.0,,,,,,
412.0,25.94,229.8,59.44,119.0,,,,,,
413.0,25.98,229.0,59.06,120.0,,,,,,
414.0,26.03,228.0,58.85,120.0,,,,,,
415.0,26.08,227.0,58.66,120.0,,,,,,
416.0,26.12,226.1,58.49,120.0,,,,,,
417.0,26.15,225.1,58.33,120.0,,,,,,
418.0,26.19,224.3,58.17,120.0,,,,,,
419.0,26.21,224.5,58.05,120.0,,,,,,
420.0,26.23,224.6,57.93,120.0,,,,,,
421.0,26.22,224.2,57.9,120.0,,,,,,
422.0,26.21,223.9,57.87,120.0,,,,,,
423.0,26.19,224.0,57.97,120.0,,,,,,
424.0,26.16,224.1,58.07,120.0,,,,,,
425.0,26.13,224.3,58.21,119.0,,,,,,
426.0,26.1,224.6,58.37,119.0,,,,,,
427.0,26.05,224.3,58.38,119.0,,,,,,
428.0,25.99,223.5,58.3,118.0,,,,,,
429.0,25.94,223.2,58.31,118.0,,,,,,
430.0,25.9,223.7,58.58,118.0,,,,,,
431.0,25.87,224.3,58.85,118.0,,,,,,
432.0,25.83,225.2,59.02,118.0,,,,,,
433.0,25.78,226.0,59.17,118.0,,,,,,
434.0,25.75,226.6,59.47,119.0,,,,,,
435.0,25.72,227.0,59.87,118.0,,,,,,
436.0,25.7,227.4,60.26,118.5,,,,,,
437.0,25.69,227.6,60.62,119.0,,,,,,
438.0,25.68,227.9,60.97,118.5,,,,,,
439.0,25.68,228.4,61.41,118.0,,,,,,
440.0,25.69,229.0,61.91,118.0,,,,,,
441.0,25.71,229.3,62.31,117.0,,,,,,
442.0,25.73,229.3,62.63,116.0,,,,,,
443.0,25.74,229.4,62.96,116.0,,,,,,
444.0,25.76,228.4,62.94,116.0,,,,,,
445.0,25.78,227.3,62.88,115.0,,,,,,
446.0,25.8,226.4,62.86,116.0,,,,,,
447.0,25.8,226.1,62.96,117.0,,,,,,
448.0,25.81,225.7,63.07,117.0,,,,,,
449.0,25.83,225.1,63.27,117.0,,,,,,
450.0,25.85,224.5,63.48,117.0,,,,,,
451.0,25.88,223.9,63.65,117.5,,,,,,
452.0,25.91,223.4,63.79,118.0,,,,,,
453.0,25.95,222.7,63.88,119.0,,,,,,
454.0,26.01,221.5,63.79,119.0,,,,,,
455.0,26.06,220.3,63.71,120.0,,,,,,
456.0,26.22,220.0,63.61,120.0,,,,,,
457.0,26.4,219.9,63.51,122.0,,,,,,
458.0,26.61,219.7,63.55,123.0,,,,,,
459.0,26.82,219.5,63.61,124.0,,,,,,
460.0,26.99,219.3,63.58,126.0,,,,,,
461.0,27.14,219.0,63.48,127.0,,,,,,
462.0,27.3,218.7,63.38,128.0,,,,,,
463.0,27.45,218.4,63.28,129.0,,,,,,
464.0,27.64,218.1,63.19,130.0,,,,,,
465.0,28.01,218.0,63.12,131.0,,,,,,
466.0,28.37,218.0,63.09,132.0,,,,,,
467.0,28.66,218.3,63.22,133.0,,,,,,
468.0,28.95,218.6,63.35,134.0,,,,,,
469.0,29.25,219.0,63.55,135.0,,,,,,
470.0,29.55,219.5,63.76,136.0,,,,,,
471.0,29.92,219.5,63.86,137.0,,,,,,
472.0,30.34,219.3,63.84,138.0,,,,,,
473.0,30.76,219.6,63.92,139.0,,,,,,
474.0,31.17,220.1,64.03,139.0,,,,,,
475.0,31.5,221.2,64.31,139.0,,,,,,
476.0,31.82,222.4,64.63,140.0,,,,,,
477.0,32.16,224.3,65.16,140.0,,,,,,
478.0,32.33,225.7,65.77,140.5,,,,,,
479.0,32.45,226.9,66.4,141.0,,,,,,
480.0,32.47,231.7,67.14,142.0,,,,,,
481.0,32.48,234.9,67.74,142.0,,,,,,
482.0,32.44,232.8,67.89,142.0,,,,,,
483.0,32.42,232.8,67.85,142.0,,,,,,
484.0,32.41,233.6,67.73,142.0,,,,,,
485.0,32.35,231.4,67.67,142.0,,,,,,
486.0,32.26,230.8,67.8,142.0,,,,,,
487.0,32.12,233.8,68.37,141.0,,,,,,
488.0,31.95,236.0,68.73,141.0,,,,,,
489.0,31.73,235.5,68.4,140.0,,,,,,
490.0,31.5,235.1,68.15,140.0,,,,,,
491.0,31.22,235.3,68.25,140.0,,,,,,
492.0,30.94,235.5,68.35,139.5,,,,,,
493.0,30.66,236.7,68.63,139.0,,,,,,
494.0,30.37,238.2,68.96,138.0,,,,,,
495.0,30.08,239.5,69.29,137.5,,,,,,
496.0,29.78,240.5,69.64,137.0,,,,,,
497.0,29.49,241.3,69.93,136.0,,,,,,
498.0,29.23,241.0,70.04,135.0,,,,,,
499.0,28.96,240.7,70.08,134.0,,,,,,
500.0,28.65,239.9,69.72,134.0,,,,,,
501.0,28.34,239.2,69.36,132.0,,,,,,
502.0,28.23,238.5,69.07,132.0,,,,,,
503.0,28.17,237.9,68.78,131.0,,,,,,
504.0,28.09,237.1,68.47,131.0,,,,,,
505.0,27.99,236.0,68.13,131.0,,,,,,
506.0,27.9,235.1,67.8,130.0,,,,,,
507.0,27.86,235.5,67.54,131.0,,,,,,
508.0,27.82,235.9,67.28,130.0,,,,,,
509.0,27.65,237.4,67.57,129.0,,,,,,
510.0,27.46,239.2,67.99,129.0,,,,,,
511.0,27.39,240.4,68.13,129.0,,,,,,
512.0,27.36,241.3,68.18,128.0,,,,,,
513.0,27.32,242.2,68.22,128.0,,,,,,
514.0,27.28,244.8,67.84,128.0,,,,,,
515.0,27.27,246.2,67.59,128.0,,,,,,
516.0,27.28,246.8,67.48,128.0,,,,,,
517.0,27.28,247.5,67.37,129.0,,,,,,
518.0,27.33,248.6,67.44,130.0,,,,,,
519.0,27.39,249.9,67.59,131.0,,,,,,
520.0,27.45,250.9,67.72,131.0,,,,,,
521.0,27.53,251.5,67.85,130.0,,,,,,
522.0,27.6,252.1,67.97,131.0,,,,,,
523.0,27.69,252.6,68.07,131.0,,,,,,
524.0,27.88,252.9,68.1,130.0,,,,,,
525.0,28.06,253.1,68.13,130.0,,,,,,
526.0,28.26,254.3,68.53,131.0,,,,,,
527.0,28.46,255.7,68.98,132.0,,,,,,
528.0,28.64,256.1,69.16,132.0,,,,,,
529.0,28.83,256.3,69.28,133.0,,,,,,
530.0,29.02,256.6,69.41,133.0,,,,,,
531.0,29.22,256.8,69.56,134.0,,,,,,
532.0,29.31,256.9,69.65,134.0,,,,,,
533.0,29.29,256.9,69.68,134.0,,,,,,
