BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
19.2,19.8,86.0,86.0,17.0,17.0,,,2.0
21.4,19.8,117.0,101.5,25.0,21.0,,,5.0
19.7,19.3,101.0,101.3,20.0,20.7,,,8.0
19.0,19.3,117.0,105.2,22.0,21.0,,,11.0
19.7,19.6,130.0,110.2,26.0,22.0,,,14.0
19.5,19.7,95.0,107.7,19.0,21.5,,,17.0
24.6,19.7,49.0,99.3,12.0,20.1,,,20.0
19.7,19.7,67.0,95.2,13.0,19.2,,,23.0
23.8,21.1,122.0,98.2,29.0,20.3,,,25.0
21.1,21.6,53.0,93.7,11.0,19.4,,,28.0
29.4,23.2,55.0,90.2,16.0,19.1,,,30.0
23.8,22.9,82.0,89.5,20.0,19.2,,,33.0
20.5,22.9,74.0,88.3,15.0,18.8,,,36.0
19.2,21.8,78.0,87.6,15.0,18.6,,,39.0
17.9,21.2,32.0,83.9,6.0,17.7,,,43.0
27.3,21.2,30.0,80.5,8.0,17.1,,,46.0
13.6,19.2,38.0,78.0,5.0,16.4,,,49.0
23.4,20.2,79.0,78.1,19.0,16.6,,,52.0
20.8,20.7,91.0,78.7,19.0,16.7,,,54.0
21.4,21.9,119.0,80.8,26.0,17.2,,,57.0
22.1,21.4,82.0,80.8,18.0,17.2,,,60.0
25.0,22.3,49.0,79.4,12.0,17.0,,,62.0
19.0,21.4,112.0,80.8,21.0,17.1,,,66.0
19.7,21.1,81.0,80.8,16.0,17.1,,,68.0
23.1,21.6,109.0,81.9,25.0,17.4,,,71.0
19.5,20.8,106.0,82.8,21.0,17.5,,,74.0
14.9,19.4,192.0,86.9,29.0,18.0,,,78.0
18.8,19.3,107.0,87.6,20.0,18.0,,,81.0
15.5,17.9,59.0,86.6,9.0,17.7,,,85.0
8.6,16.4,117.0,87.6,10.0,17.5,,,92.0
13.6,14.7,72.0,87.1,10.0,17.2,,,97.0
25.4,16.0,30.0,85.3,8.0,16.9,,,99.0
21.1,16.7,36.0,83.8,8.0,16.7,,,102.0
27.8,20.1,58.0,83.1,16.0,16.6,,,104.0
34.9,24.8,68.0,82.7,24.0,16.9,,,105.0
29.4,27.5,58.0,82.0,17.0,16.9,,,107.0
27.3,28.2,72.0,81.7,20.0,16.9,,,110.0
33.3,30.2,92.0,82.0,31.0,17.3,,,112.0
27.8,30.2,96.0,82.3,27.0,17.6,,,114.0
36.6,30.2,159.0,84.2,58.0,18.6,,,115.0
19.5,29.5,101.0,84.7,20.0,18.6,,,118.0
25.9,29.0,76.0,84.5,20.0,18.6,,,121.0
27.8,27.1,200.0,87.1,56.0,19.5,,,123.0
18.1,24.4,141.0,88.4,25.0,19.6,,,126.0
21.7,22.4,140.0,89.5,30.0,19.9,,,129.0
22.7,23.4,135.0,90.5,31.0,20.1,,,132.0
21.7,22.1,141.0,91.6,31.0,20.3,,,134.0
22.7,22.1,188.0,93.6,43.0,20.8,,,137.0
23.8,22.4,270.0,97.2,64.0,21.7,,,139.0
23.8,23.1,213.0,99.5,51.0,22.3,,,142.0
18.8,22.8,179.0,101.1,34.0,22.5,,,145.0
21.4,22.7,254.0,104.0,54.0,23.1,,,148.0
21.1,22.1,228.0,106.3,48.0,23.6,,,151.0
23.4,22.0,231.0,108.6,54.0,24.1,,,153.0
21.1,21.2,288.0,111.9,61.0,24.8,,,156.0
23.1,21.9,248.0,114.3,57.0,25.4,,,159.0
23.1,22.4,220.0,116.2,51.0,25.8,,,161.0
21.7,22.6,280.0,119.0,61.0,26.4,,,164.0
24.6,22.6,223.0,120.8,55.0,26.9,,,167.0
22.1,22.7,215.0,122.4,47.0,27.3,,,169.0
21.4,22.3,227.0,124.1,49.0,27.6,,,172.0
22.1,22.0,236.0,125.9,52.0,28.0,,,175.0
36.6,22.9,235.0,127.6,86.0,28.9,,,177.0
60.0,26.9,109.0,127.3,65.0,29.5,,,177.0
24.6,27.7,102.0,126.9,25.0,29.4,,,180.0
25.0,28.7,193.0,127.9,48.0,29.7,,,182.0
20.5,28.7,300.0,130.5,62.0,30.2,,,186.0
18.8,23.4,379.0,134.1,71.0,30.8,,,189.0
20.0,21.7,400.0,138.0,80.0,31.5,,,191.0
33.3,21.8,154.0,138.2,51.0,31.8,,,193.0
39.5,24.6,257.0,139.9,101.0,32.8,,,195.0
31.9,28.4,233.0,141.2,74.0,33.3,,,197.0
23.8,29.7,293.0,143.3,70.0,33.8,,,199.0
25.4,30.2,293.0,145.3,74.0,34.4,,,201.0
22.1,27.0,342.0,147.9,75.0,34.9,,,204.0
26.3,25.2,267.0,149.5,70.0,35.4,,,207.0
28.8,25.2,248.0,150.8,72.0,35.9,,,209.0
25.0,25.6,279.0,152.4,70.0,36.3,,,211.0
24.2,25.2,323.0,154.6,78.0,36.8,,,213.0
26.8,26.0,276.0,156.1,74.0,37.3,,,216.0
20.0,25.3,365.0,158.7,73.0,37.7,,,219.0
22.7,24.0,270.0,160.0,61.0,38.0,,,221.0
25.9,24.3,286.0,161.5,74.0,38.4,,,224.0
27.3,25.1,292.0,163.1,80.0,38.9,,,226.0
26.8,25.1,284.0,164.5,76.0,39.4,,,228.0
26.3,26.3,312.0,166.2,82.0,39.9,,,230.0
25.9,26.3,353.0,168.4,91.0,40.5,,,233.0
24.6,26.3,343.0,170.4,84.0,41.0,,,235.0
20.5,25.6,405.0,173.0,83.0,41.4,,,238.0
20.3,23.7,363.0,175.1,74.0,41.8,,,241.0
20.3,21.8,277.0,176.2,56.0,41.9,,,244.0
24.2,21.7,270.0,177.2,65.0,42.2,,,247.0
19.7,20.4,337.0,179.0,67.0,42.5,,,250.0
19.2,20.1,375.0,181.1,72.0,42.8,,,253.0
18.3,19.7,350.0,182.8,64.0,43.0,,,256.0
20.3,19.7,389.0,185.0,79.0,43.4,,,259.0
18.3,19.1,384.0,187.0,70.0,43.6,,,262.0
17.4,18.6,428.0,189.5,75.0,44.0,,,266.0
20.8,19.0,429.0,191.9,89.0,44.4,,,268.0
