BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
10.3,11.0,32.0,32.0,3.0,3.0,,,1.0
9.9,11.1,249.0,140.5,25.0,14.0,,,6.0
17.9,12.6,23.0,101.3,4.0,10.7,,,9.0
46.9,13.8,40.0,86.0,19.0,12.8,,,15.0
6.0,12.7,261.0,121.0,16.0,13.4,,,29.0
21.1,16.3,30.0,105.8,6.0,12.2,,,31.0
12.9,17.3,245.0,125.7,32.0,15.0,,,38.0
6.0,13.3,319.0,149.9,19.0,15.5,,,46.0
14.4,11.1,47.0,138.4,7.0,14.6,,,50.0
9.4,12.2,249.0,149.5,23.0,15.4,,,57.0
15.3,12.2,92.0,144.3,14.0,15.3,,,60.0
10.7,11.5,266.0,154.4,29.0,16.4,,,68.0
10.3,11.8,226.0,159.9,23.0,16.9,,,72.0
10.1,10.4,208.0,163.4,21.0,17.2,,,78.0
7.4,10.4,212.0,166.6,16.0,17.1,,,80.0
12.7,10.4,235.0,170.9,30.0,17.9,,,85.0
12.9,11.0,205.0,172.9,27.0,18.5,,,90.0
13.5,11.9,173.0,172.9,23.0,18.7,,,93.0
13.2,12.9,200.0,174.3,26.0,19.1,,,98.0
22.4,13.2,241.0,177.6,54.0,20.8,,,101.0
14.6,13.7,338.0,185.3,49.0,22.2,,,105.0
11.8,13.7,362.0,193.3,43.0,23.1,,,112.0
5.6,13.2,388.0,201.8,22.0,23.1,,,121.0
12.1,12.8,290.0,205.5,35.0,23.6,,,126.0
11.5,11.8,310.0,209.6,36.0,24.1,,,131.0
9.4,10.9,443.0,218.6,42.0,24.8,,,137.0
11.3,10.7,397.0,225.2,45.0,25.5,,,143.0
13.3,11.6,441.0,232.9,59.0,26.7,,,147.0
10.9,11.2,516.0,242.7,56.0,27.7,,,153.0
14.3,11.8,462.0,250.0,66.0,29.0,,,157.0
14.7,12.9,524.0,258.8,77.0,30.5,,,161.0
15.8,14.1,473.0,265.5,75.0,31.9,,,165.0
15.8,14.9,508.0,272.9,80.0,33.4,,,168.0
16.7,15.4,451.0,278.1,75.0,34.6,,,172.0
17.6,16.1,502.0,284.5,89.0,36.2,,,175.0
15.6,16.1,519.0,291.0,81.0,37.4,,,179.0
15.5,16.0,498.0,296.6,77.0,38.5,,,183.0
17.6,16.6,461.0,300.9,81.0,39.6,,,187.0
19.2,17.0,452.0,304.8,87.0,40.8,,,189.0
16.5,16.6,490.0,309.4,81.0,41.8,,,193.0
17.6,17.3,474.0,313.5,84.0,42.9,,,196.0
19.2,18.2,507.0,318.1,98.0,44.2,,,200.0
16.7,17.8,440.0,320.9,73.0,44.8,,,203.0
18.1,17.5,475.0,324.4,86.0,45.8,,,207.0
18.1,17.9,511.0,328.6,92.0,46.8,,,210.0
19.7,18.5,461.0,331.4,91.0,47.8,,,213.0
21.1,18.6,442.0,333.8,93.0,48.7,,,216.0
21.7,19.6,493.0,337.1,107.0,49.9,,,219.0
19.2,20.0,500.0,340.4,96.0,50.9,,,222.0
18.3,20.0,413.0,341.9,76.0,51.4,,,225.0
19.0,19.8,513.0,345.2,97.0,52.3,,,228.0
19.5,19.2,431.0,346.9,84.0,52.9,,,231.0
19.5,19.2,522.0,350.2,102.0,53.8,,,234.0
20.3,19.3,486.0,352.7,99.0,54.6,,,237.0
19.7,19.6,472.0,354.9,93.0,55.3,,,240.0
19.5,19.6,427.0,356.2,83.0,55.8,,,243.0
18.1,19.6,447.0,357.8,81.0,56.3,,,247.0
19.0,19.4,525.0,360.6,100.0,57.0,,,250.0
19.7,19.4,473.0,362.5,93.0,57.6,,,253.0
18.3,18.9,520.0,365.2,95.0,58.3,,,256.0
19.7,19.0,472.0,366.9,93.0,58.8,,,259.0
21.1,19.5,436.0,368.0,92.0,59.4,,,262.0
20.0,19.8,462.0,369.5,92.0,59.9,,,265.0
21.7,20.3,318.0,368.7,69.0,60.0,,,268.0
