Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,68.0,,,,,,
2.0,22.75,69.22,14.39,67.0,,,,,,
3.0,22.66,69.57,14.44,67.0,,,,,,
4.0,22.57,69.93,14.48,66.0,,,,,,
5.0,22.49,70.29,14.53,65.0,,,,,,
6.0,22.39,70.69,14.58,64.0,,,,,,
7.0,22.29,71.1,14.64,63.0,,,,,,
8.0,22.19,71.5,14.69,64.0,,,,,,
9.0,22.09,71.89,14.74,63.0,,,,,,
10.0,21.99,72.29,14.79,62.0,,,,,,
11.0,21.9,72.66,14.84,62.0,,,,,,
12.0,21.81,73.03,14.89,61.0,,,,,,
13.0,21.72,73.4,14.94,61.0,,,,,,
14.0,21.63,73.76,14.98,61.0,,,,,,
15.0,21.55,74.11,15.03,61.0,,,,,,
16.0,21.46,74.47,15.08,61.0,,,,,,
17.0,21.37,74.84,15.13,62.0,,,,,,
18.0,21.28,75.2,15.17,60.0,,,,,,
19.0,21.19,75.57,15.22,59.67,,,,,,
20.0,21.12,75.87,15.26,59.33,,,,,,
21.0,21.04,76.17,15.3,59.0,,,,,,
22.0,20.97,76.47,15.34,59.0,,,,,,
23.0,20.89,76.81,15.38,60.0,,,,,,
24.0,20.82,77.18,15.43,60.0,,,,,,
25.0,20.74,77.55,15.48,61.0,,,,,,
26.0,20.66,77.91,15.53,61.0,,,,,,
27.0,20.57,78.27,15.58,61.0,,,,,,
28.0,20.48,78.63,15.62,62.0,,,,,,
29.0,20.4,78.97,15.67,63.0,,,,,,
30.0,20.32,79.3,15.71,64.0,,,,,,
31.0,20.24,79.64,15.75,64.0,,,,,,
32.0,20.17,79.99,15.8,65.0,,,,,,
33.0,20.09,80.34,15.85,64.0,,,,,,
34.0,20.02,80.7,15.89,65.0,,,,,,
35.0,19.94,81.05,15.94,66.0,,,,,,
36.0,19.87,81.38,15.98,65.0,,,,,,
37.0,19.8,81.72,16.03,65.0,,,,,,
38.0,19.73,82.07,16.07,65.0,,,,,,
39.0,19.66,82.42,16.12,65.0,,,,,,
40.0,19.59,82.78,16.17,65.0,,,,,,
41.0,19.53,83.12,16.21,66.0,,,,,,
42.0,19.49,83.46,16.26,65.0,,,,,,
43.0,19.45,83.8,16.3,64.0,,,,,,
44.0,19.41,84.13,16.34,64.0,,,,,,
45.0,19.39,84.47,16.38,63.0,,,,,,
46.0,19.36,84.82,16.42,63.0,,,,,,
47.0,19.33,85.16,16.46,64.0,,,,,,
48.0,19.3,85.42,16.5,64.0,,,,,,
49.0,19.25,85.67,16.55,63.0,,,,,,
50.0,19.21,85.92,16.59,64.0,,,,,,
51.0,19.18,86.26,16.67,64.0,,,,,,
52.0,19.15,86.62,16.75,63.0,,,,,,
53.0,19.11,86.98,16.83,62.0,,,,,,
54.0,19.09,87.25,16.89,63.0,,,,,,
55.0,19.08,87.46,16.94,62.0,,,,,,
56.0,19.06,87.67,16.99,63.0,,,,,,
57.0,19.05,87.99,17.05,64.0,,,,,,
58.0,19.03,88.35,17.11,63.0,,,,,,
59.0,19.01,88.71,17.18,61.0,,,,,,
60.0,18.99,89.02,17.23,61.0,,,,,,
61.0,18.95,89.1,17.24,60.0,,,,,,
62.0,18.92,89.19,17.25,60.0,,,,,,
63.0,18.89,89.27,17.26,60.0,,,,,,
64.0,18.86,89.42,17.29,61.0,,,,,,
65.0,18.83,89.67,17.37,61.0,,,,,,
66.0,18.8,89.93,17.44,62.0,,,,,,
67.0,18.78,90.08,17.49,62.0,,,,,,
68.0,18.76,90.2,17.53,61.0,,,,,,
69.0,18.75,90.31,17.56,61.0,,,,,,
70.0,18.73,90.36,17.58,61.0,,,,,,
71.0,18.72,90.39,17.6,59.0,,,,,,
72.0,18.7,90.41,17.62,60.0,,,,,,
73.0,18.69,90.43,17.64,61.0,,,,,,
74.0,18.69,90.43,17.66,61.0,,,,,,
75.0,18.68,90.43,17.68,60.0,,,,,,
76.0,18.68,90.43,17.7,60.5,,,,,,
77.0,18.7,90.73,17.82,61.0,,,,,,
78.0,18.72,91.1,17.97,60.0,,,,,,
79.0,18.74,91.47,18.12,61.0,,,,,,
80.0,18.77,91.93,18.3,61.0,,,,,,
81.0,18.8,92.39,18.49,60.0,,,,,,
82.0,18.83,92.86,18.68,60.0,,,,,,
83.0,18.87,93.1,18.95,61.0,,,,,,
84.0,18.92,93.24,19.27,60.0,,,,,,
85.0,18.97,93.39,19.59,61.0,,,,,,
86.0,19.03,93.59,19.86,61.0,,,,,,
87.0,19.08,93.88,20.07,61.0,,,,,,
88.0,19.14,94.16,20.28,60.0,,,,,,
89.0,19.19,94.3,20.46,60.0,,,,,,
90.0,19.24,94.07,20.55,60.0,,,,,,
91.0,19.29,93.85,20.64,60.0,,,,,,
92.0,19.33,93.65,20.75,61.0,,,,,,
93.0,19.37,94.01,21.06,61.0,,,,,,
94.0,19.4,94.37,21.38,60.0,,,,,,
95.0,19.43,94.73,21.7,60.0,,,,,,
96.0,19.48,97.06,22.33,61.0,,,,,,
97.0,19.53,99.62,23.0,61.0,,,,,,
98.0,19.59,102.0,23.62,62.0,,,,,,
99.0,19.66,102.8,23.84,63.0,,,,,,
100.0,19.74,103.6,24.05,65.0,,,,,,
101.0,19.81,104.1,24.28,65.0,,,,,,
102.0,19.87,104.4,24.53,65.0,,,,,,
103.0,19.94,104.8,24.78,65.0,,,,,,
104.0,20.01,104.5,24.87,65.0,,,,,,
105.0,20.09,104.0,24.87,64.0,,,,,,
106.0,20.17,103.4,24.87,64.0,,,,,,
107.0,20.28,103.5,25.07,65.0,,,,,,
108.0,20.4,103.9,25.35,65.0,,,,,,
109.0,20.52,104.3,25.63,65.0,,,,,,
110.0,20.69,105.0,25.94,66.0,,,,,,
111.0,20.92,106.0,26.29,66.0,,,,,,
