BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
19.7,21.2,54.0,54.0,11.0,11.0,,,3.0
26.8,21.2,76.0,65.0,20.0,15.5,,,5.0
12.8,21.2,177.0,102.3,23.0,18.0,,,10.0
21.1,21.1,221.0,132.0,47.0,25.2,,,17.0
17.4,19.4,53.0,116.2,9.0,22.0,,,19.0
19.7,19.4,272.0,142.2,54.0,27.3,,,22.0
16.5,17.9,130.0,140.4,21.0,26.4,,,26.0
23.1,19.4,244.0,153.4,56.0,30.1,,,28.0
11.3,17.9,324.0,172.3,37.0,30.9,,,33.0
11.6,15.9,157.0,170.8,18.0,29.6,,,39.0
14.7,14.3,145.0,168.5,21.0,28.8,,,43.0
13.3,13.2,221.0,172.8,29.0,28.8,,,47.0
17.2,13.2,34.0,162.2,6.0,27.1,,,51.0
12.4,13.5,445.0,182.4,55.0,29.1,,,57.0
15.0,14.3,60.0,174.2,9.0,27.7,,,60.0
22.1,15.2,185.0,174.9,41.0,28.6,,,63.0
26.8,18.1,85.0,169.6,23.0,28.2,,,65.0
16.9,18.0,79.0,164.6,13.0,27.4,,,68.0
15.3,18.1,202.0,166.5,31.0,27.6,,,72.0
12.4,18.1,110.0,163.7,14.0,26.9,,,77.0
22.4,18.2,165.0,163.8,37.0,27.4,,,79.0
20.3,17.5,84.0,160.1,17.0,26.9,,,82.0
22.4,19.3,59.0,155.7,13.0,26.3,,,85.0
21.1,21.3,57.0,151.6,12.0,25.7,,,88.0
16.1,21.3,618.0,170.3,100.0,28.7,,,94.0
13.3,19.2,155.0,169.7,21.0,28.4,,,96.0
22.7,19.9,168.0,169.6,38.0,28.7,,,99.0
16.9,18.0,92.0,166.9,16.0,28.3,,,103.0
13.8,15.6,108.0,164.8,15.0,27.8,,,107.0
13.8,14.8,162.0,164.7,22.0,27.6,,,111.0
27.3,17.8,37.0,160.6,10.0,27.1,,,113.0
16.0,15.5,120.0,159.3,19.0,26.8,,,115.0
26.3,18.7,217.0,161.1,57.0,27.7,,,119.0
10.6,18.7,144.0,160.6,15.0,27.4,,,123.0
14.7,19.0,165.0,160.7,24.0,27.3,,,127.0
22.4,17.7,125.0,159.7,28.0,27.3,,,130.0
15.2,17.4,123.0,158.7,19.0,27.1,,,134.0
16.1,15.3,141.0,158.3,23.0,26.9,,,137.0
17.6,16.3,184.0,158.9,32.0,27.1,,,141.0
11.4,16.3,416.0,165.4,47.0,27.6,,,147.0
14.2,15.1,99.0,163.7,14.0,27.2,,,150.0
18.3,16.0,184.0,164.2,34.0,27.4,,,154.0
17.0,16.3,267.0,166.6,46.0,27.8,,,157.0
15.2,15.4,258.0,168.7,39.0,28.1,,,161.0
15.6,15.9,264.0,170.8,41.0,28.4,,,165.0
14.0,15.9,328.0,174.2,46.0,28.8,,,169.0
14.6,15.1,315.0,177.2,46.0,29.1,,,173.0
15.3,15.0,275.0,179.2,42.0,29.4,,,177.0
15.3,15.1,345.0,182.6,53.0,29.9,,,181.0
13.2,14.6,461.0,188.2,61.0,30.5,,,186.0
12.9,14.3,399.0,192.3,52.0,30.9,,,190.0
12.9,13.8,382.0,196.0,49.0,31.3,,,195.0
13.6,13.2,360.0,199.1,49.0,31.6,,,199.0
12.8,13.0,394.0,202.7,51.0,32.0,,,204.0
13.2,13.0,412.0,206.5,54.0,32.4,,,208.0
15.2,13.2,278.0,207.8,42.0,32.5,,,212.0
13.4,13.4,530.0,213.4,71.0,33.2,,,217.0
14.0,13.5,234.0,213.8,33.0,33.2,,,221.0
17.2,14.2,384.0,216.7,66.0,33.8,,,225.0
12.5,14.2,497.0,221.3,62.0,34.2,,,230.0
23.4,14.9,179.0,220.6,42.0,34.4,,,232.0
16.1,15.8,398.0,223.5,64.0,34.8,,,236.0
14.0,15.8,331.0,225.2,46.0,35.0,,,240.0
16.1,15.4,339.0,227.0,55.0,35.3,,,244.0
13.6,15.4,337.0,228.7,46.0,35.5,,,248.0
14.6,14.9,484.0,232.5,70.0,36.0,,,252.0
12.6,14.1,276.0,233.2,35.0,36.0,,,257.0
15.2,14.5,486.0,236.9,74.0,36.6,,,261.0
14.7,14.3,353.0,238.6,52.0,36.8,,,265.0
16.7,14.8,374.0,240.5,62.0,37.1,,,269.0
15.6,15.2,362.0,242.2,57.0,37.4,,,272.0
15.6,15.5,318.0,243.3,50.0,37.6,,,276.0
14.9,15.4,392.0,245.3,58.0,37.9,,,280.0
15.5,15.6,342.0,246.6,53.0,38.1,,,284.0
15.8,15.6,367.0,248.2,58.0,38.3,,,288.0
16.1,15.6,321.0,249.2,52.0,38.5,,,292.0
16.9,15.8,219.0,248.8,37.0,38.5,,,295.0
16.3,16.1,401.0,250.8,65.0,38.8,,,299.0
16.7,16.4,266.0,250.9,44.0,38.9,,,303.0
15.3,16.4,400.0,257.6,61.0,39.8,,,306.0
15.3,16.1,335.0,259.7,51.0,40.2,,,311.0
17.0,16.1,366.0,261.0,62.0,40.4,,,314.0
13.8,15.8,324.0,262.3,45.0,40.4,,,318.0
15.0,15.2,402.0,266.7,60.0,40.9,,,322.0
15.5,15.3,273.0,268.5,42.0,41.2,,,326.0
17.2,15.8,352.0,269.9,61.0,41.2,,,330.0
16.5,15.6,340.0,270.8,56.0,41.4,,,333.0
18.8,16.4,320.0,270.7,60.0,41.7,,,337.0
16.7,16.8,381.0,273.5,64.0,42.3,,,340.0
13.3,16.8,539.0,278.5,72.0,42.9,,,345.0
13.2,15.5,405.0,280.9,53.0,43.2,,,349.0
15.5,15.1,404.0,285.5,62.0,43.9,,,353.0
15.8,14.8,293.0,285.6,46.0,44.0,,,357.0
16.5,14.8,341.0,287.2,56.0,44.4,,,360.0
13.4,14.9,491.0,293.7,66.0,45.0,,,365.0
14.7,15.3,276.0,296.2,41.0,45.4,,,369.0
16.3,15.6,423.0,299.1,69.0,45.9,,,373.0
15.2,15.4,407.0,300.4,62.0,46.1,,,377.0
14.4,14.8,365.0,305.4,53.0,46.7,,,381.0
