BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
13.5,14.5,425.0,425.0,57.0,57.0,,,2.0
9.9,14.5,506.0,465.5,50.0,53.5,,,8.0
8.6,13.1,407.0,446.0,35.0,47.3,,,14.0
9.0,10.8,410.0,437.0,37.0,44.8,,,21.0
9.7,9.5,404.0,430.4,39.0,43.6,,,27.0
8.6,9.1,564.0,452.7,49.0,44.5,,,34.0
8.1,8.7,590.0,472.3,48.0,45.0,,,41.0
6.2,8.6,615.0,490.1,38.0,44.1,,,51.0
9.4,8.7,445.0,485.1,42.0,43.9,,,58.0
8.9,8.5,399.0,476.5,36.0,43.1,,,64.0
10.2,8.8,210.0,452.3,21.0,41.1,,,70.0
11.4,9.5,416.0,449.2,47.0,41.6,,,75.0
8.9,9.5,337.0,440.6,30.0,40.7,,,82.0
10.6,9.9,330.0,432.7,35.0,40.3,,,88.0
11.0,10.6,229.0,419.1,25.0,39.3,,,93.0
13.4,11.0,367.0,415.9,49.0,39.9,,,98.0
9.6,10.4,254.0,406.4,24.0,38.9,,,104.0
11.5,11.0,173.0,393.4,20.0,37.9,,,109.0
14.3,12.0,111.0,378.5,16.0,36.7,,,114.0
15.2,13.1,265.0,372.8,40.0,36.9,,,117.0
10.1,12.0,200.0,364.6,20.0,36.1,,,124.0
17.9,13.7,148.0,354.8,26.0,35.6,,,126.0
21.7,15.8,144.0,345.6,31.0,35.4,,,129.0
20.8,17.9,269.0,342.4,56.0,36.3,,,132.0
20.8,19.8,131.0,334.0,27.0,35.9,,,135.0
18.1,19.9,374.0,335.5,68.0,37.2,,,139.0
13.8,19.9,292.0,333.9,40.0,37.3,,,143.0
16.9,18.6,234.0,330.3,39.0,37.3,,,146.0
14.4,16.4,735.0,344.3,106.0,39.7,,,151.0
12.1,15.0,438.0,347.4,53.0,40.1,,,155.0
13.5,13.9,284.0,345.4,38.0,40.1,,,160.0
22.4,14.9,103.0,337.8,23.0,39.5,,,163.0
21.7,16.6,253.0,335.2,55.0,40.0,,,165.0
16.0,17.1,318.0,334.7,51.0,40.3,,,169.0
16.7,18.1,322.0,334.3,54.0,40.7,,,173.0
18.5,19.0,221.0,331.2,41.0,40.7,,,176.0
17.9,17.7,312.0,330.7,56.0,41.1,,,179.0
18.1,17.5,288.0,329.6,52.0,41.4,,,183.0
14.6,17.5,626.0,337.2,91.0,42.7,,,188.0
10.9,16.8,646.0,344.9,71.0,43.4,,,192.0
11.9,14.8,563.0,350.2,67.0,44.0,,,197.0
13.6,13.4,276.0,348.4,38.0,43.8,,,201.0
17.9,13.4,294.0,347.2,53.0,44.0,,,205.0
19.5,14.5,215.0,344.2,42.0,44.0,,,208.0
22.1,17.0,212.0,341.2,47.0,44.1,,,211.0
18.8,18.7,296.0,340.2,56.0,44.3,,,214.0
21.1,19.8,246.0,338.2,52.0,44.5,,,217.0
18.8,19.8,374.0,339.0,70.0,45.0,,,220.0
19.2,19.7,273.0,337.6,53.0,45.2,,,223.0
21.7,19.7,269.0,336.3,58.0,45.4,,,226.0
22.1,20.7,297.0,335.5,66.0,45.8,,,229.0
18.8,19.9,711.0,342.7,133.0,47.5,,,232.0
13.4,19.9,521.0,346.1,70.0,47.9,,,236.0
