Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,,,,,,,
1.0,,,,,,,,,,
2.0,,,,85.0,,,,,,
3.0,16.75,142.2,20.12,87.0,,,,,,
4.0,16.64,141.6,20.1,86.0,,,,,,
5.0,16.52,141.0,20.08,86.0,,,,,,
6.0,16.42,140.5,20.06,84.0,,,,,,
7.0,16.31,139.9,20.04,84.0,,,,,,
8.0,16.21,139.4,20.02,83.0,,,,,,
9.0,16.15,139.1,20.01,84.0,,,,,,
10.0,16.09,138.8,20.0,84.0,,,,,,
11.0,16.02,138.4,19.99,85.0,,,,,,
12.0,15.96,138.1,19.98,85.0,,,,,,
13.0,15.89,137.8,19.96,85.0,,,,,,
14.0,15.83,137.5,19.95,85.0,,,,,,
15.0,15.77,137.1,19.94,84.0,,,,,,
16.0,15.7,136.8,19.93,83.0,,,,,,
17.0,15.64,136.5,19.92,83.0,,,,,,
18.0,15.58,136.2,19.9,82.0,,,,,,
19.0,15.51,135.8,19.89,82.0,,,,,,
20.0,15.45,135.5,19.88,80.0,,,,,,
21.0,15.39,135.2,19.87,78.0,,,,,,
22.0,15.32,134.9,19.86,78.0,,,,,,
23.0,15.26,134.6,19.85,77.0,,,,,,
24.0,15.2,134.3,19.83,77.0,,,,,,
25.0,15.14,134.0,19.82,79.0,,,,,,
26.0,15.08,133.6,19.81,78.0,,,,,,
27.0,15.02,133.3,19.8,77.5,,,,,,
28.0,14.96,133.0,19.79,77.0,,,,,,
29.0,14.9,132.7,19.78,77.0,,,,,,
30.0,14.85,132.4,19.77,76.0,,,,,,
31.0,14.79,132.2,19.76,76.0,,,,,,
32.0,14.73,131.9,19.75,75.0,,,,,,
33.0,14.71,131.5,19.73,75.0,,,,,,
34.0,14.69,131.2,19.72,75.0,,,,,,
35.0,14.68,130.8,19.71,74.0,,,,,,
36.0,14.66,130.5,19.7,74.0,,,,,,
37.0,14.62,130.1,19.68,74.0,,,,,,
38.0,14.57,129.7,19.67,74.0,,,,,,
39.0,14.52,129.4,19.66,74.0,,,,,,
40.0,14.47,129.0,19.65,74.0,,,,,,
41.0,14.43,128.7,19.63,74.0,,,,,,
42.0,14.41,128.4,19.62,74.0,,,,,,
43.0,14.38,128.0,19.61,74.0,,,,,,
44.0,14.36,127.7,19.6,74.0,,,,,,
45.0,14.33,127.4,19.59,74.0,,,,,,
46.0,14.31,127.1,19.57,75.0,,,,,,
47.0,14.3,126.7,19.56,75.0,,,,,,
48.0,14.29,126.3,19.55,75.0,,,,,,
49.0,14.27,126.0,19.53,75.0,,,,,,
50.0,14.27,125.6,19.52,75.0,,,,,,
51.0,14.26,125.2,19.51,75.0,,,,,,
52.0,14.26,124.8,19.49,75.0,,,,,,
53.0,14.26,124.5,19.48,75.0,,,,,,
54.0,14.25,124.1,19.46,75.5,,,,,,
55.0,14.24,123.7,19.45,76.0,,,,,,
56.0,14.23,123.3,19.44,76.0,,,,,,
57.0,14.22,122.9,19.42,77.0,,,,,,
58.0,14.24,122.4,19.41,77.0,,,,,,
59.0,14.28,122.0,19.39,78.0,,,,,,
60.0,14.31,121.6,19.38,78.0,,,,,,
61.0,14.35,121.2,19.36,78.0,,,,,,
62.0,14.38,121.0,19.42,78.0,,,,,,
63.0,14.41,120.8,19.49,77.0,,,,,,
64.0,14.44,120.6,19.56,77.0,,,,,,
65.0,14.47,120.4,19.63,77.0,,,,,,
66.0,14.5,119.6,19.66,77.0,,,,,,
67.0,14.53,118.7,19.68,77.0,,,,,,
68.0,14.56,117.9,19.71,78.0,,,,,,
69.0,14.59,117.1,19.73,78.0,,,,,,
70.0,14.62,116.6,19.64,79.0,,,,,,
71.0,14.66,116.1,19.55,79.0,,,,,,
72.0,14.71,115.6,19.45,79.0,,,,,,
73.0,14.74,116.8,19.59,79.0,,,,,,
74.0,14.78,120.1,20.01,78.0,,,,,,
75.0,14.82,123.5,20.43,78.0,,,,,,
76.0,14.86,126.8,20.85,78.0,,,,,,
77.0,14.89,129.3,21.14,79.0,,,,,,
78.0,14.9,130.6,21.26,80.0,,,,,,
79.0,14.92,131.9,21.37,81.0,,,,,,
