Time,BR,VT,VE,HR,External Heart Rate,VT calibrated,VT calibrated inst,VE calibrated,VE calibrated inst,VE 15 sec sum
0.0,,,,89.0,,,,,,
1.0,18.91,115.9,21.24,90.0,,,,,,
2.0,18.92,115.5,21.23,90.0,,,,,,
3.0,18.93,115.2,21.23,89.0,,,,,,
4.0,18.94,114.8,21.22,88.0,,,,,,
5.0,18.96,114.4,21.21,86.0,,,,,,
6.0,18.97,114.0,21.2,85.0,,,,,,
7.0,18.98,113.6,21.19,84.0,,,,,,
8.0,18.99,113.3,21.18,83.0,,,,,,
9.0,19.0,112.9,21.17,83.0,,,,,,
10.0,19.01,112.5,21.16,83.0,,,,,,
11.0,19.02,112.2,21.15,83.0,,,,,,
12.0,19.03,111.8,21.15,83.0,,,,,,
13.0,19.04,111.6,21.14,84.0,,,,,,
14.0,19.05,111.4,21.14,84.0,,,,,,
15.0,19.05,111.2,21.13,84.0,,,,,,
16.0,19.06,111.0,21.13,84.0,,,,,,
17.0,19.07,110.8,21.12,83.0,,,,,,
18.0,19.07,110.7,21.12,85.0,,,,,,
19.0,19.08,110.3,21.11,85.0,,,,,,
20.0,19.1,109.8,21.1,85.0,,,,,,
21.0,19.11,109.4,21.09,84.0,,,,,,
22.0,19.12,109.1,21.08,83.0,,,,,,
23.0,19.13,108.8,21.07,81.0,,,,,,
24.0,19.14,108.6,21.07,80.0,,,,,,
25.0,19.16,108.3,21.06,81.0,,,,,,
26.0,19.2,108.1,21.05,81.0,,,,,,
27.0,19.24,107.8,21.05,82.0,,,,,,
28.0,19.28,107.6,21.04,83.0,,,,,,
29.0,19.32,107.3,21.04,86.0,,,,,,
30.0,19.4,106.8,21.02,87.0,,,,,,
31.0,19.48,106.4,21.01,89.0,,,,,,
32.0,19.54,106.0,21.0,89.0,,,,,,
33.0,19.61,105.7,21.0,89.0,,,,,,
34.0,19.67,105.3,20.99,88.0,,,,,,
35.0,19.71,105.0,20.98,86.0,,,,,,
36.0,19.74,104.7,20.97,85.0,,,,,,
37.0,19.76,104.4,20.97,85.0,,,,,,
38.0,19.79,104.1,20.96,85.0,,,,,,
39.0,19.83,103.6,20.95,85.0,,,,,,
40.0,19.87,103.1,20.94,86.0,,,,,,
41.0,19.9,102.8,20.93,87.0,,,,,,
42.0,19.92,102.4,20.92,88.0,,,,,,
43.0,19.94,102.1,20.91,87.0,,,,,,
44.0,19.96,101.7,20.9,86.0,,,,,,
45.0,19.96,101.3,20.89,86.0,,,,,,
46.0,19.97,100.9,20.88,85.0,,,,,,
47.0,20.11,100.4,20.89,84.0,,,,,,
48.0,20.28,99.88,20.89,84.0,,,,,,
49.0,20.46,99.46,20.9,84.0,,,,,,
50.0,20.7,99.44,20.93,84.0,,,,,,
51.0,20.93,99.42,20.95,84.0,,,,,,
52.0,21.14,99.45,21.08,84.0,,,,,,
53.0,21.29,99.63,21.48,84.0,,,,,,
54.0,21.44,99.81,21.88,83.0,,,,,,
