BR breath by breath,BR breath by breath outlier rejected average,VT breath by breath,VT breath by breath smoothed,VE breath by breath,VE breath by breath smoothed,Inhale:Exhale Ratio breath by breath,Inhale:Exhale Ratio breath by breath smoothed,t
20.5,19.3,155.0,232.8,32.0,45.4,,,415.0
19.2,20.5,370.0,234.3,71.0,45.7,,,420.0
13.2,20.5,310.0,236.0,41.0,46.0,,,423.0
14.9,18.2,288.0,238.6,43.0,46.3,,,427.0
15.8,16.6,249.0,241.4,39.0,46.5,,,431.0
16.5,15.7,179.0,240.7,30.0,46.3,,,434.0
20.3,15.7,166.0,241.2,34.0,46.5,,,438.0
22.1,17.5,196.0,241.9,43.0,46.8,,,440.0
22.4,19.6,231.0,242.5,52.0,47.1,,,443.0
19.5,20.6,258.0,242.7,50.0,47.1,,,446.0
17.9,20.6,202.0,245.1,36.0,47.3,,,450.0
22.7,21.3,201.0,244.6,46.0,47.3,,,452.0
19.7,20.5,247.0,242.5,49.0,47.0,,,455.0
19.5,19.6,413.0,242.8,80.0,47.4,,,458.0
13.4,19.0,528.0,247.4,71.0,48.0,,,464.0
10.7,17.5,412.0,252.7,44.0,48.1,,,470.0
15.2,16.0,212.0,252.7,32.0,48.1,,,473.0
20.8,16.0,216.0,252.3,45.0,48.1,,,476.0
13.5,14.0,256.0,249.2,35.0,47.7,,,481.0
16.7,15.1,269.0,250.2,45.0,47.7,,,485.0
16.0,15.9,283.0,250.7,45.0,47.8,,,488.0
20.5,17.7,334.0,252.3,69.0,48.1,,,491.0
20.3,17.6,285.0,253.4,58.0,48.3,,,494.0
25.9,19.2,114.0,251.6,29.0,48.1,,,496.0
30.6,22.2,267.0,251.7,82.0,48.5,,,499.0
13.8,22.2,560.0,255.3,77.0,48.9,,,504.0
13.6,20.0,295.0,255.3,40.0,48.8,,,507.0
13.3,17.8,516.0,256.0,68.0,48.7,,,512.0
14.4,13.9,225.0,255.1,32.0,48.8,,,516.0
14.6,13.9,213.0,255.3,31.0,48.4,,,520.0
19.2,14.2,344.0,256.3,66.0,48.6,,,523.0
17.4,15.5,511.0,259.1,89.0,49.2,,,527.0
22.4,17.1,318.0,259.8,71.0,49.5,,,529.0
16.5,17.7,262.0,261.0,43.0,49.6,,,533.0
20.0,18.9,223.0,261.2,45.0,49.7,,,536.0
20.5,19.3,261.0,260.8,54.0,49.6,,,539.0
19.7,20.1,217.0,260.1,43.0,49.5,,,542.0
20.3,20.0,336.0,264.5,68.0,50.2,,,545.0
16.1,20.0,495.0,267.9,80.0,50.6,,,549.0
14.6,18.7,304.0,270.5,44.0,50.4,,,553.0
17.2,17.7,350.0,271.4,60.0,50.5,,,556.0
14.4,16.0,343.0,271.4,49.0,50.0,,,560.0
17.4,16.0,498.0,273.2,87.0,50.2,,,563.0
10.4,15.4,566.0,275.3,59.0,50.1,,,569.0
14.9,15.5,272.0,275.3,40.0,50.0,,,573.0
18.3,15.6,336.0,276.6,61.0,50.4,,,577.0
17.4,16.6,355.0,278.6,62.0,50.7,,,580.0
15.8,16.0,328.0,279.0,52.0,50.7,,,584.0
14.3,16.0,497.0,282.5,71.0,51.2,,,588.0
13.8,15.8,289.0,282.7,40.0,51.2,,,592.0
19.7,15.8,320.0,283.1,63.0,51.4,,,596.0
18.3,16.1,453.0,285.1,83.0,51.7,,,599.0
16.7,16.4,363.0,287.8,61.0,52.1,,,603.0
16.5,17.1,378.0,287.5,62.0,51.9,,,606.0
19.0,18.0,339.0,288.8,64.0,52.1,,,609.0
20.3,18.0,430.0,291.7,87.0,52.7,,,612.0
12.5,17.4,576.0,296.3,72.0,53.2,,,617.0
12.5,16.0,524.0,303.4,65.0,53.8,,,622.0
15.0,15.5,373.0,305.1,56.0,54.0,,,626.0
14.9,14.1,513.0,309.1,76.0,54.5,,,630.0
16.3,14.1,374.0,311.2,61.0,54.7,,,633.0
16.5,15.4,336.0,313.0,55.0,54.8,,,637.0
19.0,15.9,301.0,311.8,57.0,54.5,,,640.0
17.2,16.7,419.0,313.2,72.0,54.7,,,644.0
15.8,16.7,476.0,316.7,75.0,54.7,,,648.0
13.4,16.5,495.0,317.1,66.0,54.6,,,652.0
14.2,15.7,434.0,317.6,61.0,54.8,,,656.0
13.9,14.6,428.0,322.5,59.0,53.9,,,661.0
13.4,13.8,443.0,324.0,59.0,53.9,,,665.0
16.5,13.8,584.0,328.6,96.0,54.7,,,669.0
15.5,14.5,419.0,330.1,65.0,55.0,,,673.0
17.9,15.3,352.0,336.0,63.0,55.9,,,676.0
19.0,16.6,514.0,338.9,98.0,56.3,,,679.0
15.6,16.7,397.0,339.7,62.0,56.3,,,683.0
17.6,17.0,367.0,341.0,65.0,56.6,,,686.0
15.5,17.0,509.0,342.2,79.0,56.7,,,690.0
19.2,17.4,475.0,345.4,91.0,57.4,,,693.0
14.0,16.2,458.0,349.7,64.0,57.8,,,702.0
17.4,16.9,388.0,349.4,68.0,57.9,,,705.0
18.1,17.0,563.0,351.0,102.0,58.4,,,708.0
15.8,17.1,437.0,355.8,69.0,59.1,,,712.0
17.0,16.8,403.0,361.0,69.0,59.8,,,716.0
18.3,17.5,409.0,361.6,75.0,60.0,,,719.0
17.9,17.7,404.0,362.0,72.0,60.0,,,722.0
17.0,17.3,511.0,364.5,87.0,60.6,,,726.0
15.0,17.3,444.0,366.4,67.0,60.9,,,730.0
17.4,17.4,412.0,368.3,72.0,61.3,,,733.0
18.8,17.4,539.0,372.7,101.0,62.1,,,737.0
16.5,17.0,534.0,377.2,88.0,62.8,,,740.0
16.7,16.9,318.0,380.5,53.0,63.1,,,744.0
17.9,17.3,434.0,382.7,78.0,63.4,,,747.0
16.5,17.0,556.0,387.1,92.0,64.1,,,751.0
17.2,16.8,475.0,390.5,82.0,64.5,,,755.0
18.5,17.3,376.0,392.0,70.0,64.8,,,758.0
20.5,17.9,483.0,392.9,99.0,65.0,,,760.0
19.2,18.3,437.0,393.5,84.0,65.3,,,764.0
18.1,18.6,560.0,393.8,101.0,65.6,,,767.0
15.2,18.6,455.0,394.4,69.0,65.9,,,771.0
15.6,17.6,434.0,397.1,68.0,66.4,,,775.0
15.0,16.3,526.0,400.9,79.0,66.8,,,779.0
17.0,15.9,492.0,403.7,84.0,67.4,,,782.0
18.8,15.9,398.0,405.3,75.0,67.8,,,785.0
17.6,16.8,435.0,407.2,77.0,68.1,,,789.0
18.1,17.6,519.0,409.4,94.0,68.5,,,792.0
17.2,17.7,440.0,411.3,76.0,68.7,,,796.0
19.5,18.2,434.0,417.0,85.0,69.2,,,799.0
17.9,17.9,467.0,417.6,83.0,69.4,,,802.0
16.7,17.7,613.0,418.3,102.0,69.7,,,806.0
26.8,18.2,338.0,418.8,91.0,70.3,,,808.0
22.7,20.0,440.0,419.1,100.0,70.7,,,811.0
20.8,20.5,411.0,417.8,86.0,70.9,,,814.0
21.1,21.6,427.0,420.2,90.0,71.6,,,816.0
20.8,21.6,381.0,419.8,79.0,71.7,,,819.0
23.1,21.6,437.0,422.4,101.0,72.5,,,822.0
20.8,20.9,502.0,424.3,105.0,73.0,,,825.0
21.1,21.0,349.0,422.4,74.0,72.8,,,828.0
23.1,21.7,461.0,424.1,106.0,73.2,,,830.0
22.1,22.1,443.0,426.2,98.0,73.8,,,833.0
16.9,21.3,441.0,428.8,74.0,74.2,,,836.0
16.0,20.0,446.0,431.0,71.0,74.4,,,840.0
23.1,20.7,525.0,434.7,121.0,75.3,,,843.0
23.1,20.7,406.0,435.5,94.0,75.6,,,845.0
24.6,21.0,461.0,435.8,113.0,76.1,,,848.0
22.1,22.7,466.0,435.5,103.0,76.3,,,851.0
20.5,22.7,445.0,437.2,91.0,76.9,,,854.0
24.2,23.1,498.0,437.9,120.0,77.4,,,856.0
27.8,23.6,425.0,438.7,118.0,78.1,,,858.0
23.4,23.2,451.0,440.0,106.0,78.7,,,861.0
24.6,24.1,477.0,440.4,117.0,79.2,,,863.0
20.0,24.1,532.0,440.8,106.0,79.4,,,866.0
22.1,23.4,467.0,441.1,103.0,79.7,,,869.0
24.6,23.4,446.0,439.8,110.0,80.2,,,871.0
25.9,23.7,522.0,442.6,135.0,81.3,,,874.0
19.7,22.2,378.0,441.9,75.0,81.2,,,877.0
25.9,24.2,472.0,443.4,122.0,81.9,,,879.0
26.3,25.4,497.0,445.0,131.0,82.7,,,881.0
23.8,25.2,587.0,446.6,140.0,83.3,,,884.0
21.7,23.8,474.0,448.2,103.0,83.9,,,886.0
19.7,23.8,439.0,447.5,87.0,84.1,,,889.0
24.2,23.2,435.0,447.4,105.0,84.3,,,892.0
26.8,23.2,436.0,449.0,117.0,85.2,,,894.0
24.2,23.4,502.0,451.0,121.0,85.8,,,897.0
26.8,25.1,533.0,451.9,143.0,86.5,,,899.0
27.8,25.9,370.0,451.0,103.0,86.6,,,901.0
18.8,25.9,480.0,452.3,90.0,87.0,,,904.0
27.3,26.1,487.0,453.5,133.0,87.7,,,907.0
28.3,27.3,483.0,453.8,137.0,88.3,,,909.0
26.3,27.1,499.0,455.5,131.0,89.0,,,911.0
27.3,27.0,506.0,456.3,138.0,89.5,,,913.0
30.6,27.6,410.0,455.8,126.0,89.9,,,915.0
27.3,27.6,494.0,455.0,135.0,90.6,,,917.0
26.3,27.0,448.0,454.9,118.0,90.9,,,919.0
27.3,27.3,505.0,455.4,138.0,91.4,,,922.0
24.6,27.0,461.0,454.8,113.0,91.9,,,924.0
25.0,26.2,534.0,456.4,133.0,92.7,,,927.0
25.0,25.4,412.0,456.0,103.0,92.8,,,929.0
27.3,25.8,513.0,456.0,140.0,93.4,,,931.0
26.3,25.4,437.0,456.6,115.0,94.0,,,933.0
30.0,26.2,502.0,457.1,151.0,94.6,,,936.0
27.8,27.1,487.0,458.6,135.0,95.4,,,938.0
30.0,28.4,411.0,458.1,123.0,95.7,,,940.0
25.0,28.0,463.0,459.8,116.0,96.3,,,942.0
28.3,28.7,457.0,460.2,129.0,96.8,,,945.0
30.6,28.7,491.0,460.5,150.0,97.4,,,947.0
28.8,29.0,494.0,460.6,143.0,98.0,,,949.0
28.3,28.5,420.0,460.2,119.0,98.3,,,951.0
30.6,29.3,502.0,460.3,154.0,99.1,,,954.0
25.4,29.3,525.0,461.0,133.0,99.5,,,956.0
31.3,29.3,342.0,460.0,107.0,99.9,,,958.0
23.8,28.1,540.0,460.8,129.0,100.2,,,960.0
25.9,27.3,445.0,461.0,115.0,100.7,,,963.0
28.3,26.5,499.0,461.4,141.0,101.1,,,964.0
26.3,26.8,509.0,462.0,134.0,101.8,,,967.0
34.1,26.8,419.0,460.4,143.0,102.3,,,969.0
31.3,28.6,420.0,460.0,131.0,102.6,,,971.0
31.9,30.5,419.0,459.6,134.0,102.9,,,972.0
30.6,31.3,427.0,459.7,131.0,103.5,,,975.0
31.3,31.5,445.0,460.6,139.0,104.2,,,976.0
30.6,31.0,401.0,460.0,123.0,104.4,,,978.0
24.2,30.8,450.0,459.4,109.0,104.5,,,981.0
26.3,29.2,639.0,461.1,168.0,105.1,,,983.0
75.0,29.4,98.0,458.3,74.0,105.2,,,984.0
37.5,31.5,312.0,457.0,117.0,105.3,,,986.0
78.9,46.3,49.0,453.3,39.0,104.7,,,986.0
40.5,51.0,332.0,453.0,135.0,105.3,,,988.0
32.6,51.0,565.0,453.5,184.0,106.3,,,991.0
26.8,36.9,486.0,453.8,130.0,106.5,,,992.0
20.0,33.3,583.0,454.7,117.0,106.7,,,995.0
38.5,32.6,424.0,454.5,163.0,107.2,,,996.0
35.7,31.7,454.0,454.5,162.0,107.7,,,998.0
31.9,31.5,425.0,454.2,136.0,108.0,,,1000.0
